,Name,Symbol,Date,Marketcap,Price
0,Iota,MIOTA,2017-06-14,1470138039.16,0.5289160013198853
1,Iota,MIOTA,2017-06-15,1010806762.25,0.363660991191864
2,Iota,MIOTA,2017-06-16,1141711520.45,0.4107570052146911
3,Iota,MIOTA,2017-06-17,1167141443.01,0.4199059903621673
4,Iota,MIOTA,2017-06-18,1128105719.72,0.4058620035648346
5,Iota,MIOTA,2017-06-19,1145675130.64,0.4121829867362976
6,Iota,MIOTA,2017-06-20,1163216746.25,0.4184939861297607
7,Iota,MIOTA,2017-06-21,1149466409.94,0.41354700922966
8,Iota,MIOTA,2017-06-22,1161126539.48,0.4177420139312744
9,Iota,MIOTA,2017-06-23,1336703908.4,0.4809100031852722
10,Iota,MIOTA,2017-06-24,1425648877.45,0.512910008430481
11,Iota,MIOTA,2017-06-25,1308994771.01,0.4709410071372986
12,Iota,MIOTA,2017-06-26,1118588608.03,0.4024380147457123
13,Iota,MIOTA,2017-06-27,1090323564.58,0.3922689855098724
14,Iota,MIOTA,2017-06-28,1053819993.38,0.3791359961032867
15,Iota,MIOTA,2017-06-29,1161282193.18,0.4177980124950409
16,Iota,MIOTA,2017-06-30,1116234345.88,0.4015910029411316
17,Iota,MIOTA,2017-07-01,1082988384.17,0.389629989862442
18,Iota,MIOTA,2017-07-02,1062472671.15,0.3822489976882934
19,Iota,MIOTA,2017-07-03,1045489741.12,0.3761389851570129
20,Iota,MIOTA,2017-07-04,1101778008.88,0.3963899910449981
21,Iota,MIOTA,2017-07-05,1056582846.48,0.3801299929618835
22,Iota,MIOTA,2017-07-06,983620176.548,0.3538799881935119
23,Iota,MIOTA,2017-07-07,790957034.982,0.2845650017261505
24,Iota,MIOTA,2017-07-08,849188194.411,0.3055149912834167
25,Iota,MIOTA,2017-07-09,841889147.888,0.3028889894485473
26,Iota,MIOTA,2017-07-10,603327622.758,0.2170609980821609
27,Iota,MIOTA,2017-07-11,521428762.97,0.1875959932804107
28,Iota,MIOTA,2017-07-12,635839788.479,0.2287580072879791
29,Iota,MIOTA,2017-07-13,596456623.899,0.2145889997482299
30,Iota,MIOTA,2017-07-14,487390635.124,0.1753499954938888
31,Iota,MIOTA,2017-07-15,441078101.549,0.1586879938840866
32,Iota,MIOTA,2017-07-16,503033831.557,0.1809780001640319
33,Iota,MIOTA,2017-07-17,731308315.109,0.2631050050258636
34,Iota,MIOTA,2017-07-18,743079625.857,0.2673400044441223
35,Iota,MIOTA,2017-07-19,645440286.076,0.2322120070457458
36,Iota,MIOTA,2017-07-20,812901426.566,0.2924599945545196
37,Iota,MIOTA,2017-07-21,734168451.77,0.2641339898109436
38,Iota,MIOTA,2017-07-22,759873547.827,0.2733820080757141
39,Iota,MIOTA,2017-07-23,747893772.307,0.2690719962120056
40,Iota,MIOTA,2017-07-24,740597505.315,0.2664470076560974
41,Iota,MIOTA,2017-07-25,696141697.968,0.2504529953002929
42,Iota,MIOTA,2017-07-26,763253456.651,0.2745980024337768
43,Iota,MIOTA,2017-07-27,765668868.467,0.2754670083522796
44,Iota,MIOTA,2017-07-28,736903509.568,0.2651180028915405
45,Iota,MIOTA,2017-07-29,764898938.579,0.275189995765686
46,Iota,MIOTA,2017-07-30,708182623.154,0.2547850012779236
47,Iota,MIOTA,2017-07-31,708035308.049,0.2547320127487182
48,Iota,MIOTA,2017-08-01,806675278.732,0.2902199923992157
49,Iota,MIOTA,2017-08-02,795268086.451,0.2861160039901733
50,Iota,MIOTA,2017-08-03,923782448.616,0.3323520123958587
51,Iota,MIOTA,2017-08-04,1087591286.31,0.3912859857082367
52,Iota,MIOTA,2017-08-05,1133992764.86,0.4079799950122833
53,Iota,MIOTA,2017-08-06,1198372245.27,0.4311420023441314
54,Iota,MIOTA,2017-08-07,1319101143.12,0.4745770096778869
55,Iota,MIOTA,2017-08-08,1522173625.59,0.5476369857788086
56,Iota,MIOTA,2017-08-09,1510196629.6,0.5433279871940613
57,Iota,MIOTA,2017-08-10,1574481605.99,0.5664560198783875
58,Iota,MIOTA,2017-08-11,1820236555.49,0.6548720002174377
59,Iota,MIOTA,2017-08-12,2005528382.74,0.7215350270271301
60,Iota,MIOTA,2017-08-13,2245062743.47,0.807712972164154
61,Iota,MIOTA,2017-08-14,2713944486.44,0.9764040112495422
62,Iota,MIOTA,2017-08-15,2551467043.75,0.9179490208625792
63,Iota,MIOTA,2017-08-16,2905192847.09,1.0452100038528442
64,Iota,MIOTA,2017-08-17,2824169539.34,1.0160599946975708
65,Iota,MIOTA,2017-08-18,2418599937.16,0.8701469898223877
66,Iota,MIOTA,2017-08-19,2719828752.05,0.9785209894180298
67,Iota,MIOTA,2017-08-20,2618887330.29,0.942205011844635
68,Iota,MIOTA,2017-08-21,2519002130.04,0.9062690138816832
69,Iota,MIOTA,2017-08-22,2345298164.54,0.8437749743461609
70,Iota,MIOTA,2017-08-23,2363631946.28,0.8503710031509399
71,Iota,MIOTA,2017-08-24,2487960335.84,0.895101010799408
72,Iota,MIOTA,2017-08-25,2556153331.81,0.919634997844696
73,Iota,MIOTA,2017-08-26,2674500172.2,0.9622129797935486
74,Iota,MIOTA,2017-08-27,2558143475.49,0.9203510284423828
75,Iota,MIOTA,2017-08-28,2432636565.09,0.8751969933509827
76,Iota,MIOTA,2017-08-29,2256870188.11,0.8119609951972961
77,Iota,MIOTA,2017-08-30,2417210172.02,0.8696470260620117
78,Iota,MIOTA,2017-08-31,2341543019.13,0.8424239754676819
79,Iota,MIOTA,2017-09-01,2245243412.94,0.807778000831604
80,Iota,MIOTA,2017-09-02,1933293949.75,0.6955469846725464
81,Iota,MIOTA,2017-09-03,2067881585.58,0.7439680099487305
82,Iota,MIOTA,2017-09-04,1574526078.47,0.5664719939231873
83,Iota,MIOTA,2017-09-05,1704088323.55,0.6130849719047546
84,Iota,MIOTA,2017-09-06,2061474768.28,0.7416629791259766
85,Iota,MIOTA,2017-09-07,1794903916.49,0.6457579731941223
86,Iota,MIOTA,2017-09-08,1502266629.7,0.5404750108718872
87,Iota,MIOTA,2017-09-09,1558785598.48,0.5608090162277222
88,Iota,MIOTA,2017-09-10,1377554664.97,0.4956069886684418
89,Iota,MIOTA,2017-09-11,1551736709.68,0.5582730174064636
90,Iota,MIOTA,2017-09-12,1645340171.49,0.5919489860534668
91,Iota,MIOTA,2017-09-13,1547698052.18,0.5568199753761292
92,Iota,MIOTA,2017-09-14,1236943787.01,0.445019006729126
93,Iota,MIOTA,2017-09-15,1335592096.28,0.4805099964141845
94,Iota,MIOTA,2017-09-16,1354295555.56,0.4872390031814575
95,Iota,MIOTA,2017-09-17,1381554409.04,0.4970459938049316
96,Iota,MIOTA,2017-09-18,1685042982.05,0.6062330007553101
97,Iota,MIOTA,2017-09-19,1570901570.98,0.565168023109436
98,Iota,MIOTA,2017-09-20,1574956905.67,0.566627025604248
99,Iota,MIOTA,2017-09-21,1391777521.42,0.5007240176200867
100,Iota,MIOTA,2017-09-22,1406470118.5,0.5060099959373474
101,Iota,MIOTA,2017-09-23,1505938389.21,0.5417960286140442
102,Iota,MIOTA,2017-09-24,1449188719.42,0.5213789939880371
103,Iota,MIOTA,2017-09-25,1545994200.12,0.556207001209259
104,Iota,MIOTA,2017-09-26,1432027899.45,0.5152050256729126
105,Iota,MIOTA,2017-09-27,1531535083.58,0.5510050058364868
106,Iota,MIOTA,2017-09-28,1656310977.52,0.5958960056304932
107,Iota,MIOTA,2017-09-29,1624407528.93,0.584417998790741
108,Iota,MIOTA,2017-09-30,1725593549.35,0.620822012424469
109,Iota,MIOTA,2017-10-01,1696022126.67,0.6101830005645752
110,Iota,MIOTA,2017-10-02,1599336165.78,0.5753980278968811
111,Iota,MIOTA,2017-10-03,1561295514.32,0.5617120265960693
112,Iota,MIOTA,2017-10-04,1520353033.26,0.5469819903373718
113,Iota,MIOTA,2017-10-05,1503489623.03,0.5409150123596191
114,Iota,MIOTA,2017-10-06,1399348961.92,0.5034480094909668
115,Iota,MIOTA,2017-10-07,1496857663.77,0.5385289788246155
116,Iota,MIOTA,2017-10-08,1389854086.47,0.5000320076942444
117,Iota,MIOTA,2017-10-09,1304817136.99,0.4694379866123199
118,Iota,MIOTA,2017-10-10,1327436954.43,0.4775759875774383
119,Iota,MIOTA,2017-10-11,1338243768.17,0.4814639985561371
120,Iota,MIOTA,2017-10-12,1146325540.72,0.4124169945716858
121,Iota,MIOTA,2017-10-13,1227426675.32,0.4415949881076813
122,Iota,MIOTA,2017-10-14,1272571806.18,0.4578369855880737
123,Iota,MIOTA,2017-10-15,1218626682.45,0.4384289979934692
124,Iota,MIOTA,2017-10-16,1252609219.69,0.4506550133228302
125,Iota,MIOTA,2017-10-17,1302107094.97,0.4684630036354065
126,Iota,MIOTA,2017-10-18,1263504978.39,0.4545750021934509
127,Iota,MIOTA,2017-10-19,1204615070.29,0.4333879947662353
128,Iota,MIOTA,2017-10-20,1117129354.63,0.4019129872322082
129,Iota,MIOTA,2017-10-21,1092480480.08,0.3930450081825256
130,Iota,MIOTA,2017-10-22,1091082376.35,0.3925420045852661
131,Iota,MIOTA,2017-10-23,1074252320.49,0.3864870071411133
132,Iota,MIOTA,2017-10-24,1261022857.85,0.453682005405426
133,Iota,MIOTA,2017-10-25,1232577144.94,0.443448007106781
134,Iota,MIOTA,2017-10-26,1159361537.75,0.4171069860458374
135,Iota,MIOTA,2017-10-27,1176728042.96,0.4233550131320953
136,Iota,MIOTA,2017-10-28,1099256974.91,0.395482987165451
137,Iota,MIOTA,2017-10-29,1122151965.85,0.4037199914455414
138,Iota,MIOTA,2017-10-30,1136955744.14,0.4090459942817688
139,Iota,MIOTA,2017-10-31,1086560080.58,0.3909150063991546
140,Iota,MIOTA,2017-11-01,1011526660.59,0.3639200031757355
141,Iota,MIOTA,2017-11-02,1017463737.27,0.3660559952259063
142,Iota,MIOTA,2017-11-03,1092705622.03,0.3931260108947754
143,Iota,MIOTA,2017-11-04,1024654382.12,0.3686429858207702
144,Iota,MIOTA,2017-11-05,973069079.594,0.3500840067863464
145,Iota,MIOTA,2017-11-06,1039374774.49,0.3739390075206756
146,Iota,MIOTA,2017-11-07,1064826933.3,0.3830960094928741
147,Iota,MIOTA,2017-11-08,1322847949.94,0.4759249985218048
148,Iota,MIOTA,2017-11-09,1488257797.08,0.5354350209236145
149,Iota,MIOTA,2017-11-10,1402553760.33,0.504601001739502
150,Iota,MIOTA,2017-11-11,1728359181.98,0.6218169927597046
151,Iota,MIOTA,2017-11-12,1650251601.5,0.593716025352478
152,Iota,MIOTA,2017-11-13,1644464619.45,0.5916339755058289
153,Iota,MIOTA,2017-11-14,1696436276.68,0.6103320121765137
154,Iota,MIOTA,2017-11-15,2184218825.58,0.7858229875564575
155,Iota,MIOTA,2017-11-16,2290168960.91,0.8239409923553467
156,Iota,MIOTA,2017-11-17,2202672127.13,0.7924619913101196
157,Iota,MIOTA,2017-11-18,2287642367.88,0.823032021522522
158,Iota,MIOTA,2017-11-19,2403287504.83,0.8646379709243774
159,Iota,MIOTA,2017-11-20,2686549435.97,0.9665480256080629
160,Iota,MIOTA,2017-11-21,2469609876.92,0.8884990215301514
161,Iota,MIOTA,2017-11-22,2500382056.68,0.8995699882507324
162,Iota,MIOTA,2017-11-23,2205521145.67,0.793487012386322
163,Iota,MIOTA,2017-11-24,2187251293.12,0.7869139909744263
164,Iota,MIOTA,2017-11-25,2240626613.14,0.8061169981956482
165,Iota,MIOTA,2017-11-26,2340175490.23,0.8419319987297058
166,Iota,MIOTA,2017-11-27,2888960390.24,1.0393699407577517
167,Iota,MIOTA,2017-11-28,4181692129.56,1.5044599771499634
168,Iota,MIOTA,2017-11-29,3468492454.25,1.2478699684143066
169,Iota,MIOTA,2017-11-30,3687463849.94,1.3266500234603882
170,Iota,MIOTA,2017-12-01,4018533701.95,1.4457600116729736
171,Iota,MIOTA,2017-12-02,3989042885.65,1.4351500272750854
172,Iota,MIOTA,2017-12-03,5229852999.28,1.88155996799469
173,Iota,MIOTA,2017-12-04,7684067057.96,2.7645199298858643
174,Iota,MIOTA,2017-12-05,10675619910.9,3.840800046920776
175,Iota,MIOTA,2017-12-06,12106633281.8,4.355639934539795
176,Iota,MIOTA,2017-12-07,11520597117.0,4.144800186157227
177,Iota,MIOTA,2017-12-08,13930255305.2,5.011730194091797
178,Iota,MIOTA,2017-12-09,13014010942.7,4.682089805603027
179,Iota,MIOTA,2017-12-10,11479626840.6,4.130060195922852
180,Iota,MIOTA,2017-12-11,11861367529.7,4.267399787902832
181,Iota,MIOTA,2017-12-12,13106346938.7,4.715310096740723
182,Iota,MIOTA,2017-12-13,11363053340.5,4.088119983673096
183,Iota,MIOTA,2017-12-14,10517853772.1,3.7840399742126474
184,Iota,MIOTA,2017-12-15,10851869926.2,3.904210090637207
185,Iota,MIOTA,2017-12-16,10086748625.2,3.628940105438232
186,Iota,MIOTA,2017-12-17,10921191411.4,3.929150104522705
187,Iota,MIOTA,2017-12-18,11777842644.7,4.237349987030029
188,Iota,MIOTA,2017-12-19,14915876743.6,5.366330146789551
189,Iota,MIOTA,2017-12-20,14146502761.2,5.089529991149902
190,Iota,MIOTA,2017-12-21,13980703779.9,5.029880046844482
191,Iota,MIOTA,2017-12-22,9583069942.61,3.44773006439209
192,Iota,MIOTA,2017-12-23,10033881959.2,3.609920024871826
193,Iota,MIOTA,2017-12-24,9674905623.16,3.4807701110839844
194,Iota,MIOTA,2017-12-25,9732747648.35,3.501579999923706
195,Iota,MIOTA,2017-12-26,10573249810.6,3.8039700984954834
196,Iota,MIOTA,2017-12-27,10400418617.6,3.7417900562286377
197,Iota,MIOTA,2017-12-28,10229088371.0,3.680150032043457
198,Iota,MIOTA,2017-12-29,10253186898.5,3.688819885253906
199,Iota,MIOTA,2017-12-30,9291191467.59,3.342720031738281
200,Iota,MIOTA,2017-12-31,9869750696.0,3.550869941711426
201,Iota,MIOTA,2018-01-01,11046965156.8,3.974400043487549
202,Iota,MIOTA,2018-01-02,11107419940.4,3.996150016784668
203,Iota,MIOTA,2018-01-03,11470676753.1,4.126840114593506
204,Iota,MIOTA,2018-01-04,11346904269.6,4.082310199737549
205,Iota,MIOTA,2018-01-05,10435607471.0,3.75445008277893
206,Iota,MIOTA,2018-01-06,10957547667.6,3.942229986190796
207,Iota,MIOTA,2018-01-07,11314244788.8,4.070559978485107
208,Iota,MIOTA,2018-01-08,10689656538.9,3.845849990844727
209,Iota,MIOTA,2018-01-09,9831671131.12,3.537169933319092
210,Iota,MIOTA,2018-01-10,10517436842.5,3.783890008926392
211,Iota,MIOTA,2018-01-11,9359595707.85,3.3673300743103027
212,Iota,MIOTA,2018-01-12,10259329660.5,3.6910300254821777
213,Iota,MIOTA,2018-01-13,10942955133.6,3.93698000907898
214,Iota,MIOTA,2018-01-14,10383018758.1,3.735529899597168
215,Iota,MIOTA,2018-01-15,9679074918.58,3.4822700023651123
216,Iota,MIOTA,2018-01-16,7229141336.54,2.6008501052856445
217,Iota,MIOTA,2018-01-17,7550927557.4,2.716619968414306
218,Iota,MIOTA,2018-01-18,7656966637.7,2.754770040512085
219,Iota,MIOTA,2018-01-19,7496865693.4,2.6971700191497803
220,Iota,MIOTA,2018-01-20,8352238342.69,3.0049099922180176
221,Iota,MIOTA,2018-01-21,7690487772.91,2.7668299674987797
222,Iota,MIOTA,2018-01-22,6860547825.71,2.4682400226593018
223,Iota,MIOTA,2018-01-23,6937235066.22,2.4958300590515137
224,Iota,MIOTA,2018-01-24,6767100017.6,2.434619903564453
225,Iota,MIOTA,2018-01-25,6574172820.65,2.365210056304932
226,Iota,MIOTA,2018-01-26,6596937173.67,2.3733999729156494
227,Iota,MIOTA,2018-01-27,6807986908.06,2.4493300914764404
228,Iota,MIOTA,2018-01-28,7009363877.06,2.521780014038086
229,Iota,MIOTA,2018-01-29,7161154025.82,2.576390027999878
230,Iota,MIOTA,2018-01-30,6167110610.71,2.2187600135803223
231,Iota,MIOTA,2018-01-31,6415572822.71,2.308150053024292
232,Iota,MIOTA,2018-02-01,5300119524.84,1.9068399667739868
233,Iota,MIOTA,2018-02-02,5025251775.15,1.8079500198364256
234,Iota,MIOTA,2018-02-03,5529625340.3,1.9894100427627563
235,Iota,MIOTA,2018-02-04,4847806561.88,1.7441099882125854
236,Iota,MIOTA,2018-02-05,4017060550.9,1.4452300071716309
237,Iota,MIOTA,2018-02-06,4511677964.76,1.6231800317764282
238,Iota,MIOTA,2018-02-07,4447859949.46,1.600219964981079
239,Iota,MIOTA,2018-02-08,4957153283.22,1.7834500074386597
240,Iota,MIOTA,2018-02-09,5442626042.45,1.958109974861145
241,Iota,MIOTA,2018-02-10,5171204910.31,1.8604600429534912
242,Iota,MIOTA,2018-02-11,4730565974.55,1.701930046081543
243,Iota,MIOTA,2018-02-12,5200112025.25,1.870859980583191
244,Iota,MIOTA,2018-02-13,5043791242.14,1.814620018005371
245,Iota,MIOTA,2018-02-14,5647922149.15,2.0319700241088867
246,Iota,MIOTA,2018-02-15,5908614294.39,2.125760078430176
247,Iota,MIOTA,2018-02-16,5847992738.92,2.103950023651123
248,Iota,MIOTA,2018-02-17,6105210471.31,2.1964900493621826
249,Iota,MIOTA,2018-02-18,5508445319.55,1.9817899465560915
250,Iota,MIOTA,2018-02-19,5795376230.66,2.085020065307617
251,Iota,MIOTA,2018-02-20,5314962216.55,1.912179946899414
252,Iota,MIOTA,2018-02-21,4883273368.29,1.7568700313568115
253,Iota,MIOTA,2018-02-22,4516653323.97,1.6249699592590332
254,Iota,MIOTA,2018-02-23,4870320757.18,1.752210021018982
255,Iota,MIOTA,2018-02-24,4936473577.91,1.776010036468506
256,Iota,MIOTA,2018-02-25,5047376836.2,1.8159099817276
257,Iota,MIOTA,2018-02-26,5192273749.86,1.8680399656295776
258,Iota,MIOTA,2018-02-27,5486514825.61,1.9738999605178835
259,Iota,MIOTA,2018-02-28,5160281356.3,1.856529951095581
260,Iota,MIOTA,2018-03-01,5474646231.31,1.969630002975464
261,Iota,MIOTA,2018-03-02,5326219314.19,1.9162299633026123
262,Iota,MIOTA,2018-03-03,5180127202.52,1.863669991493225
263,Iota,MIOTA,2018-03-04,5265542168.12,1.8944000005722048
264,Iota,MIOTA,2018-03-05,5218123381.49,1.8773399591445925
265,Iota,MIOTA,2018-03-06,4722894470.97,1.6991699934005735
266,Iota,MIOTA,2018-03-07,4253709759.19,1.530369997024536
267,Iota,MIOTA,2018-03-08,3883170577.17,1.3970600366592407
268,Iota,MIOTA,2018-03-09,3876138365.55,1.3945300579071045
269,Iota,MIOTA,2018-03-10,3636181516.22,1.3082000017166138
270,Iota,MIOTA,2018-03-11,3862018351.71,1.389449954032898
271,Iota,MIOTA,2018-03-12,3720568055.61,1.3385599851608276
272,Iota,MIOTA,2018-03-13,3644575697.68,1.3112200498580933
273,Iota,MIOTA,2018-03-14,3126165504.59,1.124709963798523
274,Iota,MIOTA,2018-03-15,3035358250.25,1.092039942741394
275,Iota,MIOTA,2018-03-16,3060596385.22,1.1011199951171875
276,Iota,MIOTA,2018-03-17,3176280435.6,1.14274001121521
277,Iota,MIOTA,2018-03-18,3407676331.66,1.2259900569915771
278,Iota,MIOTA,2018-03-19,3696413937.45,1.3298699855804443
279,Iota,MIOTA,2018-03-20,3990766194.42,1.435770034790039
280,Iota,MIOTA,2018-03-21,3811319719.35,1.371209979057312
281,Iota,MIOTA,2018-03-22,3686685581.46,1.3263700008392334
282,Iota,MIOTA,2018-03-23,3715008995.05,1.3365600109100342
283,Iota,MIOTA,2018-03-24,3684934477.38,1.3257399797439575
284,Iota,MIOTA,2018-03-25,3672982497.17,1.3214399814605713
285,Iota,MIOTA,2018-03-26,3437000376.14,1.2365399599075315
286,Iota,MIOTA,2018-03-27,3261862173.01,1.1735299825668335
287,Iota,MIOTA,2018-03-28,3314061751.72,1.1923099756240845
288,Iota,MIOTA,2018-03-29,3038415733.56,1.0931400060653689
289,Iota,MIOTA,2018-03-30,3087113104.12,1.110659956932068
290,Iota,MIOTA,2018-03-31,2994443564.48,1.0773199796676636
291,Iota,MIOTA,2018-04-01,2765071166.47,0.9947980046272278
292,Iota,MIOTA,2018-04-02,2875785416.7,1.0346299409866333
293,Iota,MIOTA,2018-04-03,3089253342.43,1.111430048942566
294,Iota,MIOTA,2018-04-04,2752174145.95,0.9901580214500428
295,Iota,MIOTA,2018-04-05,2732147630.27,0.9829530119895936
296,Iota,MIOTA,2018-04-06,2599880902.22,0.935366988182068
297,Iota,MIOTA,2018-04-07,2737056280.75,0.9847189784049988
298,Iota,MIOTA,2018-04-08,2840096247.87,1.0217900276184082
299,Iota,MIOTA,2018-04-09,2750359112.68,0.9895049929618835
300,Iota,MIOTA,2018-04-10,2803739991.76,1.0087100267410278
301,Iota,MIOTA,2018-04-11,2979545282.16,1.0719599723815918
302,Iota,MIOTA,2018-04-12,3725904753.76,1.3404799699783323
303,Iota,MIOTA,2018-04-13,3658695711.51,1.3163000345230105
304,Iota,MIOTA,2018-04-14,3983900754.62,1.4333000183105469
305,Iota,MIOTA,2018-04-15,4642037935.03,1.6700799465179443
306,Iota,MIOTA,2018-04-16,4499892756.36,1.618939995765686
307,Iota,MIOTA,2018-04-17,4312802573.01,1.5516300201416016
308,Iota,MIOTA,2018-04-18,4684953882.6,1.685520052909851
309,Iota,MIOTA,2018-04-19,4915015604.13,1.7682900428771973
310,Iota,MIOTA,2018-04-20,5487987976.66,1.974429965019226
311,Iota,MIOTA,2018-04-21,5348816895.39,1.924360036849976
312,Iota,MIOTA,2018-04-22,5577266489.35,2.006550073623657
313,Iota,MIOTA,2018-04-23,5908781066.21,2.1258199214935303
314,Iota,MIOTA,2018-04-24,5976379242.69,2.1501400470733643
315,Iota,MIOTA,2018-04-25,4994037650.07,1.796720027923584
316,Iota,MIOTA,2018-04-26,5676579106.37,2.042279958724976
317,Iota,MIOTA,2018-04-27,5270378550.81,1.896139979362488
318,Iota,MIOTA,2018-04-28,5658011844.07,2.035599946975708
319,Iota,MIOTA,2018-04-29,5686112895.24,2.0457100868225098
320,Iota,MIOTA,2018-04-30,5460053697.32,1.9643800258636477
321,Iota,MIOTA,2018-05-01,5516255799.64,1.9845999479293823
322,Iota,MIOTA,2018-05-02,6277041033.4,2.258310079574585
323,Iota,MIOTA,2018-05-03,7220246839.63,2.597650051116944
324,Iota,MIOTA,2018-05-04,6863382946.6,2.4692599773406982
325,Iota,MIOTA,2018-05-05,6619117825.33,2.381380081176758
326,Iota,MIOTA,2018-05-06,6404037772.03,2.303999900817871
327,Iota,MIOTA,2018-05-07,6276596308.56,2.258150100708008
328,Iota,MIOTA,2018-05-08,6820883928.57,2.453969955444336
329,Iota,MIOTA,2018-05-09,6344944958.22,2.2827401161193848
330,Iota,MIOTA,2018-05-10,5960230171.75,2.1443300247192383
331,Iota,MIOTA,2018-05-11,5125565023.06,1.844040036201477
332,Iota,MIOTA,2018-05-12,5293615423.97,1.9045000076293943
333,Iota,MIOTA,2018-05-13,5590663825.32,2.0113699436187744
334,Iota,MIOTA,2018-05-14,5412662705.99,1.9473299980163572
335,Iota,MIOTA,2018-05-15,5559755448.57,2.000250101089477
336,Iota,MIOTA,2018-05-16,5288111954.01,1.902519941329956
337,Iota,MIOTA,2018-05-17,4796357456.34,1.725600004196167
338,Iota,MIOTA,2018-05-18,4888888019.47,1.7588900327682495
339,Iota,MIOTA,2018-05-19,4858396572.26,1.747920036315918
340,Iota,MIOTA,2018-05-20,5074449461.16,1.825649976730347
341,Iota,MIOTA,2018-05-21,4791354301.84,1.7237999439239502
342,Iota,MIOTA,2018-05-22,4536499170.19,1.6321099996566772
343,Iota,MIOTA,2018-05-23,4097972677.44,1.4743399620056152
344,Iota,MIOTA,2018-05-24,4261964964.14,1.5333399772644043
345,Iota,MIOTA,2018-05-25,4143390202.26,1.4906799793243408
346,Iota,MIOTA,2018-05-26,4106783788.44,1.4775099754333496
347,Iota,MIOTA,2018-05-27,4051387749.9,1.4575799703598022
348,Iota,MIOTA,2018-05-28,3761065811.84,1.3531299829483032
349,Iota,MIOTA,2018-05-29,4419786693.6,1.5901199579238892
350,Iota,MIOTA,2018-05-30,4368420973.97,1.5716400146484375
351,Iota,MIOTA,2018-05-31,4875518478.8,1.754080057144165
352,Iota,MIOTA,2018-06-01,5354959657.32,1.9265700578689573
353,Iota,MIOTA,2018-06-02,5269350124.6,1.8957699537277224
354,Iota,MIOTA,2018-06-03,5018163972.93,1.805400013923645
355,Iota,MIOTA,2018-06-04,4784266499.61,1.721250057220459
356,Iota,MIOTA,2018-06-05,4858479958.17,1.7479499578475952
357,Iota,MIOTA,2018-06-06,4716529346.62,1.6968799829483032
358,Iota,MIOTA,2018-06-07,4712332255.89,1.6953699588775637
359,Iota,MIOTA,2018-06-08,4754136391.35,1.7104099988937378
360,Iota,MIOTA,2018-06-09,4535637515.8,1.6318000555038452
361,Iota,MIOTA,2018-06-10,3818741065.21,1.3738800287246704
362,Iota,MIOTA,2018-06-11,4035405450.77,1.45183002948761
363,Iota,MIOTA,2018-06-12,3518746361.76,1.2659499645233154
364,Iota,MIOTA,2018-06-13,3357478014.74,1.2079299688339231
365,Iota,MIOTA,2018-06-14,3553379309.09,1.2784099578857422
366,Iota,MIOTA,2018-06-15,3298802130.47,1.1868200302124023
367,Iota,MIOTA,2018-06-16,3332795785.83,1.199049949645996
368,Iota,MIOTA,2018-06-17,3259610753.48,1.172719955444336
369,Iota,MIOTA,2018-06-18,3286294244.2,1.18231999874115
370,Iota,MIOTA,2018-06-19,3272785727.02,1.177459955215454
371,Iota,MIOTA,2018-06-20,3228396628.4,1.161489963531494
372,Iota,MIOTA,2018-06-21,3218529295.9,1.1579400300979614
373,Iota,MIOTA,2018-06-22,2723695078.68,0.9799119830131532
374,Iota,MIOTA,2018-06-23,2880177074.55,1.0362099409103394
375,Iota,MIOTA,2018-06-24,2719108853.71,0.9782620072364808
376,Iota,MIOTA,2018-06-25,2830951593.24,1.0184999704360962
377,Iota,MIOTA,2018-06-26,2621372230.37,0.9430990219116212
378,Iota,MIOTA,2018-06-27,2743521468.18,0.9870449900627136
379,Iota,MIOTA,2018-06-28,2554213219.67,0.9189370274543762
380,Iota,MIOTA,2018-06-29,2676229040.03,0.9628350138664246
381,Iota,MIOTA,2018-06-30,2806686293.86,1.0097700357437134
382,Iota,MIOTA,2018-07-01,2973402520.24,1.06974995136261
383,Iota,MIOTA,2018-07-02,3234011279.57,1.163509964942932
384,Iota,MIOTA,2018-07-03,3177086499.38,1.143030047416687
385,Iota,MIOTA,2018-07-04,3350556984.34,1.2054400444030762
386,Iota,MIOTA,2018-07-05,3223838198.74,1.159850001335144
387,Iota,MIOTA,2018-07-06,2959866207.76,1.0648800134658811
388,Iota,MIOTA,2018-07-07,3108876826.23,1.1184899806976318
389,Iota,MIOTA,2018-07-08,3011982400.57,1.0836299657821655
390,Iota,MIOTA,2018-07-09,2892295826.58,1.0405700206756592
391,Iota,MIOTA,2018-07-10,2661091718.11,0.957388997077942
392,Iota,MIOTA,2018-07-11,2778118281.62,0.9994919896125792
393,Iota,MIOTA,2018-07-12,2672896383.22,0.9616360068321228
394,Iota,MIOTA,2018-07-13,2672023610.71,0.961322009563446
395,Iota,MIOTA,2018-07-14,2704838745.24,0.9731280207633972
396,Iota,MIOTA,2018-07-15,2771452968.0,0.9970939755439758
397,Iota,MIOTA,2018-07-16,3026852887.58,1.088979959487915
398,Iota,MIOTA,2018-07-17,3134003779.99,1.1275299787521362
399,Iota,MIOTA,2018-07-18,3021571780.04,1.087080001831055
400,Iota,MIOTA,2018-07-19,2911696947.96,1.0475499629974363
401,Iota,MIOTA,2018-07-20,2684542615.11,0.9658259749412536
402,Iota,MIOTA,2018-07-21,2804824008.58,1.0090999603271484
