Date,Cardano Return,Cardano Price,Famala Index,US Treasury Yield,Famala Index Return
2017-11-12,-0.13480107032829644,0.0239770002663135,4093.8414070474464,2.40,-0.07213942411401877
2017-11-13,0.07357399171559148,0.0258076004683971,4599.057202401713,2.40,0.12340873647048221
2017-11-14,0.016238586632750563,0.0262301005423069,4596.901249631393,2.38,-0.0004687814644258776
2017-11-15,0.008144385541998913,0.0264446008950471,5197.009848978937,2.33,0.13054633257472406
2017-11-16,0.04203887653225244,0.0275800004601478,5676.334072713305,2.37,0.09223077070530121
2017-11-17,-0.06778282667169046,0.025772500783205,5532.890416709365,2.35,-0.02527047459970477
2017-11-18,0.022884824268406864,0.0263691004365682,5552.623528523085,2.35,0.003566510508526572
2017-11-19,0.0630249275886216,0.0280844997614622,5747.992315315344,2.35,0.03518495100355277
2017-11-20,0.051924621603881595,0.0295813009142875,5837.1513425734465,2.37,0.015511333760927455
2017-11-21,-0.043203497501847016,0.0283304993063211,5754.847907755093,2.36,-0.01409993162556383
2017-11-22,0.0076899736904984285,0.0285491999238729,5843.624798708322,2.32,0.015426453031642275
2017-11-23,-0.039484965322522124,0.0274439007043838,5587.798391008228,2.32,-0.04377871894797935
2017-11-24,0.03360415779413975,0.0283818002790212,5620.654560718361,2.34,0.005879984818887638
2017-11-25,0.07024923296928196,0.0304473005235195,6078.192784857828,2.34,0.08140301439926786
2017-11-26,0.17670155946468516,0.0363320000469684,6544.287770390303,2.34,0.0766831527117114
2017-11-27,0.33111432799904333,0.0505929999053478,6900.535352988427,2.32,0.05443641769696766
2017-11-28,0.8615429292622584,0.1197440028190612,6958.8021900943895,2.34,0.008443814012303973
2017-11-29,-0.2886869885903329,0.089717797935009,7073.440490922552,2.37,0.016473855370015597
2017-11-30,0.28984710865257185,0.1198830008506774,7278.024112422068,2.42,0.02892278824739689
2017-12-01,0.09136452450740984,0.1313520073890686,7836.957623257243,2.37,0.07679742498808041
2017-12-02,0.007576656414284606,0.1323509961366653,7911.208665333975,2.37,0.009474472830678834
2017-12-03,-0.004118727956972572,0.1318069994449615,8097.261599426728,2.37,0.023517637059431423
2017-12-04,0.030359780445728287,0.1358699947595596,8286.431540495141,2.37,0.023362211871950155
2017-12-05,-0.06367624803672631,0.1274880021810531,8420.247539327636,2.36,0.016148808830260264
2017-12-06,-0.07870296409727544,0.1178390011191368,10660.384828875853,2.33,0.2660417379756858
2017-12-07,-0.1105988302125066,0.105501003563404,14117.934464240043,2.37,0.32433628718530905
2017-12-08,0.09024699076958792,0.1154650002717971,12474.501653847665,2.38,-0.116407454260048
2017-12-09,0.035260619207350755,0.119608998298645,11182.834476943299,2.38,-0.10354459141908576
2017-12-10,-0.08119643902683718,0.1102809980511665,11650.976436207226,2.38,0.04186254926952009
2017-12-11,0.09591917027143283,0.1213829964399337,12583.766296795886,2.39,0.08006108893069858
2017-12-12,0.09807523959332141,0.1338910013437271,12242.032625730213,2.40,-0.027156708334029212
2017-12-13,0.002908532372435864,0.1342809945344925,11138.319854660731,2.36,-0.09015764005968313
2017-12-14,0.5838369124430592,0.2407529950141906,10807.873243111764,2.35,-0.029667545541951224
2017-12-15,-0.12028922800243894,0.213467001914978,11934.429584517406,2.35,0.10423478477818336
2017-12-16,0.6395772847874172,0.4046649932861328,13295.983604662611,2.35,0.11408622511054543
2017-12-17,0.23723769817842233,0.5130109786987305,12801.42905520413,2.35,-0.037195785145602366
2017-12-18,0.010060188369699479,0.5181980133056641,12406.180040901918,2.39,-0.030875382162238518
2017-12-19,0.02491859305086794,0.5312730073928833,11054.93629592897,2.46,-0.1089169865758867
2017-12-20,-0.08875673194833969,0.4861510097980499,10177.195647905137,2.49,-0.07939807381314945
2017-12-21,-0.017220319836434107,0.477851003408432,9180.44893245817,2.48,-0.09793923099553815
2017-12-22,-0.16011730681679848,0.407150000333786,8141.173086945104,2.48,-0.1132053403008025
2017-12-23,0.016749533481941144,0.4140270054340362,8646.90783452,2.48,0.06212062342537268
2017-12-24,-0.05971007314822427,0.3900290131568908,8207.787778379168,2.48,-0.05078347827275153
2017-12-25,0.06533634894666918,0.416363000869751,8084.352372736146,2.48,-0.015038815448929335
2017-12-26,0.0286515967966964,0.4284650087356567,9668.186813002365,2.47,0.19591358308521756
2017-12-27,-0.033918101349347356,0.4141759872436523,9317.869951260931,2.42,-0.036233977323473575
2017-12-28,-0.015756946002664862,0.4077009856700897,8389.119273660137,2.43,-0.09967414038388804
2017-12-29,0.26101950135170915,0.5292990207672119,7761.945348418194,2.40,-0.07476040151331757
2017-12-30,0.18873114546009437,0.6392430067062378,6583.054815222797,2.40,-0.15188080826099135
2017-12-31,0.11854279802843513,0.719694972038269,7260.6673954483895,2.40,0.10293284793234093
2018-01-01,0.012375651347491329,0.7286570072174072,6760.03713830496,2.40,-0.06895099718481361
2018-01-02,0.07140196420217546,0.7825869917869568,7446.783076964166,2.46,0.1015890777829963
2018-01-03,0.32179642163150723,1.0796600580215454,6930.043044615459,2.44,-0.06939104134068143
2018-01-04,0.03141863102381056,1.1141200065612793,7094.142404143028,2.46,0.023679414178397102
2018-01-05,-0.10850597356341396,0.9995589852333068,8500.683954020968,2.47,0.1982680174359778
2018-01-06,0.027229122780561037,1.02715003490448,8442.450847824826,2.47,-0.006850402451275237
2018-01-07,-0.018304094016724223,1.008520007133484,7435.444242091953,2.47,-0.11927894208496642
2018-01-08,-0.11495391919822275,0.8990020155906677,7147.103653929261,2.49,-0.03877920118483304
2018-01-09,-0.09841257203438876,0.8147429823875427,6896.490832157766,2.55,-0.035064948531104013
2018-01-10,-0.026896934241874525,0.7931209802627563,7252.419912440688,2.55,0.05161017232463415
2018-01-11,-0.14158825881897166,0.6884120106697083,6364.938986781847,2.54,-0.1223703172697529
2018-01-12,0.2652345506051417,0.8975080251693726,6472.962229699372,2.55,0.016971606977200904
2018-01-13,-0.01502475921295883,0.8841239809989929,6612.71137515672,2.55,0.02158967417052868
2018-01-14,-0.09716205478464723,0.802262008190155,6417.951745936244,2.55,-0.029452310583547952
2018-01-15,-0.029954530575883865,0.7785869836807251,6634.338742581139,2.55,0.033715896474589085
2018-01-16,-0.21734315283762723,0.626492977142334,5713.469584100342,2.54,-0.13880345791968493
2018-01-17,0.004155827844090661,0.6291019916534424,5435.08320524422,2.57,-0.04872457527923595
2018-01-18,0.04770857730218115,0.6598430275917053,5430.555462383818,2.62,-0.0008330586100381077
2018-01-19,-0.014263787920802146,0.6504979729652405,5533.89397493087,2.64,0.019029087035912592
2018-01-20,0.08401357409933925,0.7075099945068359,6219.923335398689,2.64,0.12396864912403549
2018-01-21,-0.14312095911385883,0.6131629943847656,5626.647158835942,2.64,-0.0953831976008944
2018-01-22,-0.07219125872876686,0.5704579949378967,5249.030536903659,2.66,-0.0671121915543049
