Date,CryptocomCoin Return,CryptocomCoin Price,Famala Index,US Treasury Yield,Famala Index Return
2019-02-12,0.0018525190956377076,0.0125796621173,2326.1228828552576,2.68,-0.0025345857501831255
2019-02-13,-0.02323097180001325,0.0122907926914,2313.4451909874847,2.71,-0.005450138494923929
2019-02-14,0.0066662234327068874,0.0123729995619,2310.2756603283224,2.66,-0.0013700478712484292
2019-02-15,0.003471098601976488,0.0124160220879,2307.7601747515378,2.66,-0.001088824861889913
2019-02-16,-0.0013540269697534255,0.0123992218357,2311.717588994636,2.66,0.001714829073833214
2019-02-17,-0.000654200903182426,0.0123911129063,2322.8078522725446,2.66,0.004797412681681234
2019-02-18,0.053864938736064384,0.0130768625793,2460.1244509172184,2.66,0.059116641314230375
2019-02-19,0.00742769786841718,0.0131743551882,2480.758566479366,2.65,0.008387427536218543
2019-02-20,0.009631694318738731,0.0133018596063,2494.0986196195677,2.65,0.005377408878258386
2019-02-21,-0.01932130848106892,0.0130473172379,2483.582707825153,2.69,-0.004216317555245069
2019-02-22,0.009183756871858453,0.0131676925299,2514.628034519616,2.65,0.012500218574016753
2019-02-23,-0.006305040268113433,0.0130849308802,2586.2430211564833,2.65,0.028479355854532328
2019-02-24,-0.03998094287416515,0.0125721029876,2417.5186235349925,2.65,-0.0652391891408731
2019-02-25,0.022218681508813544,0.0128545648851,2439.2805346215414,2.67,0.009001755301776248
2019-02-26,-0.003384036383834624,0.0128111380902,2431.651497737287,2.64,-0.0031275766669608906
2019-02-27,-0.02271410510230813,0.0125234245014,2438.2536676049403,2.69,0.0027150970744766094
2019-02-28,0.005097226980129882,0.0125874222055,2438.747862933309,2.73,0.0002026841320633276
2019-03-01,-0.006199851039911723,0.0125096234823,2438.6994996819276,2.76,-1.9831181450351838e-05
2019-03-02,0.0010012724032134742,0.0125221552959,2449.6736016791815,2.76,0.004499981239461947
2019-03-03,0.006370830137214086,0.0126021864821,2441.4068420410035,2.76,-0.003374637189424479
2019-03-04,-0.0162112333156927,0.0123995365376,2397.0252634906533,2.72,-0.018178690165891184
2019-03-05,0.05902334819754898,0.013153428461,2455.4574945307354,2.72,0.024376977552164194
2019-03-06,-0.0023492037290469693,0.0131225646447,2457.835698502115,2.69,0.0009685380328011594
2019-03-07,0.1099442058300011,0.0146476138668,2465.6856136522856,2.64,0.003193832344023052
2019-03-08,0.28756436406869723,0.0195278530951,2472.5477530720864,2.62,0.002783055301862372
2019-03-09,0.0440983973098596,0.0204082699333,2505.2316168527227,2.62,0.013218698704616462
2019-03-10,0.055562092661402905,0.021574289402,2496.167815017595,2.62,-0.0036179496435201964
2019-03-11,0.04042124530890492,0.022464213807,2469.6468403496006,2.64,-0.010624676156962382
2019-03-12,0.8691606817712955,0.053575090326,2464.2283675220087,2.61,-0.0021940273965749615
2019-03-13,0.11508257542007023,0.0601094341091,2460.6169048337147,2.61,-0.0014655551960574586
2019-03-14,0.039855979178503344,0.0625535369908,2472.9433655143134,2.63,0.00500950012022768
2019-03-15,0.49898721342535723,0.103028947801,2481.769402305507,2.59,0.003569041213913068
2019-03-16,-0.19367913026972233,0.0848878407939,2535.005003737605,2.59,0.02145066394268678
2019-03-17,-0.209123533384512,0.068869081428,2527.95071668313,2.59,-0.0027827507417437845
2019-03-18,-0.0009442939903344446,0.0688040794636,2535.007902762146,2.60,0.0027916628407517272
2019-03-19,0.14862438813436546,0.0798290462118,2561.2530603944733,2.61,0.010353087106249513
2019-03-20,-0.10339705151129666,0.0719873474947,2573.2184645734706,2.54,0.004671699319377044
2019-03-21,-0.05099440743652381,0.0684084234498,2545.6598690871247,2.54,-0.010709776828417842
2019-03-22,-0.012974446081591491,0.0675265950361,2537.042244158477,2.44,-0.0033852224459735127
2019-03-23,-0.0004130227090149482,0.0674987107777,2535.43450177785,2.44,-0.0006337073749279012
2019-03-24,-0.047984161039077204,0.0643363208388,2536.036421368509,2.44,0.00023740293438332335
2019-03-25,-0.17909062874730153,0.0537871025202,2500.6966966621653,2.43,-0.013935022544854986
2019-03-26,-0.061839923368516424,0.0505616702829,2514.4743131001114,2.41,0.005509511191955404
2019-03-27,0.07632571035626157,0.0545719216678,2559.174752211354,2.39,0.01777725025002594
2019-03-28,-0.08372563150508726,0.0501888988503,2554.7180037347757,2.39,-0.0017414787609667695
2019-03-29,-0.06023086032208739,0.0472552143035,2570.6606581063834,2.41,0.00624047521029753
2019-03-30,-0.008275864382953763,0.0468657503568,2580.389364069898,2.41,0.003784515833638271
2019-03-31,-0.05453045682662986,0.0443785694234,2580.3390144344257,2.41,-1.9512417844110392e-05
2019-04-01,-0.0043179850331199416,0.0441873565491,2613.4373912344604,2.49,0.012827142718411115
2019-04-02,0.1196536570505123,0.0498038531879,3085.213811340748,2.48,0.18051950342818185
2019-04-03,-0.05714417362726149,0.0470376422765,3164.3763106253396,2.52,0.025658675257320192
2019-04-04,-0.025183491170160832,0.0458678616309,3144.0482140135605,2.51,-0.00642404525135693
2019-04-05,0.09739662333593865,0.0505600284647,3176.2183060719003,2.50,0.01023206066464001
2019-04-06,-0.03700882802881776,0.0487230627035,3200.5394425745076,2.50,0.007657262240480488
2019-04-07,0.09478332865701661,0.0535671396292,3286.4762274916247,2.50,0.02685071890505739
2019-04-08,0.044272674201907024,0.0559919812018,3353.741638737246,2.52,0.020467335404084436
2019-04-09,0.0012467528982759365,0.0560618329015,3310.103665931131,2.51,-0.013011727648330512
2019-04-10,0.25585474122216223,0.0724075069939,3390.6117391318267,2.48,0.024321918986802648
2019-04-11,0.1579686089662786,0.084798562478,3253.9501259834783,2.51,-0.04030588686139005
2019-04-12,-0.0909949258363173,0.0774229822571,3283.8333659258483,2.56,0.00918368099859491
2019-04-13,0.0813485777242435,0.0839844987087,3291.403487441205,2.56,0.0023052696869173815
2019-04-14,-0.0025281630412160743,0.083772440375,3329.3231646617883,2.56,0.011520823066898637
2019-04-15,-0.05646162189038598,0.0791735641962,3278.3515258608895,2.55,-0.015309910236988584
2019-04-16,0.07293281768995676,0.085163699036,3391.310327212625,2.60,0.03445597595641385
2019-04-17,-0.007959159189655729,0.08448855794,3405.9464357949537,2.59,0.004315767998252862
2019-04-18,0.012031491732170066,0.0855112210714,3423.3175224085808,2.57,0.005100223077810278
2019-04-19,-0.017472495391297183,0.0840301037436,3436.3674492447926,2.57,0.0038120702361930407
2019-04-20,0.027874487266896286,0.0864053503991,3472.8855284129636,2.57,0.010626942463966279
2019-04-21,-0.039758513861989676,0.0830373981093,3484.543532669512,2.57,0.003356863956836436
2019-04-22,-0.013650540864688721,0.0819115941114,3544.952432563992,2.59,0.01733624485620949
2019-04-23,-0.04746346339832047,0.0781146080058,3710.9011168147485,2.57,0.046812668831984705
2019-04-24,-0.1034073338632943,0.0704405962202,3671.803110792557,2.53,-0.01053598702617847
2019-04-25,0.05142425027350376,0.0741577067736,3506.050540108699,2.54,-0.045142009438540034
2019-04-26,-0.04102852169124623,0.0711766970627,3544.7484400120507,2.51,0.011037462084660079
2019-04-27,0.03848143395007935,0.0739690609385,3532.1758150108462,2.51,-0.0035468313799897387
2019-04-28,-0.010790913005871035,0.0731751584071,3555.2037652941476,2.51,0.00651948019842004
2019-04-29,0.005728141212871837,0.0735955188403,3541.152425030814,2.54,-0.003952330496637834
2019-04-30,-0.007788154294405343,0.073024571782,3555.742793674398,2.51,0.004120231747284101
2019-05-01,0.008512988153994658,0.0736488827019,3609.259077419207,2.52,0.015050662224504466
2019-05-02,-0.0020795433136596283,0.0734958857973,3698.6311884077886,2.55,0.024761899623034753
2019-05-03,0.05028889808585326,0.0772864251166,3887.50721524982,2.54,0.05106646681453527
2019-05-04,-0.043431161961516536,0.0740016333479,3967.718551034694,2.54,0.020633102742606567
2019-05-05,-0.019308158055841265,0.0725865038505,3948.523607354328,2.54,-0.004837778545396195
2019-05-06,-0.014502094937202555,0.0715414435777,3883.5476100574683,2.51,-0.016455770246843252
2019-05-07,-0.021736043233736402,0.0700031939596,3973.8647967582788,2.45,0.023256361391556096
2019-05-08,0.017905908900013215,0.071267954323,4108.601228749656,2.49,0.0339056407005316
2019-05-09,-0.02549099281392904,0.0694742225416,4301.851636477676,2.45,0.04703557171130737
2019-05-10,-0.04534743679388237,0.0663941100376,4463.776020360116,2.47,0.03764062491355979
2019-05-11,0.011797173934676894,0.067182011268,5061.008005146564,2.47,0.13379524018731265
2019-05-12,-0.04511707519095662,0.0642183147851,4914.402059372911,2.47,-0.02896773639254641
2019-05-13,0.04313567030662711,0.0670490282928,5613.849506491346,2.40,0.14232605282761215
2019-05-14,-0.019226900973251283,0.0657721973505,5574.116351521773,2.42,-0.007077702194123469
2019-05-15,0.04928754454711664,0.0690951652522,5563.969514405989,2.37,-0.0018203489980997986
2019-05-16,-0.0597731842879593,0.0650861369611,5295.534034466969,2.40,-0.04824531824698138
2019-05-17,0.11071566341655707,0.0727062419634,4937.820871369802,2.39,-0.06754996961003827
2019-05-18,-0.0621123150697194,0.0683276779254,4920.505243245282,2.39,-0.0035067347673380838
2019-05-19,-0.02123821301325051,0.0668918216291,5575.763863532134,2.39,0.13316897104954217
2019-05-20,0.0007183398911635299,0.0669398899556,5446.641201947418,2.41,-0.0231578425387116
2019-05-21,-0.01979416539754512,0.065627898428,5422.8877752023045,2.43,-0.0043611146511029295
2019-05-22,-0.02649120864317633,0.0639121623773,5253.41103172802,2.39,-0.03125212073339687
2019-05-23,0.03721077336360825,0.0663351850623,5417.305532385638,2.31,0.031197730325644716
2019-05-24,-0.018078296245272688,0.0651467328982,5470.37721661982,2.32,0.00979669393149593
2019-05-25,0.024438517550649873,0.0667584360779,5517.842423477433,2.32,0.008676770353862797
2019-05-26,0.06899348714118834,0.0715269398336,5965.044958241472,2.32,0.08104663026643755
2019-05-27,-0.03523267171482892,0.0690507324901,5984.657798556042,2.32,0.0032879618597797477
2019-05-28,-0.023368477590724763,0.067455829798,5896.4177498051395,2.26,-0.014744376657959022
2019-05-29,0.03771526974605814,0.0700485294756,5856.872207386668,2.25,-0.006706706359090307
2019-05-30,-0.03583655899570997,0.0675826789097,5644.998533088032,2.22,-0.036175225751284484
2019-05-31,0.03905198410644517,0.0702741277791,5774.543123163065,2.14,0.022948560449698993
2019-06-01,0.04111895357312532,0.0732239577254,5796.026143198644,2.14,0.0037202977928081624
2019-06-02,0.05156730430673881,0.0770989732266,5910.817189239492,2.14,0.019805129101349923
2019-06-03,-0.007607405675556792,0.0765146753734,5557.633178805954,2.07,-0.05975214579068717
2019-06-04,-0.15004397537557676,0.065853895394,5204.712044321646,2.12,-0.06350205620446009
2019-06-05,-0.0196148231119275,0.0645747688162,5282.587966202088,2.12,0.014962580295946337
2019-06-06,0.007768322353147384,0.0650783599328,5246.945347693587,2.12,-0.006747188828002859
2019-06-07,-0.004563097259690511,0.0647820775437,5411.205243920788,2.09,0.031305814210434935
2019-06-08,-0.014038343125276893,0.0638789982107,5366.555078637624,2.09,-0.008251427042677062
2019-06-09,-0.033010358118378026,0.0618047537325,5215.423330625479,2.09,-0.028161780844055382
2019-06-10,0.062465803129223126,0.0657885680814,5401.682338624626,2.15,0.035713114006568875
2019-06-11,0.024295163801148423,0.0674064863324,5340.719679754666,2.15,-0.011285865226477301
2019-06-12,0.0017103212695786755,0.0675218717246,5469.822390375397,2.13,0.02417327970051064
2019-06-13,0.0170519247502333,0.0686831222407,5563.600287345843,2.10,0.01714459634657532
2019-06-14,-0.00838805673473762,0.0681094138278,5946.025335978251,2.09,0.06873697406016327
2019-06-15,-0.013281697273726375,0.0672107860728,6038.428494084223,2.09,0.015540323642225
2019-06-16,0.0075297178453494614,0.0677187744325,6151.465008601328,2.09,0.018719525225453268
2019-06-17,-0.004359556265371666,0.0674241932134,6399.544361483166,2.09,0.04032849939566574
2019-06-18,0.0032189602402831518,0.0676415787005,6252.379839736155,2.06,-0.022996093695786715
2019-06-19,-0.04180283520566982,0.0648722549901,6396.7234028666035,2.03,0.023086179475708155
2019-06-20,-0.015002665877926872,0.0639062625732,6635.23437301419,2.01,0.03728642855507889
2019-06-21,-0.0729712052045105,0.059409025378,7098.185090733265,2.07,0.06977156972810436
2019-06-22,-0.041524528762559826,0.0569926110343,7490.489983833399,2.07,0.055268338044930816
2019-06-23,0.05452261291800632,0.0601862692874,7654.991002097721,2.07,0.021961316098060686
2019-06-24,-0.03898289649123857,0.0578851771992,7785.174079135217,2.02,0.01700630046486285
2019-06-25,0.2579212212319319,0.0749171297602,8475.31134222765,2.00,0.08864763408978177
2019-06-26,-0.08377007842538996,0.0688969898019,9581.508212543664,2.05,0.13051990961139867
2019-06-27,-0.14001135829192873,0.0598954851642,8186.468353762968,2.01,-0.14559710515661559
2019-06-28,0.023881188635382924,0.0613430768514,9198.872323283775,2.00,0.12366797570962917
2019-06-29,0.044974934887316506,0.064164959077,8711.835597186422,2.00,-0.05294526426511943
2019-06-30,-0.047937184654999354,0.0611616322111,7862.266983314345,2.00,-0.09751889878941858
2019-07-01,-0.07426695182485644,0.0567839159901,7612.8645160495225,2.03,-0.03172144469198464
2019-07-02,-0.022866691611084466,0.0555001889265,7843.95697140272,1.98,0.030355519248504437
2019-07-03,0.2010001951117584,0.0678559190619,8846.956152737432,1.96,0.12786903153490234
2019-07-04,0.05507440475161548,0.0716978688987,8267.56545929298,1.96,-0.06549039957264575
2019-07-05,-0.006720609012121265,0.0712176311076,8049.449809503301,2.04,-0.026382089245451434
2019-07-06,0.014664349971841722,0.0722696863746,8249.127722295872,2.04,0.02480640509825011
2019-07-07,0.011618225381939443,0.0731142284192,8382.303818436056,2.04,0.016144264051122986
2019-07-08,0.0980413618564142,0.0806456085914,9123.544201412888,2.05,0.08842919548520137
2019-07-09,0.003139939244849924,0.0808992288705,9434.798795257248,2.07,0.03411553525395959
2019-07-10,0.13554204750666804,0.0926423462133,9205.903266794916,2.07,-0.024260774758375823
2019-07-11,0.10955475954089249,0.10336858535,8629.88243276305,2.13,-0.06257081106962474
2019-07-12,-0.1402055177381797,0.0898458641392,8984.031004804363,2.12,0.04103747354619805
2019-07-13,-0.10081907755526287,0.0812293393449,8650.80078317355,2.12,-0.03709139265577023
2019-07-14,-0.11415761612304992,0.0724661015554,7836.000128426814,2.12,-0.09418788793883502
2019-07-15,-0.04580728149803472,0.0692215068015,8403.42124355081,2.09,0.07241208599085547
2019-07-16,-0.24255088377874057,0.0543128432269,7287.952639902752,2.13,-0.13273981766701545
2019-07-17,-0.06057316498016391,0.0511206005326,7387.763173588757,2.06,0.013695277482941652
2019-07-18,0.1848666925602126,0.0615010501372,8174.754418570441,2.04,0.10652632285170922
2019-07-19,-0.09169591180837318,0.0561124850826,8072.005442025731,2.05,-0.01256905972750654
2019-07-20,-0.0014630779658542509,0.0560304481699,8227.34968010019,2.05,0.019244813347830618
2019-07-21,-0.025879758503366112,0.0545989964088,8091.386422632538,2.05,-0.016525766225363097
2019-07-22,0.17729834533555727,0.0651905061495,7914.843775218639,2.05,-0.02181859055947303
2019-07-23,0.08161063141643828,0.0707338667376,7555.143082127462,2.08,-0.045446341495381085
2019-07-24,-0.12525086801015944,0.06240676048,7424.484530315485,2.05,-0.017293987736786066
2019-07-25,-0.019753743026439067,0.061186089474,7517.832978239039,2.08,0.012573054404301839
2019-07-26,-0.0007446103686453795,0.0611405466353,7458.043514251611,2.08,-0.007953018397787472
2019-07-27,-0.07459529491822368,0.05674570452,7183.577524168423,2.08,-0.03680133932695742
2019-07-28,-0.009948235452847854,0.0561839835892,7238.8519258293045,2.08,0.007694550726976372
2019-07-29,-0.029755852094315017,0.0545368093536,7210.597677882074,2.06,-0.0039031393702660252
2019-07-30,0.08421065816250618,0.0593283063048,7283.437556730939,2.06,0.01010178103159122
2019-07-31,-0.011848195292860977,0.0586295207935,7676.038700234516,2.02,0.05390327581524433
2019-08-01,-0.023651387792227082,0.0572591210703,7983.244290340236,1.90,0.0400213706708298
2019-08-02,-0.027915171798746252,0.0556828264957,8115.582197112169,1.86,0.01657695818378776
2019-08-03,0.008595805482448576,0.0561635282907,8374.3720207126,1.86,0.03188801706580205
2019-08-04,0.006232582578742482,0.056514665227,8514.251696153815,1.86,0.016703303256082408
2019-08-05,-0.020513753728260323,0.0553671474913,9238.692101108078,1.75,0.08508562241371344
2019-08-06,-0.0671031944244922,0.0517737476078,9007.87292427342,1.73,-0.024983966811381528
2019-08-07,-0.1075839075443318,0.0464928859383,9450.083315951164,1.71,0.04909154418532299
2019-08-08,0.019334708949567892,0.047400558876,9509.718637940074,1.72,0.006310560446408861
2019-08-09,0.08062610979008294,0.0513805722414,9502.485357375108,1.74,-0.0007606198290775692
2019-08-10,-0.0011321624660455456,0.0513224340032,9010.35519527051,1.74,-0.05178962593429776
2019-08-11,-0.04100676888409195,0.0492604337368,9110.81403499975,1.74,0.011149265212316078
2019-08-12,-0.04251381438668683,0.047210077838,9014.111155978442,1.65,-0.010614076705969193
2019-08-13,-0.003550914006138658,0.0470427361951,8576.247009707839,1.68,-0.04857541012018677
2019-08-14,-0.006233273905586301,0.0467504179315,7957.283900528868,1.59,-0.07217179128333623
2019-08-15,0.00010770136974853896,0.0467554532867,8189.562468196434,1.52,0.02919068498387091
2019-08-16,-0.06246493417115866,0.0439242237876,8275.13315691673,1.55,0.010448749741222972
2019-08-17,0.0091888847306742,0.044329698494,8137.572651317127,1.55,-0.016623358560052242
2019-08-18,0.03276186608406874,0.0458060745041,8163.176902394023,1.55,0.0031464236540797432
2019-08-19,-0.0011251937920738618,0.0457545627792,8669.369082073268,1.60,0.062009213536802485
2019-08-20,-0.02383158403018236,0.0446770494926,8573.270892778848,1.55,-0.011084796181204726
2019-08-21,-0.03352523734672101,0.0432040697613,8050.644662031919,1.59,-0.060959957673462746
2019-08-22,0.010668440237925446,0.0436674572132,8007.752717488915,1.62,-0.005327765209324131
2019-08-23,-0.012906062670334851,0.0431075034454,8242.43190014961,1.52,0.02930649720840607
2019-08-24,-0.0031775184376808038,0.0429707459482,8032.170364661551,1.52,-0.025509647884897
2019-08-25,-0.01801835645845761,0.0422034174893,8037.697022272203,1.52,0.0006880652874305959
2019-08-26,0.0018535673636274155,0.0422817169108,8246.978683068777,1.54,0.02603751549936025
2019-08-27,-0.036359958259325774,0.0407719689611,8084.543539573627,1.49,-0.019696321493910644
2019-08-28,0.00624735454420583,0.0410274832197,7780.322177316879,1.47,-0.037629998622382616
2019-08-29,-0.025115665911862716,0.0400098830025,7583.409950300085,1.50,-0.025309006816052027
2019-08-30,-0.03400417311261497,0.0386722514301,7669.325694414829,1.50,0.011329434209388058
2019-08-31,0.009903051145857081,0.0390571272912,7679.984269228776,1.50,0.0013897668763381578
2019-09-01,0.0008874431027138123,0.0390918036538,7802.948247986144,1.50,0.016010967528936982
2019-09-02,0.04787358781288922,0.0410087889189,8329.476573274867,1.50,0.06747812603071078
2019-09-03,-0.06705603902455394,0.0383490735047,8579.609311273298,1.47,0.030029826700153233
2019-09-04,-0.012202325967685107,0.0378839690583,8580.557269132567,1.47,0.00011048963010745709
2019-09-05,0.09539990571337291,0.0416761052228,8583.462933510587,1.57,0.0003386335277398817
2019-09-06,-0.008360199517051546,0.0413291370505,8399.55187568849,1.55,-0.021426207493026185
2019-09-07,-0.002902711541534196,0.0412093444332,8483.028934714324,1.55,0.009938275310549423
2019-09-08,-0.04328467633925379,0.039463664439,8378.170638299971,1.55,-0.012360949988659282
2019-09-09,-0.009280633540493096,0.0390991108917,8282.883004063735,1.63,-0.01137332221435526
2019-09-10,-0.025770145098955474,0.0381043931893,8087.039135839564,1.72,-0.023644408369415174
2019-09-11,-0.008150968652431251,0.0377950678381,8160.061450700341,1.75,0.009029548841573223
2019-09-12,0.06650658505950229,0.040394159137,8374.906565993826,1.79,0.02632885997139712
2019-09-13,-0.030173115304977877,0.039193545726,8324.212811555646,1.90,-0.0060530531342309025
2019-09-14,0.013958605165493769,0.0397444690713,8272.154984870236,1.90,-0.0062537837347386716
2019-09-15,-0.016190305274663287,0.0391061750146,8251.21982604103,1.90,-0.002530798669451545
2019-09-16,-0.001882758735584767,0.0390326167899,8154.238066087816,1.84,-0.01175362697853921
2019-09-17,-0.015234470611159418,0.0384424821446,8030.434126166944,1.81,-0.015182772310236181
2019-09-18,0.013506217728740205,0.0389652168163,7898.709496524041,1.80,-0.016403176661854677
2019-09-19,0.011974466223964222,0.0394346092421,7957.683899045125,1.79,0.007466333905182432
2019-09-20,-0.0009505137313652187,0.039397143913,7909.020409645297,1.74,-0.0061152830417990495
2019-09-21,-0.021001074595405154,0.0385783890133,7778.418635368312,1.74,-0.01651301520447621
2019-09-22,0.025882448039565152,0.0395899262235,7872.930271547148,1.74,0.012150494928248455
2019-09-23,-0.051527068746921076,0.0376016385858,7628.489474986965,1.72,-0.031048261337153438
2019-09-24,-0.04017761706208299,0.0361208410006,6827.977061296559,1.64,-0.10493721152991088
2019-09-25,-0.043385809054331155,0.0345872183768,6661.508721899175,1.73,-0.024380330792408093
2019-09-26,-0.006488140522857758,0.034363538063,6340.754958182889,1.70,-0.04815031805960618
2019-09-27,0.023364868946393533,0.0351758909294,6430.7963352975075,1.69,0.014200418989290569
2019-09-28,-0.008176470230623865,0.0348894489424,6430.91593497981,1.69,1.859795833466478e-05
2019-09-29,0.00782973644984184,0.035163696374,6321.076348705723,1.69,-0.017079928797799165
2019-09-30,0.014491422180880282,0.0356769784548,6427.721903993101,1.68,0.016871423378585507
2019-10-01,-0.02567227678323516,0.0347727259622,6495.520784600799,1.65,0.010547886423894521
2019-10-02,0.02083582379186758,0.0355048450188,6517.127679899012,1.60,0.0033264300145782874
2019-10-03,0.010136023318333612,0.0358665529993,6423.818740671713,1.54,-0.01431749442551117
2019-10-04,0.01685388114256118,0.036476166366,6350.855131711959,1.52,-0.011358291991925786
2019-10-05,-0.036981526523644316,0.035151860407,6302.470436103398,1.52,-0.007618611132689793
2019-10-06,-0.020480296087913255,0.0344392619195,6157.557907737072,1.52,-0.02299297233291277
2019-10-07,0.03530608800605547,0.0356768969995,6321.6914354236405,1.56,0.026655620644725396
2019-10-08,-0.013421951841070725,0.0352012426517,6298.15826248314,1.54,-0.003722607023910147
2019-10-09,0.018298681787899153,0.0358513085248,6589.546072269661,1.59,0.0462655585399083
2019-10-10,0.017270417891588643,0.036475853155,6612.793989423777,1.67,0.003527999789234182
