Date,Litecoin Return,Litecoin Price,Famala Index,US Treasury Yield,Famala Index Return
2017-06-17,0.28863188960403224,47.64590072631836,1346.7015269325368,2.16,0.05767683184092502
2017-06-18,-0.034251277707148316,46.04159927368164,1272.784249985026,2.16,-0.05488764620017669
2017-06-19,0.08887517717328611,50.320899963378906,1292.3408940138177,2.19,0.015365246725061009
2017-06-20,-0.0636792040654707,47.216400146484375,1375.0330096666494,2.16,0.06398630271305768
2017-06-21,0.012022774120417332,47.78749847412109,1383.9895464514263,2.16,0.006513688560064688
2017-06-22,-0.001562302094141721,47.71289825439453,1395.7261927094298,2.15,0.008480299788460429
2017-06-23,-0.007941247608089189,47.33549880981445,1401.5554579403824,2.15,0.0041765105945576995
2017-06-24,-0.061955650802192876,44.491798400878906,1327.2077009678862,2.15,-0.05304660372251835
2017-06-25,-0.012834884751291966,43.92440032958984,1340.383025201259,2.15,0.009927100501123106
2017-06-26,-0.06568839784906862,41.13180160522461,1306.3656451296495,2.14,-0.025378850248048913
2017-06-27,-0.014455440896303396,40.541500091552734,1344.3526689391645,2.21,0.029078400791644362
2017-06-28,0.05536780407297728,42.8494987487793,1327.6118642132221,2.22,-0.012452688280934928
2017-06-29,-0.04253046480441126,41.06529998779297,1331.46249520596,2.27,0.002900419238886449
2017-06-30,-0.01746548979031429,40.35430145263672,1299.7708340101494,2.31,-0.0238021433648481
2017-07-01,-0.034438927049430273,38.98820114135742,1292.3642103632221,2.31,-0.005698407329294992
2017-07-02,0.06406195815554239,41.56760025024414,1326.3801178961764,2.31,0.02632068209579563
2017-07-03,0.11052142207889291,46.425201416015625,1355.4211670981313,2.35,0.0218949672195162
2017-07-04,0.17555233405563841,55.33440017700195,1386.5019696225902,2.35,0.022930734209353477
2017-07-05,-0.03943977283901901,53.19449996948242,1394.6614913369367,2.33,0.005884969436118115
2017-07-06,-0.03957775759668709,51.13029861450195,1400.6996630608937,2.37,0.0043294890993001945
2017-07-07,-0.09330258708739607,46.57550048828125,1380.641539528807,2.39,-0.014320074503519537
2017-07-08,0.11282898120236387,52.13850021362305,1409.7554431106964,2.39,0.021087228471936004
2017-07-09,-0.050306000830023206,49.58050155639648,1385.8926469651126,2.39,-0.016926904777845284
2017-07-10,-0.06250365132928976,46.57640075683594,1339.5862704326348,2.38,-0.033412672066542436
2017-07-11,-0.027107297968912588,45.3307991027832,1354.4767256637374,2.37,0.01111571203719006
2017-07-12,0.07274315259230917,48.75120162963867,1336.2791356711446,2.33,-0.013435144102365754
2017-07-13,-0.05098761687790528,46.32780075073242,1338.7944937599857,2.35,0.0018823597717686465
2017-07-14,-0.07914104336691763,42.80270004272461,1269.2762454807637,2.33,-0.05192600403067164
2017-07-15,-0.09499271233711692,38.92390060424805,1143.8375271377602,2.33,-0.09882696441348046
