Date,NEM Return,NEM Price,Famala Index,US Treasury Yield,Famala Index Return
2016-03-02,0.02732449097082824,0.0006450500222854,361.81692785194645,1.84,-0.036341971820662754
2016-03-03,-0.06331298774903096,0.0006054759724065,356.4091535678205,1.83,-0.014946161629946643
2016-03-04,0.050115596525077695,0.0006365929730236,342.5254721811114,1.88,-0.038954334499344434
2016-03-05,0.10791260630931125,0.0007091329898685,331.0010708973931,1.88,-0.0336453847076948
2016-03-06,0.3855544145350708,0.001042729942128,336.4968434985874,1.88,0.01660348888387108
2016-03-07,0.44203964049315275,0.0016223599668592,348.428835266608,1.91,0.03545944634714148
2016-03-08,0.0076936531901846475,0.001634889980778,347.11195610033496,1.83,-0.003779478140106903
2016-03-09,-0.20682521073790794,0.0013294300297275,341.1067449786789,1.90,-0.01730050208907308
2016-03-10,0.04113033640657673,0.0013852500123903,344.88487598706536,1.93,0.011076095867358577
2016-03-11,-0.02994772057915364,0.0013443799689412,348.8558840370354,1.98,0.011514010403051122
2016-03-12,0.015009065683486388,0.0013647100422531,331.8967372112208,1.98,-0.04861361840757773
2016-03-13,-0.017213233687927175,0.0013414199929684,331.43243125112303,1.98,-0.0013989470459972438
2016-03-14,-0.06566135256463725,0.0012561699841171,340.2113205978411,1.97,0.02648771972488835
2016-03-15,-0.013504529902019825,0.0012393200304359,339.2916803721798,1.97,-0.0027031441048029565
2016-03-16,-0.055526948010510835,0.0011723800562322,340.90610002537227,1.94,0.00475820583464214
2016-03-17,0.10392815527773931,0.0013007799861952,348.59507183340145,1.91,0.022554515180153483
2016-03-18,-0.09526556676900708,0.0011825800174847,338.91122102866234,1.88,-0.0277796549268693
2016-03-19,0.08997784815716582,0.0012939199805259,341.3143945014316,1.88,0.007090864284384414
2016-03-20,-0.04375921727524279,0.0012385200243443,345.12471125671084,1.88,0.011163656782905661
2016-03-21,0.014802846941818985,0.001256990013644,339.55227287792155,1.92,-0.016146158756636792
2016-03-22,0.011555980894039173,0.001271600020118,345.88807868075804,1.94,0.0186592943382075
2016-03-23,0.024984099649182884,0.001303769997321,341.78512635059593,1.88,-0.011862080780034588
2016-03-24,-0.03738369000179231,0.0012559300521388,344.073412997029,1.91,0.006695103063337445
2016-03-25,-0.006630632757873695,0.0012476299889385,346.5349690846597,1.91,0.007154159532959765
2016-03-26,0.17352239251387902,0.0014840400544926,346.5765123226007,1.91,0.00011988180601444151
2016-03-27,-0.0204841766847302,0.0014539499534294,356.95808024429726,1.91,0.029954620560187228
2016-03-28,0.08586500262733139,0.001584309968166,351.1303312275754,1.89,-0.016326143990726884
2016-03-29,-0.032133336528632664,0.0015342100523412,343.6225724693101,1.81,-0.02138168677145514
2016-03-30,-0.028494844488494143,0.0014911099569872,341.5357596165973,1.83,-0.006072979541817427
2016-03-31,0.002685690415561286,0.0014951199991628,345.0178603637506,1.78,0.010195420681752932
2016-04-01,-0.014810312878333934,0.0014731399714946,345.36457140717425,1.79,0.001004907522926917
2016-04-02,-0.02047784028119513,0.0014432800235226,348.163241835464,1.79,0.008103524970400686
2016-04-03,-0.059257130977680185,0.0013602400431409,348.1497081763217,1.79,-3.887159101273752e-05
2016-04-04,0.0072371251969957605,0.0013701199786737,350.1763381936616,1.78,0.005821145242245829
2016-04-05,0.0020488390887016903,0.001372930011712,355.19767520426063,1.73,0.014339452621216341
2016-04-06,-0.008955235293924555,0.0013606899883598,354.0306829563899,1.76,-0.0032854726518117858
2016-04-07,-0.008591296995573077,0.0013490499695762,356.1788875713181,1.70,0.006067848687546733
2016-04-08,0.05056587528425377,0.0014190200017765,355.5287626028612,1.72,-0.0018252765426101574
2016-04-09,-0.005079787815172964,0.0014118299586698,357.3391835334647,1.72,0.005092192590408719
2016-04-10,-0.008278724039479084,0.0014001900563016,360.81980948331517,1.72,0.009740398227345622
2016-04-11,0.040231292067579805,0.0014576700050383,362.5066089131063,1.73,0.004674908044008344
2016-04-12,-0.047391658136865016,0.0013901999918743,369.77425765098604,1.79,0.020048320662815394
2016-04-13,-0.01824924185989117,0.0013650599867105,366.43160986696375,1.77,-0.009039698450770121
2016-04-14,0.14555533789918307,0.0015789399622008,364.6760840171401,1.80,-0.004790869025903635
2016-04-15,-0.08987007892544331,0.0014432299649342,370.2572763194816,1.76,0.015304519673626777
2016-04-16,-0.014095200960684314,0.0014230300439521,369.52185821204375,1.76,-0.001986235394880629
2016-04-17,0.05291662680100284,0.0015003599692136,363.9454217109889,1.76,-0.015090951663960569
2016-04-18,0.03749245246989938,0.0015576799632981,365.24720072101826,1.78,0.003576852276117103
2016-04-19,0.03895696252410907,0.0016195599455386,372.81373880638046,1.79,0.020716211022084305
2016-04-20,0.016606630956379088,0.0016466799424961,379.25489202221485,1.85,0.017277134787083533
2016-04-21,-0.04181740857547146,0.0015792399644851,388.06781178398205,1.88,0.023237458361515317
2016-04-22,0.002182265788437376,0.0015826900489628,385.79180734512687,1.89,-0.005864965786242843
2016-04-23,0.010696381491363325,0.0015997099690139,388.3285676476913,1.89,0.006575464419582746
2016-04-24,-0.04249138753062382,0.0015331599861383,397.05484131520046,1.89,0.02247136676131963
2016-04-25,-0.010134904244656047,0.0015177000313997,401.12697257130174,1.91,0.01025584083703094
2016-04-26,0.009678223149208225,0.0015324599808081,406.134711233726,1.94,0.012484173353698235
2016-04-27,0.0709329554685505,0.0016451099654659,384.6997164933569,1.87,-0.05277804173707654
2016-04-28,-0.028178699503083188,0.0015993999550119,391.40933899739224,1.84,0.017441194303950573
2016-04-29,0.004472925063416408,0.0016065699746832,396.16749423903525,1.83,0.01215646835057942
2016-04-30,-0.0033730653939658775,0.0016011600382626,384.7716824858081,1.83,-0.028765135754301036
2016-05-01,0.0029559594342816915,0.0016059000045061,388.0566171289822,1.83,0.008537360706879093
2016-05-02,-0.020178554371516087,0.0015738200163468,376.51223264051515,1.88,-0.029749227249048434
2016-05-03,0.002379884503676889,0.0015775699866935,385.1670031601395,1.81,0.022986691452034944
2016-05-04,-0.027036106410667036,0.0015354900388047,381.70329444847977,1.79,-0.008992745181288576
2016-05-05,-0.00010425297959750274,0.0015353299677371,381.7748871738534,1.76,0.00018756119324852023
2016-05-06,0.035196244680741604,0.0015903300372883,394.2493494265362,1.79,0.03267491569449963
2016-05-07,-0.02296776385160474,0.0015542199835181,392.71630132781655,1.79,-0.0038885241052383735
2016-05-08,-0.024146846098799305,0.0015171399572864,392.5358572090634,1.79,-0.0004594770274191385
2016-05-09,-0.02805370314581181,0.0014751700218766,394.8723781452147,1.77,0.005952375797625266
2016-05-10,0.02058427019116285,0.0015058499993756,385.99079095597597,1.77,-0.022492297969681094
2016-05-11,0.01839081843950201,0.0015338000375777,385.4696291302655,1.73,-0.0013501923826206143
2016-05-12,0.023779393505334163,0.0015707099810242,387.24367393629444,1.75,0.004602294634811344
2016-05-13,-0.03448326343212836,0.0015174699947237,386.5385625049403,1.71,-0.0018208468693285019
2016-05-14,-0.05554520785580391,0.0014354799641296,387.41133318397743,1.71,0.0022579136047415843
2016-05-15,0.02403522348177356,0.0014704000204801,390.1464237217236,1.71,0.007059913594337936
2016-05-16,0.014469058173278227,0.0014918299857527,382.8009438351493,1.75,-0.018827495114535513
2016-05-17,-0.017861649932294797,0.001465420005843,379.0225508916079,1.76,-0.00987038565184036
2016-05-18,-0.014676366645439592,0.0014440700178965,375.27921570393596,1.87,-0.009876286196866611
2016-05-19,0.07015690856234777,0.0015490199439227,356.4289729796607,1.85,-0.05022991398262382
2016-05-20,0.07168605412356337,0.001664140028879,363.53616490875913,1.85,0.01993999497202482
2016-05-21,-0.02670953287247811,0.0016202799743041,362.82412715225905,1.85,-0.0019586435277458274
2016-05-22,0.04706410009441426,0.0016983599634841,358.3782340021721,1.85,-0.012253576367652124
2016-05-23,-0.021948297711176436,0.0016614899504929,365.6400019958698,1.84,0.020262860030873586
2016-05-24,-0.006006544496430603,0.0016515400493517,369.7341799915225,1.86,0.011197292345761927
2016-05-25,-0.0079880482941727,0.0016384000191465,374.07477319902347,1.87,0.011739767223037016
2016-05-26,-0.08281650718491047,0.001508180052042,378.1637060989581,1.83,0.010930790293520063
2016-05-27,0.03435251064128942,0.0015608899993821,400.63654758474047,1.85,0.05942622500082462
2016-05-28,0.03302556524446607,0.001613299944438,453.1596618200331,1.85,0.13109915845653897
2016-05-29,0.021365657321110967,0.0016481400234624,448.03658463361444,1.85,-0.011305236582273753
2016-05-30,0.016619414601710084,0.0016757600242272,453.8511072274082,1.85,0.012977785281861809
2016-05-31,0.11256581793866888,0.0018754199845716,446.8005490468281,1.84,-0.01553495864238865
2016-06-01,0.08106847435956385,0.0020337901078164,452.016755673776,1.85,0.011674575239613674
2016-06-02,-0.03201478053317501,0.0019697099924087,454.09645016717724,1.81,0.004600923455373336
2016-06-03,0.015980561422910648,0.0020014399196952,483.6354669032775,1.71,0.06505009392877964
2016-06-04,0.004382249580730282,0.0020102299749851,487.6146517344262,1.71,0.008227653064047305
2016-06-05,-0.0037178680843338832,0.0020027700811624,488.93754666388094,1.71,0.002712992574667791
2016-06-06,0.0099761919219403,0.002022850094363,499.1032892370949,1.73,0.020791495033623108
2016-06-07,0.0007263642991927659,0.0020243199542164,488.7176094927767,1.72,-0.020808678220079885
2016-06-08,-0.028424340215326856,0.0019675900693982,494.0108300551759,1.71,0.010830836580439268
2016-06-09,-0.057281926213562755,0.0018580500036478,487.19320213094,1.68,-0.013800563691031758
2016-06-10,0.016085868136960575,0.0018881800351664,491.4431498721573,1.64,0.008723331365520677
2016-06-11,0.04159748103352477,0.0019683800637722,518.5629165767916,1.64,0.0551839347271179
2016-06-12,0.06174105795347453,0.0020937400404363,576.4741165527264,1.64,0.11167632340203983
2016-06-13,0.05810915088246588,0.0022190099116414,600.6350992474887,1.62,0.0419116522338301
2016-06-14,0.06855930243933894,0.0023764800280332,575.7197530645936,1.62,-0.04148166867722264
2016-06-15,0.02467535009405708,0.0024358499795198,586.4681034180574,1.60,0.01866941388800634
2016-06-16,0.10117294769097103,0.0026951900217682,647.6992200192847,1.57,0.10440655893195164
2016-06-17,-0.04985723410037622,0.0025641100946813,649.4681277016238,1.62,0.0027310634746270388
2016-06-18,0.17070320279674542,0.0030413900967687,671.9496734244352,1.62,0.034615317925408416
2016-06-19,0.4980048773534254,0.0050044101662933,674.5220821165694,1.62,0.0038282758275996107
2016-06-20,0.11131605621155512,0.005593670066446,650.753600539022,1.67,-0.03523751439384274
2016-06-21,-0.23998789906675536,0.0044001899659633,578.4082238580972,1.71,-0.11117168867141236
2016-06-22,-0.07360406697566119,0.0040879501029849,511.9830619167238,1.69,-0.11484131656756968
2016-06-23,0.2255286831263798,0.0051221400499343,536.8745647879019,1.74,0.04861782492958108
2016-06-24,0.3823821369814383,0.007507889997214,572.8209965066044,1.57,0.06695499112144283
2016-06-25,-0.013507365845517646,0.0074071600101888,573.0078820412175,1.57,0.000326254686460252
2016-06-26,-0.08295868968839956,0.0068174698390066,540.1234031796358,1.57,-0.057389226033746306
2016-06-27,0.5027890067825664,0.0112715000286698,563.175731921097,1.46,0.04267974430612556
2016-06-28,0.12915013291278227,0.0128253996372222,560.1105789353039,1.46,-0.005442622634567948
2016-06-29,-0.20973717943012216,0.0103987995535135,552.7108466955955,1.50,-0.013211198856080086
2016-06-30,0.18617201617119172,0.0125267002731561,584.9439774520251,1.49,0.05831825257118936
2016-07-01,-0.17869912972836474,0.0104767996817827,589.3653078828579,1.46,0.007558553641481655
2016-07-02,0.005530319499422479,0.0105349002406001,615.8567399247761,1.46,0.04494908622477592
2016-07-03,0.02192230186147191,0.0107683995738625,574.1430868912958,1.46,-0.06773272147443814
2016-07-04,0.011311712867789956,0.010890900157392,598.1885912595595,1.46,0.041880682563746316
2016-07-05,-0.14566480650800095,0.00941461045295,590.0958424625039,1.37,-0.01352875817978295
2016-07-06,-0.0017850771085990147,0.0093978196382522,596.8975858375255,1.38,0.011526506180144457
2016-07-07,-0.20586488771787084,0.0076492899097502,564.161603923357,1.40,-0.05484354886146113
2016-07-08,0.06531006017250018,0.0081655401736497,583.9772301999252,1.37,0.035124024993484326
2016-07-09,-0.01619059437148631,0.0080343997105956,570.6401392860182,1.37,-0.02283837489578322
2016-07-10,0.014334677324308851,0.0081503996625542,569.2151688459112,1.37,-0.0024971437198405507
2016-07-11,-0.0038303610097735158,0.0081192404031753,569.695069498151,1.43,0.0008430918192374448
2016-07-12,0.13801078009529608,0.0093207899481058,585.6782514317408,1.53,0.02805567888742567
2016-07-13,-0.07119474314969627,0.0086802700534462,576.0109287495474,1.48,-0.01650620056073596
2016-07-14,-0.0696850363726026,0.0080959796905517,575.8940332422612,1.53,-0.00020293973855651902
2016-07-15,0.007603261664481634,0.0081577701494097,579.1623536163592,1.60,0.00567521138515259
2016-07-16,-0.031703170064877814,0.0079031996428966,577.8194743649027,1.60,-0.0023186577011978645
2016-07-17,-0.02339245736857599,0.0077204699628055,598.0895120813549,1.60,0.03508022594553695
2016-07-18,-0.02337855786325448,0.0075420700013637,592.6368038145351,1.59,-0.009116876582310038
2016-07-19,-0.1098052128272005,0.0067577599547803,590.6756554523142,1.56,-0.003309190974299749
2016-07-20,0.06424198482884391,0.0072061400860548,580.4125768320907,1.59,-0.017375150855615452
2016-07-21,-0.05768881918403634,0.0068021900951862,579.1453302311686,1.57,-0.002183354826387128
2016-07-22,-0.01069328839156376,0.0067298398353159,557.9497520617953,1.57,-0.036598029998641306
2016-07-23,0.07119519452886897,0.0072264401242136,563.6351663312581,1.57,0.010189832056477319
2016-07-24,-0.04898396898481309,0.006880990229547,575.1144952224525,1.57,0.02036659452232941
2016-07-25,0.018510934354247603,0.0070095499977469,564.1736509449462,1.58,-0.01902376721225653
2016-07-26,-0.06232274652188344,0.0065860301256179,569.6453917451315,1.57,0.009698681941314695
2016-07-27,0.008784504686508347,0.0066441399976611,568.4322637009462,1.52,-0.0021296196928212055
2016-07-28,-0.0024970557640734093,0.0066275699064135,569.5886498859998,1.52,0.00203434297962703
2016-07-29,-0.005792569913281238,0.0065892902202904,571.1813095107001,1.46,0.0027961575867410534
2016-07-30,0.02046954769250087,0.0067255599424242,570.4772592166963,1.46,-0.00123262138007787
2016-07-31,-0.010117106858596382,0.006657859776169,543.4141366823843,1.46,-0.04743944144499555
2016-08-01,-0.056066271868308204,0.006294849794358,529.559930998865,1.51,-0.025494746544690805
2016-08-02,-0.2308240722235216,0.0049973498098552,481.7397674660262,1.55,-0.090301702854745
2016-08-03,0.029276973087976797,0.0051458198577165,494.2098087497059,1.55,0.025885430528753597
2016-08-04,0.027179790510146653,0.0052876002155244,502.4662283724452,1.51,0.01670630464342068
2016-08-05,-0.0010218309407030743,0.0052821999415755,498.7013533751763,1.59,-0.00749279212149997
2016-08-06,0.00817336618555718,0.0053255502134561,511.31104934327453,1.59,0.025285064663965028
2016-08-07,-0.059520493283719965,0.0050178198143839,516.2082285471735,1.59,0.00957769093820453
2016-08-08,-0.0024203132948018226,0.0050056898035109,513.7201400882585,1.59,-0.004819931805266781
2016-08-09,0.09428562900926414,0.0055006202310323,506.31345764878705,1.55,-0.014417738105807919
2016-08-10,0.00868657029259034,0.0055486098863184,510.897168646525,1.50,0.009053109153021044
2016-08-11,0.020886552706786073,0.005665719974786,509.60313584157774,1.57,-0.0025328635278513006
2016-08-12,0.1655623313760571,0.0066858697682619,507.49628566151483,1.51,-0.004134295948912432
2016-08-13,-0.018694750750624805,0.0065620401874184,506.3445619062851,1.51,-0.0022694230239113608
2016-08-14,-0.010530651995678536,0.0064933001995086,493.23432613335075,1.51,-0.02589192569497923
2016-08-15,-0.02213660415183154,0.0063511398620903,490.0267366106786,1.55,-0.0065031757781694784
2016-08-16,-0.025175900040345908,0.006193240173161,499.9605152757285,1.57,0.020271911556822203
2016-08-17,0.009726093198219208,0.0062537700869143,497.41910121771696,1.56,-0.005083229535856316
2016-08-18,0.025314205932230372,0.006414100062102,498.3978397001512,1.53,0.0019676334906284175
2016-08-19,0.06369090164741563,0.006835910025984,499.54016033944504,1.58,0.0022919855350518035
2016-08-20,-0.04469135646079899,0.0065371301025152,503.6087052673548,1.58,0.008144580257861843
2016-08-21,-0.032950302932645066,0.0063252397812902,503.6481255999574,1.58,7.827571721905204e-05
2016-08-22,-0.01769325504077967,0.0062143099494278,508.3795796095745,1.55,0.009394364376876966
2016-08-23,-0.1115083779192472,0.0055586001835763,504.67072425274495,1.55,-0.007295445186208815
2016-08-24,0.03632699243750558,0.0057642399333417,501.645458636876,1.56,-0.00599453360475462
2016-08-25,0.01759682101228498,0.0058665699325501,498.25923540649455,1.58,-0.006750232005653682
2016-08-26,-0.0014994134555919546,0.0058577801100909,500.3277856340044,1.62,0.0041515542121808285
2016-08-27,-0.025308254421956205,0.0057113901712,491.09771115880767,1.62,-0.018448054935626988
2016-08-28,0.040121731611271694,0.0059452001005411,493.24979466588525,1.62,0.004382190057452033
2016-08-29,-0.019954941432676065,0.0058277398347854,493.54753060109925,1.57,0.0006036210018408333
2016-08-30,0.006720964262332594,0.005867039784789,495.9656811795649,1.57,0.004899529282459489
2016-08-31,-0.02927884731857753,0.0056977500207722,492.3630855880225,1.58,-0.007263800154426586
2016-09-01,-0.02292948092810662,0.0055685900151729,488.5177580906605,1.57,-0.007809942723000009
2016-09-02,0.008869475687406399,0.0056182001717388,489.98706550960975,1.60,0.003007684766039924
2016-09-03,0.018892364803539306,0.0057253502309322,513.0084775417549,1.60,0.046983713760284304
2016-09-04,-0.013834226811125276,0.0056466897949576,521.662180838571,1.60,0.016868538582993888
2016-09-05,0.013657799450073196,0.0057243402116,519.2723657952224,1.60,-0.004581154492562484
2016-09-06,-0.0037156940260019934,0.0057031097821891,523.9968224088308,1.55,0.009098224601983692
2016-09-07,-0.0006015362018840553,0.0056996801868081,528.9124844157122,1.54,0.009381091252202638
2016-09-08,-0.006256721011014541,0.0056641302071511,540.6796635076453,1.61,0.022247875477797035
2016-09-09,0.09214765570339419,0.0062108701094985,536.1397423606661,1.67,-0.008396693002149456
2016-09-10,-0.0557378932860661,0.0058741602115333,535.1019644050684,1.67,-0.0019356482528757458
2016-09-11,-0.027281589031087634,0.0057160700671374,521.9061668960702,1.67,-0.024660342115674052
2016-09-12,0.0034893362395270544,0.0057360501959919,522.7859273562091,1.68,0.0016856678766052203
2016-09-13,0.024107074899445184,0.0058760098181664,523.130961518753,1.73,0.0006599912975638118
2016-09-14,-0.031326240453204104,0.0056947898119688,524.6500648337404,1.70,0.002903868107093441
2016-09-15,-0.0036784623525517035,0.0056738802231848,517.8212101909804,1.71,-0.013016017914577108
2016-09-16,-0.0313015137608373,0.0054990299977362,517.0596566746312,1.70,-0.001470688147494593
2016-09-17,-0.04180344101923197,0.0052738902159035,515.9547100919425,1.70,-0.002136980846262478
2016-09-18,-0.01913761354273257,0.0051739201880991,520.6478519318762,1.70,0.0090960344932162
2016-09-19,-0.002746387760981332,0.005159730091691,517.0699690777653,1.70,-0.006871982359737048
2016-09-20,-0.0063518305367053305,0.005127060227096,511.5523608003557,1.69,-0.010670912269863053
2016-09-21,0.054647840155346024,0.0054150400683283,503.52353007766163,1.66,-0.01569503209824398
2016-09-22,-0.02166214330607045,0.005299000069499,504.5872822566235,1.63,0.002112616621506832
2016-09-23,-0.009118636147393423,0.0052509000524878,509.6645482587971,1.62,0.010062215558558978
2016-09-24,-0.016169167856490786,0.005166680086404,510.90879177765805,1.62,0.0024412989349794213
2016-09-25,-0.01965710318843576,0.0050661098212003,507.7475940819247,1.62,-0.006187401247753541
2016-09-26,-0.0155863219990361,0.0049877599813044,515.9864127367754,1.59,0.016226209145801158
2016-09-27,-0.06588354078157693,0.0046697398647665,512.8808110318857,1.56,-0.006018766440801464
2016-09-28,-0.011252126447298906,0.0046174898743629,509.3681269413289,1.57,-0.006848928669196104
2016-09-29,-0.14208293624865354,0.0040059001184999,511.84703800375416,1.56,0.004866639531041536
2016-09-30,0.08610416663106071,0.0043661100789904,515.4238968701237,1.60,0.006988140207511201
2016-10-01,0.0044356824798644,0.004385519772768,521.3401859781486,1.60,0.011478492060517874
2016-10-02,-0.017043207565623903,0.0043114097788929,517.7665810591878,1.60,-0.006854650792468456
2016-10-03,-0.006254096845857577,0.0042845299467444,518.4168953645378,1.63,0.00125599899479731
2016-10-04,-0.00677513112589223,0.0042555998079478,517.8028819295043,1.69,-0.0011844008953483774
2016-10-05,0.018675081087030105,0.0043358202092349,522.0370775198033,1.72,0.008177234499972267
2016-10-06,0.014450505117520787,0.0043989298865199,523.0946019697574,1.75,0.0020257650184127268
2016-10-07,-0.09038795103681173,0.0040187598206102,527.9739735642377,1.73,0.00932789513810045
2016-10-08,-0.016061022678712195,0.0039547299966216,531.7896202625857,1.73,0.007226959830215524
2016-10-09,-0.019752679869919982,0.0038773799315094,529.4088251085412,1.73,-0.0044769492734154275
2016-10-10,-0.08922100080399402,0.0035464200191199,532.4322945094049,1.73,0.005711029468093491
2016-10-11,0.24857519653928026,0.004547209944576,552.7427958588322,1.77,0.03814663678156843
2016-10-12,-0.11713859798835372,0.0040445700287818,548.2193058007821,1.79,-0.008183715992212418
2016-10-13,0.020357258395550217,0.004127750173211,548.5175021101846,1.75,0.0005439361697906307
2016-10-14,0.035051640189822,0.0042750001884996,550.7893142261453,1.80,0.004141731316176466
2016-10-15,-0.06569761262087612,0.0040031699463725,550.3404849351692,1.80,-0.0008148838029050218
2016-10-16,-0.0038593621351790544,0.0039877500385046,553.5838055349135,1.80,0.005893298219058575
2016-10-17,-0.04443068527769424,0.0038144499994814,551.1802244493058,1.77,-0.004341855851952137
2016-10-18,0.01578274714814529,0.0038751300889998,547.1682856024808,1.75,-0.0072788149299685915
2016-10-19,-0.018770615097891144,0.0038030699361115,541.6493298108774,1.76,-0.010086395605926848
2016-10-20,-0.017346221608472188,0.0037376699037849,540.9128236845868,1.76,-0.0013597471385180838
2016-10-21,-0.008865539430667702,0.003704679897055,542.5426197194959,1.74,0.003013047507003517
2016-10-22,0.010864826496942745,0.0037451500538736,566.9114567924825,1.74,0.04491598666586915
2016-10-23,0.001587457268054185,0.0037511000409722,565.9462553244142,1.74,-0.0017025612315708686
2016-10-24,0.03358237837155858,0.0038792099803686,563.7037387385917,1.77,-0.003962419690429853
