Date,ChainLink Return,ChainLink Price,Famala Index,US Treasury Yield,Famala Index Return
2017-11-19,-0.05113557309105248,0.1623540073633194,5747.992315315344,2.35,0.03518495100355277
2017-11-20,-0.0010538443194106739,0.1621830016374588,5837.1513425734465,2.37,0.015511333760927455
2017-11-21,-0.04548086964110155,0.1549720019102096,5754.847907755093,2.36,-0.01409993162556383
2017-11-22,0.0837802796510279,0.168514996767044,5843.624798708322,2.32,0.015426453031642275
2017-11-23,-0.024819638435924517,0.1643839925527572,5587.798391008228,2.32,-0.04377871894797935
2017-11-24,0.1600756579815076,0.1929209977388382,5620.654560718361,2.34,0.005879984818887638
2017-11-25,-0.06401027415278564,0.1809590011835098,6078.192784857828,2.34,0.08140301439926786
2017-11-26,0.010603457392763532,0.182888001203537,6544.287770390303,2.34,0.0766831527117114
2017-11-27,0.006974412860559865,0.1841679960489273,6900.535352988427,2.32,0.05443641769696766
2017-11-28,-0.04295819310205641,0.1764239966869354,6958.8021900943895,2.34,0.008443814012303973
2017-11-29,-0.1943993555497164,0.1452549993991851,7073.440490922552,2.37,0.016473855370015597
2017-11-30,0.16001571134860815,0.1704609990119934,7278.024112422068,2.42,0.02892278824739689
2017-12-01,0.04228218774949725,0.177823007106781,7836.957623257243,2.37,0.07679742498808041
2017-12-02,0.15625888940468988,0.2078980058431625,7911.208665333975,2.37,0.009474472830678834
2017-12-03,0.10376274327524038,0.2306289970874786,8097.261599426728,2.37,0.023517637059431423
2017-12-04,-0.004554444660227302,0.2295809984207153,8286.431540495141,2.37,0.023362211871950155
2017-12-05,0.3127452448928052,0.3138769865036011,8420.247539327636,2.36,0.016148808830260264
2017-12-06,-0.07372100548296934,0.2915700078010559,10660.384828875853,2.33,0.2660417379756858
2017-12-07,-0.11435236386686433,0.2600640058517456,14117.934464240043,2.37,0.32433628718530905
2017-12-08,-0.0587475599547915,0.2452259957790374,12474.501653847665,2.38,-0.116407454260048
2017-12-09,-0.02630680655760778,0.2388589978218078,11182.834476943299,2.38,-0.10354459141908576
2017-12-10,0.057112864996356594,0.2528980076313019,11650.976436207226,2.38,0.04186254926952009
2017-12-11,0.029969742454501125,0.2605920135974884,12583.766296795886,2.39,0.08006108893069858
2017-12-12,-0.1187044755300974,0.2314240038394928,12242.032625730213,2.40,-0.027156708334029212
2017-12-13,0.12362725595167984,0.2618780136108398,11138.319854660731,2.36,-0.09015764005968313
2017-12-14,0.16385277559000938,0.3085030019283294,10807.873243111764,2.35,-0.029667545541951224
2017-12-15,0.039064490148476204,0.3207930028438568,11934.429584517406,2.35,0.10423478477818336
2017-12-16,0.062238224382911114,0.3413929939270019,13295.983604662611,2.35,0.11408622511054543
2017-12-17,0.20148019900845585,0.4175960123538971,12801.42905520413,2.35,-0.037195785145602366
2017-12-18,0.040617703046216064,0.4349069893360138,12406.180040901918,2.39,-0.030875382162238518
2017-12-19,0.01017782602907238,0.4393559992313385,11054.93629592897,2.46,-0.1089169865758867
2017-12-20,-0.16427866604494606,0.3727959990501404,10177.195647905137,2.49,-0.07939807381314945
2017-12-21,0.1293787420789133,0.4242869913578033,9180.44893245817,2.48,-0.09793923099553815
2017-12-22,0.006088177784210095,0.4268780052661896,8141.173086945104,2.48,-0.1132053403008025
2017-12-23,0.3025217973580497,0.5776799917221069,8646.90783452,2.48,0.06212062342537268
2017-12-24,-0.05977311640862969,0.5441619753837585,8207.787778379168,2.48,-0.05078347827275153
2017-12-25,-0.08078034933114803,0.5019329786300659,8084.352372736146,2.48,-0.015038815448929335
2017-12-26,0.03809120406542529,0.5214210152626038,9668.186813002365,2.47,0.19591358308521756
2017-12-27,-0.031007844295650136,0.5055009722709656,9317.869951260931,2.42,-0.036233977323473575
2017-12-28,0.0023632281284074585,0.5066969990730286,8389.119273660137,2.43,-0.09967414038388804
2017-12-29,-0.04098876645476454,0.4863480031490326,7761.945348418194,2.40,-0.07476040151331757
2017-12-30,0.18661376617602074,0.5861279964447021,6583.054815222797,2.40,-0.15188080826099135
2017-12-31,0.0259748084550385,0.6015520095825195,7260.6673954483895,2.40,0.10293284793234093
2018-01-01,0.19840049339317184,0.7335630059242249,6760.03713830496,2.40,-0.06895099718481361
2018-01-02,-0.08511074916045083,0.6737120151519775,7446.783076964166,2.46,0.1015890777829963
2018-01-03,0.011004770843404675,0.6811670064926147,6930.043044615459,2.44,-0.06939104134068143
2018-01-04,0.36819232432692023,0.9843680262565612,7094.142404143028,2.46,0.023679414178397102
2018-01-05,-0.08132167481592109,0.9074860215187072,8500.683954020968,2.47,0.1982680174359778
2018-01-06,0.1587083113765588,1.0635700225830078,8442.450847824826,2.47,-0.006850402451275237
2018-01-07,0.17774785202154234,1.27046000957489,7435.444242091953,2.47,-0.11927894208496642
2018-01-08,0.08074603123904375,1.3773000240325928,7147.103653929261,2.49,-0.03877920118483304
2018-01-09,-0.11451030377162395,1.228279948234558,6896.490832157766,2.55,-0.035064948531104013
2018-01-10,-0.0327461107273832,1.1887099742889404,7252.419912440688,2.55,0.05161017232463415
2018-01-11,-0.16259169156272216,1.0103299617767334,6364.938986781847,2.54,-0.1223703172697529
2018-01-12,0.03999784566221907,1.0515600442886353,6472.962229699372,2.55,0.016971606977200904
2018-01-13,0.04615294189869867,1.1012300252914429,6612.71137515672,2.55,0.02158967417052868
2018-01-14,-0.08564603382348422,1.0108400583267212,6417.951745936244,2.55,-0.029452310583547952
2018-01-15,-0.14124583827637305,0.8776879906654358,6634.338742581139,2.55,0.033715896474589085
2018-01-16,-0.1486507932314957,0.7564529776573181,5713.469584100342,2.54,-0.13880345791968493
2018-01-17,-0.07951333288513422,0.6986340284347534,5435.08320524422,2.57,-0.04872457527923595
2018-01-18,0.0632230490534581,0.7442299723625183,5430.555462383818,2.62,-0.0008330586100381077
2018-01-19,0.08826417852561416,0.8129050135612488,5533.89397493087,2.64,0.019029087035912592
2018-01-20,0.4054179602994454,1.2193000316619873,6219.923335398689,2.64,0.12396864912403549
2018-01-21,-0.31725420651212144,0.88782799243927,5626.647158835942,2.64,-0.0953831976008944
2018-01-22,-0.1006001667602524,0.8028579950332642,5249.030536903659,2.66,-0.0671121915543049
2018-01-23,-0.0011727234386692635,0.8019170165061951,5246.956750975205,2.63,-0.00039507979880736585
2018-01-24,-0.011354672449221316,0.7928630113601685,5469.373230457156,2.65,0.042389615550120975
2018-01-25,-0.04175717593153612,0.76043701171875,5410.592635700135,2.63,-0.010747226835735129
2018-01-26,-0.06883538626942337,0.7098529934883118,5413.054327040056,2.66,0.00045497628553251636
2018-01-27,0.0951010252012052,0.7806749939918518,5533.444854628618,2.66,0.022240775782938288
2018-01-28,-0.026050033037828477,0.7606009840965271,5545.745689356809,2.66,0.002222997617460982
2018-01-29,-0.08630247317129963,0.6977120041847229,5347.267155436178,2.70,-0.035789332046282554
2018-01-30,-0.15626127217964875,0.5967779755592346,4834.593874242436,2.73,-0.09587575602474699
2018-01-31,0.03840975237908246,0.6201459765434265,4849.9859215516335,2.72,0.0031837311901631925
2018-02-01,-0.17545900124502178,0.520346999168396,4413.582291916229,2.78,-0.08998039101436973
2018-02-02,-0.05079908817283705,0.4945740103721618,4353.792654083718,2.84,-0.013546736840507088
2018-02-03,0.04735512451054821,0.5185580253601074,4473.1250192518155,2.84,0.027408830564351207
2018-02-04,-0.1771529363187153,0.4343709945678711,4086.984191386996,2.84,-0.08632462231726452
2018-02-05,-0.24053373404583525,0.3415060043334961,3433.256623618662,2.77,-0.15995353472274598
2018-02-06,0.2193072601094341,0.4252479970455169,3788.410174940968,2.79,0.10344509317453027
2018-02-07,-0.12103493738433954,0.3767710030078888,3789.6556080055193,2.84,0.000328748210209535
2018-02-08,0.08715026571396312,0.411080002784729,4103.6538190774845,2.85,0.0828566612777833
2018-02-09,0.057004026293424576,0.4351939857006073,4236.018561667811,2.83,0.0322553383950117
2018-02-10,-0.03583717985609289,0.4198740124702453,4123.746487009211,2.83,-0.026504150778413064
2018-02-11,-0.008892085716891741,0.4161570072174072,3904.729636148855,2.83,-0.053111133662147064
2018-02-12,0.1639181237018935,0.4902819991111755,4332.791331495647,2.86,0.10962646206895363
2018-02-13,0.15198631724378264,0.5707589983940125,4160.439412675299,2.83,-0.03977849511641576
2018-02-14,-0.0044003430597471535,0.5682529807090759,4579.24657915102,2.91,0.10066416667426362
2018-02-15,-0.005296840634197528,0.5652509927749634,5012.456224070176,2.90,0.09460282110413712
2018-02-16,0.12361687908240432,0.639627993106842,5054.084224853587,2.87,0.008304910591240776
2018-02-17,0.050096064321294015,0.6724870204925537,5589.596672054507,2.87,0.10595637575003662
2018-02-18,0.12465006001250441,0.7617610096931458,5344.621699472676,2.87,-0.04382694977020377
2018-02-19,0.016406629291525424,0.7743620276451111,5780.377602430801,2.87,0.0815316644396214
2018-02-20,-0.10106485830300341,0.6999260187149048,6033.306605646748,2.88,0.04375648454342908
2018-02-21,-0.06837353528061806,0.653668999671936,5632.773901955929,2.94,-0.06638693006517324
2018-02-22,-0.08247159493089576,0.6019229888916016,5271.564788593063,2.92,-0.06412632916748884
2018-02-23,0.11427346963838553,0.6747909784317017,5366.93403500366,2.88,0.018091259471374212
2018-02-24,-0.035957854857701387,0.6509580016136169,5086.717465973996,2.88,-0.052211666326074595
2018-02-25,0.03732630630761232,0.6757150292396545,4965.0102216475725,2.88,-0.023926480120145418
2018-02-26,0.023013633273067022,0.6914460062980652,5438.2511569428325,2.86,0.09531519859353306
2018-02-27,0.04594693528659158,0.7239570021629333,5694.983209240918,2.90,0.047208568506499404
2018-02-28,-0.09030215919772445,0.6614469885826111,5541.189358363788,2.87,-0.027005145621426436
2018-03-01,0.002443206986443606,0.6630650162696838,5897.389454443781,2.81,0.0642822457497052
2018-03-02,-0.015691054211530216,0.6527420282363892,6039.861127676976,2.86,0.024158430494333485
2018-03-03,-0.03751829044216723,0.6287059783935547,6350.8143894566,2.86,0.0514835118235941
2018-03-04,-0.05877622985590426,0.592818021774292,6279.381252152229,2.86,-0.011247870418471414
2018-03-05,-0.010309108138770916,0.5867379903793335,6383.164677064829,2.88,0.0165276514906671
2018-03-06,-0.09442603700999193,0.5338699817657471,5896.269550891499,2.88,-0.07627801424625301
2018-03-07,-0.02411820909370096,0.5211480259895325,5444.816205268908,2.89,-0.07656592727419208
2018-03-08,-0.06895755572846951,0.4864220023155212,5140.451381498829,2.86,-0.055899926149122814
2018-03-09,-0.011465019519431208,0.480877012014389,5040.705408647293,2.90,-0.0194041272738295
2018-03-10,-0.02776312429913809,0.4677099883556366,4801.984691805678,2.90,-0.047358593190566296
2018-03-11,0.09344833748430062,0.5135239958763123,5241.022151446785,2.90,0.09142833387001416
2018-03-12,-0.006497878347029583,0.5101979970932007,5024.712939725387,2.87,-0.04127233304321869
2018-03-13,0.09997339081324624,0.5638409852981567,5030.490258330704,2.84,0.0011497808282025063
2018-03-14,-0.23982872865132515,0.4436089992523193,4548.478446599809,2.81,-0.09581805887262437
2018-03-15,-0.0553151908014849,0.4197370111942291,4594.016689662122,2.82,0.010011753072360925
2018-03-16,0.011095177583948805,0.4244199991226196,4652.640574313758,2.85,0.0127609211310784
2018-03-17,-0.12683941863511108,0.373861014842987,4474.21128042967,2.85,-0.03835011345367153
2018-03-18,-0.001399897539699076,0.3733380138874054,4707.695814242081,2.85,0.052184512348283286
2018-03-19,0.022004051796896833,0.3816440105438232,4862.927343393988,2.85,0.03297399306945212
2018-03-20,0.026041147356674663,0.3917129933834076,5085.720524544456,2.89,0.04581462263735436
2018-03-21,0.1284905134728195,0.4454210102558136,5098.712842117788,2.89,0.0025546660518660264
2018-03-22,-0.060452343835232035,0.419292002916336,5009.31815443372,2.83,-0.017532795129316714
2018-03-23,-0.024510208241499434,0.4091399908065796,5149.101205975292,2.82,0.02790460642190404
2018-03-24,0.024016380439012094,0.4190849959850311,5004.116926323857,2.82,-0.02815720139335918
2018-03-25,-0.031461978060514526,0.4061050117015838,4874.520825948751,2.82,-0.025897896128960093
2018-03-26,-0.08907370041120316,0.3714959919452667,4774.20824808104,2.85,-0.020578961799426938
2018-03-27,-0.08090154359818824,0.3426249921321869,4583.973794709995,2.78,-0.03984628308735989
2018-03-28,0.02519472040305809,0.3513669967651367,4670.361079444802,2.77,0.018845501436875644
2018-03-29,-0.22646683792308,0.2801609933376312,4242.769784758394,2.74,-0.09155422619641197
2018-03-30,0.025837589437656357,0.2874940037727356,4004.3478273764104,2.74,-0.05619488435089832
2018-03-31,-0.025801847840464787,0.2801710069179535,4068.0586255499047,2.74,0.01591040561909347
2018-04-01,-0.06866002842567064,0.2615799903869629,4030.4279949980046,2.74,-0.009250267514719844
2018-04-02,0.04523401062259877,0.2736839950084686,4173.741523850956,2.73,0.03555789336289136
2018-04-03,0.07660335581664468,0.2954730093479156,4338.3475704826715,2.79,0.03943848599417818
2018-04-04,-0.01814150552563991,0.2901610136032104,4018.073986939666,2.79,-0.07382386457970509
2018-04-05,-0.011215172371368787,0.2869249880313873,3965.740645551284,2.83,-0.013024484257503995
2018-04-06,-0.04222430798981456,0.2750619947910309,3887.6913500549954,2.77,-0.0196808874992477
2018-04-07,0.10043899751189017,0.3041239976882934,4062.727388485539,2.77,0.045023131383119586
2018-04-08,0.07281205130819911,0.3270939886569977,4105.3838623548045,2.77,0.010499467424312346
2018-04-09,-0.04875834366567929,0.3115279972553253,3927.2433500285615,2.78,-0.04339192589510094
2018-04-10,0.1329807488277659,0.3558360040187835,3947.0009495834543,2.80,0.005030907889817691
2018-04-11,0.009651532737380973,0.3592869937419891,3938.622984072683,2.79,-0.002122615529559377
2018-04-12,0.0738146765237567,0.3868109881877899,4439.364149198855,2.83,0.1271360998884912
2018-04-13,-0.01371258630913941,0.3815430104732513,4446.517797916374,2.82,0.0016114129134484196
2018-04-14,0.032145084106174046,0.394006997346878,4497.315165436312,2.82,0.011424078307690964
2018-04-15,0.07323740365167117,0.4239459931850433,4636.374344051205,2.82,0.03092048777982462
2018-04-16,-0.034576375467618936,0.4095380008220672,4467.245487678745,2.83,-0.03647868869550286
2018-04-17,0.017562402787320245,0.4167940020561218,4353.159881972387,2.82,-0.025538244097178357
2018-04-18,0.06837683451967194,0.446289986371994,4427.301772963487,2.87,0.017031740850627045
2018-04-19,0.07862319867767226,0.4827950000762939,4389.394054923071,2.92,-0.008562262069396153
2018-04-20,-0.0028603988550826792,0.4814159870147705,4591.914081627955,2.96,0.04613849296071765
2018-04-21,0.02042295910954989,0.4913490116596222,4699.146207616274,2.96,0.023352380746266624
2018-04-22,0.016074454997741797,0.4993110001087188,4609.614785245162,2.96,-0.01905269987684177
2018-04-23,-0.013968217536064559,0.4923849999904632,4652.597663015122,2.98,0.00932461382837079
2018-04-24,0.08640934083157846,0.5368239879608154,5016.371787519564,3.00,0.07818731617311142
2018-04-25,-0.2117804703043816,0.4343670010566711,4663.483200218652,3.03,-0.07034737500495439
2018-04-26,0.12081760105572002,0.4901480078697204,4837.809505566189,3.00,0.03738113720220181
2018-04-27,-0.08101416303786697,0.452004998922348,4664.1798958832005,2.96,-0.035890129506591165
2018-04-28,0.06937465531205207,0.4844760000705719,4772.713271704393,2.96,0.023269551827747644
2018-04-29,0.06248443370387307,0.5157139897346497,4761.570902446147,2.96,-0.002334598502764769
2018-04-30,0.05466638116725502,0.5446910262107849,4743.84413757718,2.95,-0.0037228816355249477
2018-05-01,0.01042834375454961,0.550400972366333,4621.812593212771,2.97,-0.025724189249340227
2018-05-02,0.025649370945251514,0.5647010207176208,4658.942118450062,2.97,0.008033541925048121
2018-05-03,0.005242033065314456,0.5676689743995667,4921.523486784203,2.94,0.05636072774853379
2018-05-04,0.025933224780068466,0.5825830101966858,4892.121020557931,2.95,-0.005974261080989749
2018-05-05,-0.01914597364237221,0.5715349912643433,4958.445115554819,2.95,0.013557329166260812
2018-05-06,-0.059725822560669446,0.5383989810943604,4879.543621694076,2.95,-0.015912547587393
2018-05-07,0.06231726915899298,0.5730180144309998,4750.851139309161,2.95,-0.026373876813552403
2018-05-08,-0.0358178094501211,0.552856981754303,4663.562132316648,2.97,-0.01837334078314362
2018-05-09,-0.024434357916559936,0.5395119786262512,4752.6154106127715,3.00,0.019095548803567872
2018-05-10,-0.02465484612018326,0.526373028755188,4642.91921384868,2.97,-0.0230812273425567
2018-05-11,-0.11787521442391911,0.467844009399414,4390.001037328718,2.97,-0.05447395590377053
2018-05-12,-0.006605179420328192,0.4647639989852905,4401.880216568663,2.97,0.0027059627409959743
2018-05-13,0.0799685780901171,0.5034570097923279,4448.933196173412,2.97,0.010689291232333444
2018-05-14,0.026374289537830227,0.5169119834899902,4466.568771940719,3.00,0.00396400102893767
2018-05-15,-0.02528840755796739,0.5040040016174316,4400.0326879567065,3.08,-0.014896464687165769
2018-05-16,-0.04694359680093108,0.4808909893035888,4300.780212715548,3.09,-0.022557213157261616
2018-05-17,-0.0788097740069443,0.4444470107555389,4197.969949057729,3.11,-0.02390502619823587
2018-05-18,0.02750455461234468,0.4568409919738769,4263.96168170375,3.06,0.015719915446472933
2018-05-19,-0.008253463429833517,0.4530859887599945,4263.077680399479,3.06,-0.00020731924211818558
2018-05-20,0.00018764219352545309,0.4531710147857666,4387.007784080252,3.06,0.029070571303584758
2018-05-21,-0.0656968128387681,0.4243560135364532,4364.132215221741,3.06,-0.005214389849391951
2018-05-22,-0.11833554349573008,0.3769969940185547,4216.471376008073,3.06,-0.033835097547832906
2018-05-23,-0.07805392961399416,0.348690003156662,4011.6245002832766,3.01,-0.04858253678428488
2018-05-24,0.03338077929903521,0.3605259954929352,3952.54647183117,2.98,-0.014726709453473227
2018-05-25,-0.050276854927667036,0.342848002910614,3920.7307872788456,2.93,-0.008049414416520347
2018-05-26,0.06156850696732517,0.3646200001239776,3828.359374648265,2.93,-0.023559743742234872
2018-05-27,-0.054589827958883244,0.3452489972114563,3861.0673717640516,2.93,0.008543606781636447
2018-05-28,-0.08899850317212663,0.3158499896526336,3840.648251602085,2.93,-0.0052884651304691815
2018-05-29,0.1062507544224194,0.3512569963932037,3952.335619305397,2.77,0.029080342792840403
2018-05-30,-0.04490115906386701,0.3358339965343475,3912.228807187177,2.84,-0.010147623071865623
2018-05-31,0.026269233616556028,0.34477299451828,3931.2552891545183,2.83,0.004863335685373901
2018-06-01,0.013625961843849206,0.3495030105113983,3950.1392211277216,2.89,0.0048035374414121534
2018-06-02,0.0496939688441338,0.3673099875450134,3956.531912069525,2.89,0.0016183457300976403
2018-06-03,-0.013750139179982846,0.3622939884662628,3968.8711712267473,2.89,0.0031187058341627647
2018-06-04,-0.06201445562628316,0.3405089974403381,3887.183983737015,2.94,-0.020581970027634722
2018-06-05,-0.01276210290529109,0.3361909985542297,3931.1027292244694,2.92,0.011298344938443707
2018-06-06,-0.018999012439676097,0.3298639953136444,3958.151996695706,2.97,0.006880834548064104
2018-06-07,-0.0725821631222153,0.306769996881485,3970.5097774574588,2.93,0.0031221086941756984
2018-06-08,-0.04411501338527915,0.2935310006141662,3952.3578027128556,2.93,-0.004571698789828173
2018-06-09,0.013847660286929776,0.2976239919662475,3905.6706394958205,2.93,-0.011812483977283
2018-06-10,-0.20760421061050083,0.2418279945850372,3565.033875897889,2.93,-0.08721594702668115
2018-06-11,0.08383229110281044,0.2629750072956085,3625.644770520669,2.96,0.017001491916402784
2018-06-12,-0.13992779404871564,0.2286359965801239,3505.427328443488,2.96,-0.03315753464173962
2018-06-13,-0.0637002721825734,0.2145259976387024,3391.459041381659,2.98,-0.032511952576245305
2018-06-14,0.11205795257569058,0.2399639934301376,3526.164181873796,2.94,0.03971893478544242
2018-06-15,-0.07082249023007445,0.2235569953918457,3438.659353936369,2.93,-0.0248158688660173
2018-06-16,-0.006889932045894396,0.222021996974945,3498.887188926402,2.93,0.01751491752769515
2018-06-17,-0.0367911095827793,0.2140019983053207,3471.4726073178836,2.93,-0.007835228782248974
2018-06-18,-0.01849695287631269,0.2100799977779388,3609.8834643374084,2.92,0.039870934521492124
2018-06-19,0.049610363004143225,0.2207649946212768,3601.053145352924,2.89,-0.0024461507058941637
2018-06-20,0.021580556358581592,0.2255810052156448,3624.8760782015133,2.93,0.006615546032507869
2018-06-21,-0.057946000602142084,0.2128809988498687,3607.31849644836,2.90,-0.004843636409734789
2018-06-22,-0.13450829630437092,0.1860889941453933,3292.3896061900705,2.90,-0.08730276812772628
2018-06-23,0.03987905235552864,0.1936600059270858,3341.120442016533,2.90,0.014801053840907259
2018-06-24,-0.035295005615882655,0.1869439929723739,3396.3055594585076,2.90,0.016516949448451317
2018-06-25,-0.03953693138853902,0.1796970069408416,3438.7521837859194,2.87,0.012497881472766953
2018-06-26,-0.05094864385565963,0.1707710027694702,3406.0884654072815,2.88,-0.009498712507592372
2018-06-27,0.0071419071774909,0.171994999051094,3414.6395832102403,2.83,0.0025105389627442477
2018-06-28,-0.03380428675609,0.1662780046463012,3290.3700862509095,2.84,-0.036393151877686616
2018-06-29,0.08523360958684136,0.1810719966888427,3494.687941129929,2.85,0.0620957064169709
2018-06-30,0.2243754922926439,0.226619005203247,3581.256357015621,2.85,0.024771429479251768
2018-07-01,-0.02420292750383973,0.2212000042200088,3566.401884910253,2.85,-0.004147838251307538
2018-07-02,0.11838559959994342,0.248999997973442,3655.5363346476647,2.87,0.024992822630154773
2018-07-03,-0.05142859197400692,0.236517995595932,3616.297982046655,2.83,-0.010733952287412243
2018-07-04,-0.018054898544023576,0.2322860062122345,3656.256493100523,2.83,0.011049562633456892
2018-07-05,-0.06121085252508358,0.2184939980506897,3692.631720443926,2.84,0.009948762460195057
2018-07-06,0.05109898903960523,0.2299489974975586,3732.7297155270894,2.82,0.010858920715316503
2018-07-07,0.08337137535055009,0.2499420046806335,3828.1282697538045,2.82,0.025557316360165148
2018-07-08,-0.012873473712261607,0.2467450052499771,3790.5550509449513,2.82,-0.009815036529920043
2018-07-09,-0.047851166824089776,0.2352160066366195,3809.767757612534,2.86,0.005068573443562836
2018-07-10,-0.10785501368696163,0.2111669927835464,3602.390249078104,2.87,-0.05443311029131793
2018-07-11,-0.02121147549920046,0.2067350000143051,3626.3192512957235,2.85,0.006642534695885151
2018-07-12,-0.010410246638058136,0.204594001173973,3545.7290284226665,2.85,-0.022223697718909113
