Date,Famala Index,Famala Index Return,US Treasury Yield
2016-04-24,397.05484131520046,0.02247136676131963,1.89
2016-04-25,401.12697257130174,0.01025584083703094,1.91
2016-04-26,406.134711233726,0.012484173353698235,1.94
2016-04-27,384.6997164933569,-0.05277804173707654,1.87
2016-04-28,391.40933899739224,0.017441194303950573,1.84
2016-04-29,396.16749423903525,0.01215646835057942,1.83
2016-04-30,384.7716824858081,-0.028765135754301036,1.83
2016-05-01,388.0566171289822,0.008537360706879093,1.83
2016-05-02,376.51223264051515,-0.029749227249048434,1.88
2016-05-03,385.1670031601395,0.022986691452034944,1.81
2016-05-04,381.70329444847977,-0.008992745181288576,1.79
2016-05-05,381.7748871738534,0.00018756119324852023,1.76
2016-05-06,394.2493494265362,0.03267491569449963,1.79
2016-05-07,392.71630132781655,-0.0038885241052383735,1.79
2016-05-08,392.5358572090634,-0.0004594770274191385,1.79
2016-05-09,394.8723781452147,0.005952375797625266,1.77
2016-05-10,385.99079095597597,-0.022492297969681094,1.77
2016-05-11,385.4696291302655,-0.0013501923826206143,1.73
2016-05-12,387.24367393629444,0.004602294634811344,1.75
2016-05-13,386.5385625049403,-0.0018208468693285019,1.71
2016-05-14,387.41133318397743,0.0022579136047415843,1.71
2016-05-15,390.1464237217236,0.007059913594337936,1.71
2016-05-16,382.8009438351493,-0.018827495114535513,1.75
2016-05-17,379.0225508916079,-0.00987038565184036,1.76
2016-05-18,375.27921570393596,-0.009876286196866611,1.87
2016-05-19,356.4289729796607,-0.05022991398262382,1.85
2016-05-20,363.53616490875913,0.01993999497202482,1.85
2016-05-21,362.82412715225905,-0.0019586435277458274,1.85
2016-05-22,358.3782340021721,-0.012253576367652124,1.85
2016-05-23,365.6400019958698,0.020262860030873586,1.84
2016-05-24,369.7341799915225,0.011197292345761927,1.86
2016-05-25,374.07477319902347,0.011739767223037016,1.87
2016-05-26,378.1637060989581,0.010930790293520063,1.83
2016-05-27,400.63654758474047,0.05942622500082462,1.85
2016-05-28,453.1596618200331,0.13109915845653897,1.85
2016-05-29,448.03658463361444,-0.011305236582273753,1.85
2016-05-30,453.8511072274082,0.012977785281861809,1.85
2016-05-31,446.8005490468281,-0.01553495864238865,1.84
2016-06-01,452.016755673776,0.011674575239613674,1.85
2016-06-02,454.09645016717724,0.004600923455373336,1.81
2016-06-03,483.6354669032775,0.06505009392877964,1.71
2016-06-04,487.6146517344262,0.008227653064047305,1.71
2016-06-05,488.93754666388094,0.002712992574667791,1.71
2016-06-06,499.1032892370949,0.020791495033623108,1.73
2016-06-07,488.7176094927767,-0.020808678220079885,1.72
2016-06-08,494.0108300551759,0.010830836580439268,1.71
2016-06-09,487.19320213094,-0.013800563691031758,1.68
2016-06-10,491.4431498721573,0.008723331365520677,1.64
2016-06-11,518.5629165767916,0.0551839347271179,1.64
2016-06-12,576.4741165527264,0.11167632340203983,1.64
2016-06-13,600.6350992474887,0.0419116522338301,1.62
2016-06-14,575.7197530645936,-0.04148166867722264,1.62
2016-06-15,586.4681034180574,0.01866941388800634,1.6
2016-06-16,647.6992200192847,0.10440655893195164,1.57
2016-06-17,649.4681277016238,0.0027310634746270388,1.62
2016-06-18,671.9496734244352,0.034615317925408416,1.62
2016-06-19,674.5220821165694,0.0038282758275996107,1.62
2016-06-20,650.753600539022,-0.03523751439384274,1.67
2016-06-21,578.4082238580972,-0.11117168867141236,1.71
2016-06-22,511.9830619167238,-0.11484131656756968,1.69
2016-06-23,536.8745647879019,0.04861782492958108,1.74
2016-06-24,572.8209965066044,0.06695499112144283,1.57
2016-06-25,573.0078820412175,0.000326254686460252,1.57
2016-06-26,540.1234031796358,-0.057389226033746306,1.57
2016-06-27,563.175731921097,0.04267974430612556,1.46
2016-06-28,560.1105789353039,-0.005442622634567948,1.46
2016-06-29,552.7108466955955,-0.013211198856080086,1.5
2016-06-30,584.9439774520251,0.05831825257118936,1.49
2016-07-01,589.3653078828579,0.007558553641481655,1.46
2016-07-02,615.8567399247761,0.04494908622477592,1.46
2016-07-03,574.1430868912958,-0.06773272147443814,1.46
2016-07-04,598.1885912595595,0.041880682563746316,1.46
2016-07-05,590.0958424625039,-0.01352875817978295,1.37
2016-07-06,596.8975858375255,0.011526506180144457,1.38
2016-07-07,564.161603923357,-0.05484354886146113,1.4
2016-07-08,583.9772301999252,0.035124024993484326,1.37
2016-07-09,570.6401392860182,-0.02283837489578322,1.37
2016-07-10,569.2151688459112,-0.0024971437198405507,1.37
2016-07-11,569.695069498151,0.0008430918192374448,1.43
2016-07-12,585.6782514317408,0.02805567888742567,1.53
2016-07-13,576.0109287495474,-0.01650620056073596,1.48
2016-07-14,575.8940332422612,-0.00020293973855651902,1.53
2016-07-15,579.1623536163592,0.00567521138515259,1.6
2016-07-16,577.8194743649027,-0.0023186577011978645,1.6
2016-07-17,598.0895120813549,0.03508022594553695,1.6
2016-07-18,592.6368038145351,-0.009116876582310038,1.59
2016-07-19,590.6756554523142,-0.003309190974299749,1.56
2016-07-20,580.4125768320907,-0.017375150855615452,1.59
2016-07-21,579.1453302311686,-0.002183354826387128,1.57
2016-07-22,557.9497520617953,-0.036598029998641306,1.57
2016-07-23,563.6351663312581,0.010189832056477319,1.57
2016-07-24,575.1144952224525,0.02036659452232941,1.57
2016-07-25,564.1736509449462,-0.01902376721225653,1.58
2016-07-26,569.6453917451315,0.009698681941314695,1.57
2016-07-27,568.4322637009462,-0.0021296196928212055,1.52
2016-07-28,569.5886498859998,0.00203434297962703,1.52
2016-07-29,571.1813095107001,0.0027961575867410534,1.46
2016-07-30,570.4772592166963,-0.00123262138007787,1.46
2016-07-31,543.4141366823843,-0.04743944144499555,1.46
2016-08-01,529.559930998865,-0.025494746544690805,1.51
2016-08-02,481.7397674660262,-0.090301702854745,1.55
2016-08-03,494.2098087497059,0.025885430528753597,1.55
2016-08-04,502.4662283724452,0.01670630464342068,1.51
2016-08-05,498.7013533751763,-0.00749279212149997,1.59
2016-08-06,511.31104934327453,0.025285064663965028,1.59
2016-08-07,516.2082285471735,0.00957769093820453,1.59
2016-08-08,513.7201400882585,-0.004819931805266781,1.59
2016-08-09,506.31345764878705,-0.014417738105807919,1.55
2016-08-10,510.897168646525,0.009053109153021044,1.5
2016-08-11,509.60313584157774,-0.0025328635278513006,1.57
2016-08-12,507.49628566151483,-0.004134295948912432,1.51
2016-08-13,506.3445619062851,-0.0022694230239113608,1.51
2016-08-14,493.23432613335075,-0.02589192569497923,1.51
2016-08-15,490.0267366106786,-0.0065031757781694784,1.55
2016-08-16,499.9605152757285,0.020271911556822203,1.57
2016-08-17,497.41910121771696,-0.005083229535856316,1.56
2016-08-18,498.3978397001512,0.0019676334906284175,1.53
2016-08-19,499.54016033944504,0.0022919855350518035,1.58
2016-08-20,503.6087052673548,0.008144580257861843,1.58
2016-08-21,503.6481255999574,7.827571721905204e-05,1.58
2016-08-22,508.3795796095745,0.009394364376876966,1.55
2016-08-23,504.67072425274495,-0.007295445186208815,1.55
2016-08-24,501.645458636876,-0.00599453360475462,1.56
2016-08-25,498.25923540649455,-0.006750232005653682,1.58
2016-08-26,500.3277856340044,0.0041515542121808285,1.62
2016-08-27,491.09771115880767,-0.018448054935626988,1.62
2016-08-28,493.24979466588525,0.004382190057452033,1.62
2016-08-29,493.54753060109925,0.0006036210018408333,1.57
2016-08-30,495.9656811795649,0.004899529282459489,1.57
2016-08-31,492.3630855880225,-0.007263800154426586,1.58
2016-09-01,488.5177580906605,-0.007809942723000009,1.57
2016-09-02,489.98706550960975,0.003007684766039924,1.6
2016-09-03,513.0084775417549,0.046983713760284304,1.6
2016-09-04,521.662180838571,0.016868538582993888,1.6
2016-09-05,519.2723657952224,-0.004581154492562484,1.6
2016-09-06,523.9968224088308,0.009098224601983692,1.55
2016-09-07,528.9124844157122,0.009381091252202638,1.54
2016-09-08,540.6796635076453,0.022247875477797035,1.61
2016-09-09,536.1397423606661,-0.008396693002149456,1.67
2016-09-10,535.1019644050684,-0.0019356482528757458,1.67
2016-09-11,521.9061668960702,-0.024660342115674052,1.67
2016-09-12,522.7859273562091,0.0016856678766052203,1.68
2016-09-13,523.130961518753,0.0006599912975638118,1.73
2016-09-14,524.6500648337404,0.002903868107093441,1.7
2016-09-15,517.8212101909804,-0.013016017914577108,1.71
2016-09-16,517.0596566746312,-0.001470688147494593,1.7
2016-09-17,515.9547100919425,-0.002136980846262478,1.7
2016-09-18,520.6478519318762,0.0090960344932162,1.7
2016-09-19,517.0699690777653,-0.006871982359737048,1.7
2016-09-20,511.5523608003557,-0.010670912269863053,1.69
2016-09-21,503.52353007766163,-0.01569503209824398,1.66
2016-09-22,504.5872822566235,0.002112616621506832,1.63
2016-09-23,509.6645482587971,0.010062215558558978,1.62
2016-09-24,510.90879177765805,0.0024412989349794213,1.62
2016-09-25,507.7475940819247,-0.006187401247753541,1.62
2016-09-26,515.9864127367754,0.016226209145801158,1.59
2016-09-27,512.8808110318857,-0.006018766440801464,1.56
2016-09-28,509.3681269413289,-0.006848928669196104,1.57
2016-09-29,511.84703800375416,0.004866639531041536,1.56
2016-09-30,515.4238968701237,0.006988140207511201,1.6
2016-10-01,521.3401859781486,0.011478492060517874,1.6
2016-10-02,517.7665810591878,-0.006854650792468456,1.6
2016-10-03,518.4168953645378,0.00125599899479731,1.63
2016-10-04,517.8028819295043,-0.0011844008953483774,1.69
2016-10-05,522.0370775198033,0.008177234499972267,1.72
2016-10-06,523.0946019697574,0.0020257650184127268,1.75
2016-10-07,527.9739735642377,0.00932789513810045,1.73
2016-10-08,531.7896202625857,0.007226959830215524,1.73
2016-10-09,529.4088251085412,-0.0044769492734154275,1.73
2016-10-10,532.4322945094049,0.005711029468093491,1.73
2016-10-11,552.7427958588322,0.03814663678156843,1.77
2016-10-12,548.2193058007821,-0.008183715992212418,1.79
2016-10-13,548.5175021101846,0.0005439361697906307,1.75
2016-10-14,550.7893142261453,0.004141731316176466,1.8
2016-10-15,550.3404849351692,-0.0008148838029050218,1.8
2016-10-16,553.5838055349135,0.005893298219058575,1.8
2016-10-17,551.1802244493058,-0.004341855851952137,1.77
2016-10-18,547.1682856024808,-0.0072788149299685915,1.75
2016-10-19,541.6493298108774,-0.010086395605926848,1.76
2016-10-20,540.9128236845868,-0.0013597471385180838,1.76
2016-10-21,542.5426197194959,0.003013047507003517,1.74
2016-10-22,566.9114567924825,0.04491598666586915,1.74
2016-10-23,565.9462553244142,-0.0017025612315708686,1.74
2016-10-24,563.7037387385917,-0.003962419690429853,1.77
2016-10-25,569.9934411394418,0.011157815654947771,1.77
2016-10-26,589.8243319338757,0.03479143681862566,1.79
2016-10-27,600.1734483601319,0.017546099518011234,1.85
2016-10-28,604.2063990387501,0.006719641946236478,1.86
2016-10-29,632.1209111018126,0.0462002919986821,1.86
2016-10-30,615.9455478826023,-0.025589033577477934,1.86
2016-10-31,615.9204041672347,-4.082132820687008e-05,1.84
2016-11-01,645.3646698602535,0.04780530973450928,1.83
2016-11-02,656.1916181006865,0.016776481183541497,1.81
2016-11-03,605.3308013424119,-0.07750909239817583,1.82
2016-11-04,618.1759952541342,0.02122012275475863,1.79
2016-11-05,618.3941433263693,0.0003528899114650766,1.79
2016-11-06,627.0254921630907,0.013957682054187912,1.79
2016-11-07,618.4934170981376,-0.013607221989523048,1.83
2016-11-08,624.5089260840268,0.009726067925044322,1.88
2016-11-09,638.7793451822155,0.022850624710316132,2.07
2016-11-10,631.5862538783437,-0.011260682359445974,2.15
2016-11-11,632.8075499415428,0.0019336963964931067,2.15
2016-11-12,623.1010569988802,-0.015338775499058595,2.15
2016-11-13,618.8078237264842,-0.0068901075101267875,2.15
2016-11-14,622.4155707102132,0.005830157353219842,2.23
2016-11-15,628.5303338516635,0.009824245133316686,2.23
2016-11-16,661.6346291685528,0.052669367783770474,2.22
2016-11-17,658.8942849868602,-0.004141778650758227,2.29
2016-11-18,671.4405022630708,0.019041320530592938,2.34
2016-11-19,670.7675272441721,-0.0010022854096981637,2.34
2016-11-20,651.1365074825057,-0.02926650287070369,2.34
2016-11-21,659.0104751546896,0.012092652741323113,2.33
2016-11-22,669.4844370918743,0.015893468058646693,2.31
2016-11-23,663.6865144165745,-0.008660279991697746,2.36
2016-11-24,662.3450677753176,-0.0020212052107704834,2.36
2016-11-25,663.1828489258397,0.001264871124255602,2.36
2016-11-26,656.4165365537438,-0.01020278552597582,2.36
2016-11-27,654.8713474566123,-0.002353976493712172,2.36
2016-11-28,659.8476882403291,0.00759895940331481,2.32
2016-11-29,662.5948573288076,0.004163338202797341,2.3
2016-11-30,670.0105807607773,0.011191942330892104,2.37
2016-12-01,681.778286202962,0.01756346210058776,2.45
2016-12-02,706.0132083414522,0.03554663243011468,2.4
2016-12-03,698.7387695044149,-0.010303544963593895,2.4
2016-12-04,703.9663166158081,0.007481404123462101,2.4
2016-12-05,692.7942930060974,-0.01587011103516737,2.39
2016-12-06,693.1573984625302,0.0005241172742015951,2.39
2016-12-07,693.8627933818855,0.001017654750450473,2.34
2016-12-08,696.7419011289569,0.004149390592106353,2.4
2016-12-09,697.5940442473918,0.0012230398617539217,2.47
2016-12-10,701.5886127764411,0.005726207902704883,2.47
2016-12-11,696.4259820165543,-0.007358487104653013,2.47
2016-12-12,705.0921602227947,0.012443789332998336,2.49
2016-12-13,706.198142528081,0.0015685641788114526,2.48
2016-12-14,707.5944854632071,0.001977267923882371,2.54
2016-12-15,706.0466626051322,-0.0021874433589765727,2.6
2016-12-16,712.2918225521416,0.008845250997953075,2.6
2016-12-17,718.4341826936011,0.0086233759071547,2.6
2016-12-18,717.8384071811602,-0.0008292694401137793,2.6
2016-12-19,721.0863972779061,0.004524681410542426,2.54
2016-12-20,729.3311578916974,0.011433804111289837,2.57
2016-12-21,761.6234695426061,0.04427661056502396,2.55
2016-12-22,792.5884676486615,0.04065657026647496,2.55
2016-12-23,848.7913961185615,0.07091060589947107,2.55
2016-12-24,825.3901869693419,-0.027570035766421454,2.55
2016-12-25,823.4932880823624,-0.002298184442856739,2.55
2016-12-26,834.1752985038858,0.012971581646279328,2.55
2016-12-27,858.4612947151077,0.029113780106866573,2.57
2016-12-28,898.029198430944,0.04609165720041868,2.51
2016-12-29,892.3552808429553,-0.006318188314925986,2.49
2016-12-30,881.0808737411193,-0.012634437587667705,2.45
2016-12-31,884.0759925307495,0.003399368751375613,2.45
2017-01-01,917.1061500770383,0.03736121987855005,2.45
2017-01-02,937.7771683298454,0.022539395522612877,2.45
2017-01-03,953.4200685637978,0.016680828625644628,2.45
2017-01-04,1053.845345160321,0.10533161605020605,2.46
2017-01-05,921.9243407551608,-0.12518061118834384,2.37
2017-01-06,814.3538041890765,-0.11668043874182966,2.42
2017-01-07,822.6110100331596,0.01013958036618429,2.42
2017-01-08,823.2807227086191,0.0008141304544812182,2.42
2017-01-09,813.8937168689772,-0.011401950247004904,2.38
2017-01-10,816.2804763641436,0.002932519868009551,2.38
2017-01-11,695.2483163045595,-0.14827276109638518,2.38
2017-01-12,720.5289939710678,0.0363620839830038,2.36
2017-01-13,740.054656014726,0.02709906500229216,2.4
2017-01-14,734.5836783387581,-0.007392667057092385,2.4
2017-01-15,737.2731801749194,0.0036612599972865403,2.4
2017-01-16,748.075042506192,0.014651098970818115,2.4
2017-01-17,819.4463593796339,0.09540662743450797,2.33
2017-01-18,799.3579045087681,-0.024514667300583128,2.42
2017-01-19,810.1975711300388,0.01356046717012452,2.47
2017-01-20,806.0848539093649,-0.005076190508615776,2.48
2017-01-21,830.9974795720652,0.030905711156683554,2.48
2017-01-22,834.7548047681857,0.004521464009801101,2.48
2017-01-23,830.6088171007372,-0.004966713151893685,2.41
2017-01-24,804.066026148265,-0.03195582614343115,2.47
2017-01-25,813.0258884644803,0.011143192256407034,2.53
2017-01-26,827.7416639344628,0.018100008473008713,2.51
2017-01-27,830.5901147229613,0.0034412316216620555,2.49
2017-01-28,831.9691092752845,0.0016602588062141364,2.49
2017-01-29,830.1125293180723,-0.0022315491482963663,2.49
2017-01-30,830.040697538356,-8.653258104101294e-05,2.49
2017-01-31,878.6976690037185,0.058619982863086166,2.45
2017-02-01,896.3696822310586,0.020111596799132225,2.48
2017-02-02,918.3168182127381,0.024484469317450804,2.48
2017-02-03,934.8390236176989,0.017991835799236394,2.49
2017-02-04,946.390894871231,0.012357069999953526,2.49
2017-02-05,931.697843338621,-0.01552535174655198,2.49
2017-02-06,942.2909870030735,0.011369720065566809,2.42
2017-02-07,964.5966651207292,0.023671751534627538,2.4
2017-02-08,966.669395399707,0.002148805147194233,2.34
2017-02-09,901.6795530995072,-0.06723068156443211,2.4
2017-02-10,895.2192703179404,-0.007164721390608969,2.41
2017-02-11,909.9120646054768,0.01641250895137472,2.41
2017-02-12,904.6518799101036,-0.0057809813717041685,2.41
2017-02-13,897.1243674508557,-0.008320894065898466,2.43
2017-02-14,902.4575483698437,0.005944750931403196,2.47
2017-02-15,905.3081627090723,0.0031587240246123945,2.51
2017-02-16,925.7927690990458,0.02262721936437057,2.45
2017-02-17,945.2479308723847,0.021014596811197904,2.42
2017-02-18,953.7207238340027,0.008963566790141826,2.42
2017-02-19,947.3705875506334,-0.006658276500316978,2.42
2017-02-20,981.0258508776502,0.03552491893803703,2.42
2017-02-21,1015.0311617596606,0.034663012041515874,2.43
2017-02-22,1017.0131799312686,0.0019526673133581586,2.42
2017-02-23,1063.042192416445,0.045259012757619434,2.38
2017-02-24,1071.3237938180896,0.007790472909470643,2.31
2017-02-25,1039.9136974199744,-0.029318957143827474,2.31
2017-02-26,1056.6614059885,0.016104902368414567,2.31
2017-02-27,1067.5650629955705,0.010318969676828669,2.36
2017-02-28,1065.418744898674,-0.0020104798960673734,2.36
2017-03-01,1100.6287146949364,0.033048010432377935,2.46
2017-03-02,1119.099978288227,0.01678246564592884,2.49
2017-03-03,1139.7065099214624,0.0184134858663433,2.49
2017-03-04,1123.7331946067036,-0.01401528830072184,2.49
2017-03-05,1131.0830386671578,0.006540559712687465,2.49
2017-03-06,1135.4979034983394,0.003903219021287755,2.49
2017-03-07,1090.3981809884265,-0.039718014776571414,2.52
2017-03-08,1028.9663179301626,-0.05633892657687392,2.57
2017-03-09,1061.8919794176086,0.03199877480312301,2.6
2017-03-10,985.0874819173237,-0.07232797590429878,2.58
2017-03-11,1032.9859567135109,0.048623574733647076,2.58
2017-03-12,1068.1114470170082,0.0340038410737457,2.58
2017-03-13,1055.7608337001323,-0.01156303806252468,2.62
2017-03-14,1063.6557468622905,0.0074779371521946515,2.6
2017-03-15,1048.3620973717073,-0.014378382795089868,2.51
2017-03-16,948.559462535041,-0.09519862944957291,2.53
2017-03-17,864.6514064267988,-0.08845840395076189,2.5
2017-03-18,784.7383809879911,-0.09242224652019118,2.5
2017-03-19,807.9609132361807,0.02959270606715091,2.5
2017-03-20,829.3263263255017,0.026443622134819208,2.47
2017-03-21,893.0712605958641,0.07686351228327373,2.43
2017-03-22,827.2067226275262,-0.07375059625633074,2.4
2017-03-23,808.6602880105544,-0.022420555962191956,2.41
2017-03-24,689.6241618489744,-0.14720164687996448,2.4
2017-03-25,729.1826543372318,0.05736239342629159,2.4
2017-03-26,725.0373137073649,-0.005684913930974853,2.4
2017-03-27,800.7522420032872,0.10442900918956272,2.38
2017-03-28,798.5899063905998,-0.0027003803414620557,2.42
2017-03-29,783.6409909674372,-0.018719138951714846,2.39
2017-03-30,764.9725509696219,-0.023822694592288172,2.42
2017-03-31,803.2532163028839,0.05004188095996416,2.4
2017-04-01,806.4901359581003,0.004029762457864671,2.4
2017-04-02,782.4888972522656,-0.02976011439659024,2.4
2017-04-03,865.5440071126029,0.10614222150881368,2.35
2017-04-04,848.8249275528808,-0.01931626748303167,2.36
2017-04-05,837.8456748013987,-0.01293464929586218,2.34
2017-04-06,903.2256363239558,0.07803341771508773,2.34
2017-04-07,897.4706961532879,-0.0063715421033551725,2.38
2017-04-08,888.6982414794828,-0.009774641903524353,2.38
2017-04-09,907.1491524726085,0.020761727808090515,2.38
2017-04-10,905.2146547763502,-0.002132502346483428,2.37
2017-04-11,923.6190320986761,0.020331506151845317,2.32
2017-04-12,905.0583181681047,-0.02009563822910532,2.28
2017-04-13,866.3549550062544,-0.04276339146872701,2.24
2017-04-14,872.3383758785869,0.006906431177841361,2.24
2017-04-15,871.0712120812923,-0.0014526058148231784,2.24
2017-04-16,882.4175727412878,0.013025755532530022,2.24
2017-04-17,893.3081964971745,0.01234180289729986,2.26
2017-04-18,902.9642011646799,0.010809264602483614,2.18
2017-04-19,912.3929078847852,0.010441949645338964,2.21
2017-04-20,926.1322970379086,0.015058632124810832,2.24
2017-04-21,916.9718974445855,-0.009891027040760055,2.24
2017-04-22,923.5311042504156,0.007153116495837386,2.24
2017-04-23,900.2518420982126,-0.025206798173947446,2.24
2017-04-24,933.074170618238,0.03645905177325331,2.28
2017-04-25,944.9325557532866,0.012708941591633003,2.35
2017-04-26,947.9230755674748,0.0031647971021638126,2.32
2017-04-27,954.4892702153912,0.00692692774040293,2.3
2017-04-28,922.0758504426984,-0.03395891476640524,2.29
2017-04-29,919.1785173625317,-0.0031421851887517616,2.29
2017-04-30,919.2924682059223,0.00012397030744103283,2.29
2017-05-01,986.64596831388,0.07326667240013805,2.33
2017-05-02,1013.940846789554,0.027664308528336068,2.29
2017-05-03,1025.603968428781,0.011502763377327105,2.33
2017-05-04,1006.3958532508468,-0.018728588977050126,2.36
