Date,Monero Return,Monero Price,Famala Index,US Treasury Yield,Famala Index Return
2017-04-29,0.01836434432660048,22.762300491333008,919.1785173625317,2.29,-0.0031421851887517616
2017-04-30,0.04138991428847546,23.724199295043945,919.2924682059223,2.29,0.00012397030744103283
2017-05-01,-0.04114836480138968,22.767799377441406,986.64596831388,2.33,0.07326667240013805
2017-05-02,0.011988782990934073,23.042400360107425,1013.940846789554,2.29,0.027664308528336068
2017-05-03,0.08950801209533103,25.200000762939453,1025.603968428781,2.33,0.011502763377327105
2017-05-04,0.03072543260654451,25.986299514770508,1006.3958532508468,2.36,-0.018728588977050126
2017-05-05,0.09063490971622881,28.45159912109375,1004.5568814374362,2.36,-0.0018272847681857567
2017-05-06,0.018260105320882764,28.97590065002441,1004.6804781303567,2.36,0.00012303603230873707
2017-05-07,0.12343947756069114,32.782798767089844,976.5392125153629,2.36,-0.028010164651912844
2017-05-08,-0.0732171555459309,30.468299865722656,1036.7995072099527,2.39,0.06170801328025706
2017-05-09,-0.06121226258889556,28.65920066833496,1097.1103078820133,2.42,0.058170167185320275
2017-05-10,0.04040541798929743,29.840900421142575,1104.5073384803413,2.41,0.006742285206132163
2017-05-11,-0.011038942614001101,29.5132999420166,1157.6446093078746,2.39,0.04810947738984083
2017-05-12,-0.028703763069465003,28.678199768066406,1034.5007272917794,2.33,-0.10637451340936117
2017-05-13,-0.007289850744318715,28.469900131225582,1090.0919758664334,2.33,0.05373727355435151
2017-05-14,0.0021928948396117767,28.532400131225582,1088.7767733423061,2.33,-0.0012065060134782545
2017-05-15,-0.026457633199454756,27.787399291992188,993.2302272937607,2.34,-0.08775586363331254
2017-05-16,-0.05638347718856104,26.263999938964844,940.7395519942506,2.33,-0.052848447275442446
2017-05-17,0.02490801154036139,26.92639923095703,987.3307320188129,2.22,0.049526120089024406
2017-05-18,0.11907955736503599,30.331499099731445,1016.5192180609818,2.23,0.029563027965802933
2017-05-19,0.04953173092713199,31.871700286865234,1076.947297500013,2.23,0.05944607673458288
2017-05-20,0.09636587925833653,35.09590148925781,1135.5206171300886,2.23,0.05438828786333882
2017-05-21,-0.0130580015643824,34.64059829711914,1070.873970108651,2.23,-0.056931284246362034
2017-05-22,0.04308477293399137,36.16569900512695,1163.5441863480216,2.25,0.08653699578669209
2017-05-23,0.43047127402440555,55.62220001220703,1251.0389950560107,2.29,0.07519680793782842
2017-05-24,-0.20346685237364442,45.38199996948242,1356.4301936989455,2.26,0.08424293651871043
2017-05-25,-0.1233527216989832,40.115501403808594,1323.1356824460654,2.25,-0.024545687207158738
2017-05-26,-0.035623499084108855,38.71160125732422,1252.836766210473,2.25,-0.05313054221743286
2017-05-27,-0.1472272182209328,33.41189956665039,1170.612586804204,2.25,-0.065630401041771
2017-05-28,0.09774272158404272,36.84260177612305,1230.2853497216827,2.25,0.05097567170398062
2017-05-29,0.1119921178014182,41.20859909057617,1273.5909269700421,2.25,0.03519962036299636
2017-05-30,-0.03513187639526073,39.7859992980957,1196.8857802754217,2.21,-0.060227460066088194
2017-05-31,0.0500030868669456,41.82600021362305,1249.4008809948816,2.21,0.04387645135810322
2017-06-01,0.043912359768240754,43.7036018371582,1280.9080125627213,2.21,0.025217792021045286
2017-06-02,0.006865919129774383,44.00469970703125,1360.135579325578,2.15,0.06185265919630368
2017-06-03,-0.03785590030852025,42.369998931884766,1389.1779620370676,2.15,0.021352564518524138
2017-06-04,0.012368364250461865,42.89730072021485,1360.6611729634449,2.15,-0.02052781562400123
2017-06-05,0.11783143014167813,48.26179885864258,1484.713609622061,2.18,0.09117070371636816
2017-06-06,0.14097253108048244,55.56829833984375,1607.015531788886,2.14,0.08237408303811347
2017-06-07,-0.05611234148653056,52.53609848022461,1524.1135006850182,2.18,-0.05158757302835991
2017-06-08,0.06728279162966505,56.192501068115234,1565.5287621819748,2.19,0.027173344687480564
2017-06-09,-0.010177526400892378,55.62350082397461,1562.443770017637,2.21,-0.0019705752068317453
2017-06-10,-0.061932603096552664,52.28310012817383,1620.272409228007,2.21,0.03701166104026725
2017-06-11,0.11578695978129737,58.70119857788086,1610.277092127649,2.21,-0.00616891150119654
2017-06-12,-0.1596314952812124,50.04029846191406,1374.3374572928417,2.21,-0.14652113973941078
2017-06-13,0.03465029376894576,51.80459976196289,1406.2825308011033,2.21,0.023243980827814148
2017-06-14,-0.11227438410094924,46.30289840698242,1260.5925907575452,2.15,-0.1035993385771239
2017-06-15,-0.0060328950672218105,46.02439880371094,1248.7885441380756,2.16,-0.009363887036949804
2017-06-16,0.044266387402440474,48.10749816894531,1273.2637100394397,2.16,0.019599127503413378
2017-06-17,0.04774687972778811,50.46020126342773,1346.7015269325368,2.16,0.05767683184092502
2017-06-18,-0.017165903525512276,49.60139846801758,1272.784249985026,2.16,-0.05488764620017669
2017-06-19,-0.01036771791121293,49.08980178833008,1292.3408940138177,2.19,0.015365246725061009
2017-06-20,-0.020728889784688103,48.08269882202149,1375.0330096666494,2.16,0.06398630271305768
2017-06-21,-0.0315879940582789,46.58760070800781,1383.9895464514263,2.16,0.006513688560064688
2017-06-22,0.014837553779521917,47.28400039672852,1395.7261927094298,2.15,0.008480299788460429
2017-06-23,0.08363935257084555,51.40890121459961,1401.5554579403824,2.15,0.0041765105945576995
2017-06-24,-0.06788976276905942,48.03459930419922,1327.2077009678862,2.15,-0.05304660372251835
2017-06-25,-0.045628553054317775,45.8921012878418,1340.383025201259,2.15,0.009927100501123106
2017-06-26,-0.053693010718795606,43.49300003051758,1306.3656451296495,2.14,-0.025378850248048913
2017-06-27,0.001807874827482908,43.57170104980469,1344.3526689391645,2.21,0.029078400791644362
2017-06-28,0.08260971298597959,47.32400131225586,1327.6118642132221,2.22,-0.012452688280934928
2017-06-29,-0.04987744880609722,45.02149963378906,1331.46249520596,2.27,0.002900419238886449
2017-06-30,-0.029178981488797,43.72679901123047,1299.7708340101494,2.31,-0.0238021433648481
2017-07-01,-0.06546532763726286,40.95589828491211,1292.3642103632221,2.31,-0.005698407329294992
2017-07-02,0.04390676416361341,42.7942008972168,1326.3801178961764,2.31,0.02632068209579563
2017-07-03,0.01925068995242781,43.6259994506836,1355.4211670981313,2.35,0.0218949672195162
2017-07-04,0.041399504378776375,45.470001220703125,1386.5019696225902,2.35,0.022930734209353477
2017-07-05,0.0055027616617734755,45.72090148925781,1394.6614913369367,2.33,0.005884969436118115
2017-07-06,0.09180274810257967,50.11690139770508,1400.6996630608937,2.37,0.0043294890993001945
2017-07-07,-0.12455267615903232,44.24779891967773,1380.641539528807,2.39,-0.014320074503519537
2017-07-08,0.04105718460473609,46.102298736572266,1409.7554431106964,2.39,0.021087228471936004
2017-07-09,-0.027545892688685108,44.849700927734375,1385.8926469651126,2.39,-0.016926904777845284
2017-07-10,-0.1142499912945878,40.00749969482422,1339.5862704326348,2.38,-0.033412672066542436
2017-07-11,-0.0744693535783729,37.13639831542969,1354.4767256637374,2.37,0.01111571203719006
2017-07-12,0.08395498246665722,40.38880157470703,1336.2791356711446,2.33,-0.013435144102365754
2017-07-13,-0.055013148789473214,38.226898193359375,1338.7944937599857,2.35,0.0018823597717686465
2017-07-14,-0.07457026446949633,35.47999954223633,1269.2762454807637,2.33,-0.05192600403067164
2017-07-15,-0.10032495355019126,32.09320068359375,1143.8375271377602,2.33,-0.09882696441348046
2017-07-16,-0.08665683880646705,29.42919921875,1124.372059643211,2.33,-0.017017685670147404
2017-07-17,0.16851752241423545,34.83089828491211,1274.9038977835105,2.31,0.13388080649039485
2017-07-18,0.04361875995791145,36.3838005065918,1286.9084266272469,2.27,0.009416026466470826
2017-07-19,-0.03695152354437759,35.063899993896484,1313.4678936015405,2.27,0.02063819493660568
2017-07-20,0.13912225890781496,40.297698974609375,1679.367182028933,2.27,0.2785749771348377
2017-07-21,0.0011483587293175477,40.34400177001953,1577.767000552347,2.24,-0.060499087134617775
2017-07-22,0.1026515388241816,44.70539855957031,1657.4845332432776,2.24,0.05052554189751901
2017-07-23,-0.046708360033332244,42.66529846191406,1603.324456502788,2.24,-0.03267606765205344
2017-07-24,0.06608315655141331,45.58000183105469,1624.7553942602738,2.26,0.01336656324960664
2017-07-25,-0.11383329667039731,40.675899505615234,1526.489878436755,2.33,-0.06048019053862421
2017-07-26,0.11872693012769184,45.8036003112793,1492.7315602081871,2.29,-0.022114996440814216
2017-07-27,-0.012411955506054088,45.23860168457031,1603.7519701556039,2.32,0.07437399523591036
2017-07-28,-0.028677401826232,43.95970153808594,1745.150443626587,2.30,0.08816729525655016
2017-07-29,-0.0015321823095575844,43.89239883422852,1651.385039020869,2.30,-0.05372912401229126
2017-07-30,-0.10242225990009961,39.61940002441406,1698.7128554359576,2.30,0.028659467838675567
2017-07-31,0.005482255353558735,39.83720016479492,1781.3380604507274,2.30,0.04863988916688622
2017-08-01,0.10269434089897196,44.14569854736328,1603.590781252809,2.26,-0.09978301319904631
2017-08-02,-0.011757389763511514,43.62969970703125,1603.9935170067354,2.27,0.00025114621425535857
2017-08-03,-0.006309127136646239,43.35530090332031,1665.787400289842,2.24,0.0385250205988502
2017-08-04,0.039983092665558724,45.1239013671875,1738.475452809844,2.27,0.04363585203451201
2017-08-05,0.07376486901410297,48.57830047607422,1962.202100169228,2.27,0.1286912892544911
2017-08-06,-0.015519695694270764,47.8302001953125,1925.223461352204,2.27,-0.018845479175582863
2017-08-07,0.048469345727923475,50.20560073852539,2038.461232165229,2.26,0.058817988190052024
2017-08-08,0.03398572551321384,51.941200256347656,2014.4557739827815,2.29,-0.011776264274081459
2017-08-09,-0.019000658959463044,50.963600158691406,1961.920769904982,2.24,-0.026079005931181305
2017-08-10,-0.02968860749969776,49.472801208496094,1993.149500357614,2.20,0.015917426907175434
2017-08-11,0.023528037157212783,50.65060043334961,2186.04001979234,2.19,0.09677674424327792
2017-08-12,-0.025652661626914937,49.367801666259766,2379.5827659059114,2.19,0.0885357744420236
2017-08-13,-0.03310160306637342,47.760398864746094,2561.596201484675,2.19,0.0764896427166175
2017-08-14,0.04089200427868058,49.75389862060547,2756.5656972185807,2.22,0.0761125018927274
2017-08-15,-0.020519009333990552,48.74340057373047,2670.8245666298885,2.27,-0.031104330535349237
2017-08-16,0.0008120954710461654,48.78300094604492,2802.546266679015,2.23,0.04931873912457532
2017-08-17,-0.02773487481787036,47.44860076904297,2774.6827434893316,2.19,-0.009942217019204199
2017-08-18,-0.016164118358661293,46.687801361083984,2646.3953230809448,2.19,-0.04623498694018534
2017-08-19,0.1811989331050942,55.962501525878906,2663.655399037965,2.19,0.00652210794301351
2017-08-20,-0.022664575019498655,54.70840072631836,2563.13836017939,2.19,-0.0377365025877141
2017-08-21,0.35241971640381614,77.822998046875,2428.544742048136,2.18,-0.05251125737973586
2017-08-22,0.15817925233231298,91.16000366210938,2480.8018338105453,2.22,0.021517862470319504
2017-08-23,-0.009177590915772972,90.32720184326172,2505.1759233590906,2.17,0.00982508526733324
2017-08-24,-0.04575392728810452,86.2874984741211,2664.99521952439,2.19,0.06379563793308539
2017-08-25,0.22688796186450955,108.26399993896484,2675.6377473040357,2.17,0.003993450983204761
2017-08-26,0.24302879262108557,138.04800415039062,2649.462789418623,2.17,-0.009782698689980222
2017-08-27,-0.05488813287874254,130.6750030517578,2654.6063981319408,2.17,0.0019413779781548054
2017-08-28,0.10679584883152742,145.4029998779297,2633.2550419391123,2.16,-0.008043134457844114
2017-08-29,-0.08889691776037469,133.03500366210938,2769.147637989049,2.13,0.051606317612845586
2017-08-30,-0.004943274971167356,132.37899780273438,2732.2241996228654,2.15,-0.013333864131923818
2017-08-31,0.05887632732728816,140.40699768066406,2796.450760085754,2.12,0.023507060830423098
2017-09-01,0.005610791085938199,141.19700622558594,2932.9939108352855,2.16,0.048827303773210096
2017-09-02,-0.12341160891557643,124.8040008544922,2781.6686511599387,2.16,-0.05159412677820767
2017-09-03,0.009584985158246812,126.00599670410156,2782.2824058651563,2.16,0.0002206426365561851
2017-09-04,-0.17130676047242574,106.16799926757812,2641.66356830204,2.16,-0.05054082118575977
2017-09-05,0.11262064743092275,118.8239974975586,2702.641964135793,2.07,0.023083331490598387
2017-09-06,0.023364955221806146,121.63300323486328,2818.3759256660433,2.10,0.04282252812841891
2017-09-07,-0.006516139269211333,120.84300231933594,2840.145226781396,2.05,0.007724058709523744
2017-09-08,-0.023434776159278022,118.04399871826172,2623.833481778085,2.06,-0.07616221275010186
2017-09-09,-0.015168169824190388,116.26699829101562,2628.4217035696306,2.06,0.0017486711040962124
2017-09-10,-0.034483930041238356,112.32599639892578,2562.856582922407,2.06,-0.02494467328365924
2017-09-11,0.003732194928652774,112.74600219726562,2575.4547340056997,2.14,0.00491566760592081
2017-09-12,-0.007621280159000401,111.88999938964844,2559.8948871051434,2.17,-0.006041592071142905
2017-09-13,-0.0050264375878787,111.3290023803711,2394.336138117572,2.20,-0.06467404182161308
2017-09-14,-0.29316498355739246,83.04019927978516,1982.5574704320961,2.20,-0.1719803084997148
2017-09-15,0.18438930539455609,99.85449981689452,2282.811477594638,2.20,0.15144782012150282
2017-09-16,-0.04681230063378576,95.28780364990234,2283.336392446556,2.20,0.000229942269464759
2017-09-17,-0.01632671997400967,93.74469757080078,2240.1094276722292,2.20,-0.018931492055802586
2017-09-18,0.07025901949609233,100.56800079345705,2534.6380203886747,2.23,0.1314795558994186
2017-09-19,-0.02873910734475141,97.71890258789062,2450.5484109507415,2.24,-0.03317618088323256
2017-09-20,-0.022240207263836603,95.5696029663086,2438.09986924791,2.28,-0.005079900338717105
2017-09-21,-0.10266384383584938,86.24490356445312,2277.347895783763,2.27,-0.0659333013760979
2017-09-22,0.02213133431545243,88.17489624023438,2263.1515924572404,2.26,-0.006233699889597531
2017-09-23,0.040790969384348,91.84600067138672,2350.025401665617,2.26,0.03838620863839378
2017-09-24,-0.025882486013702823,89.49929809570312,2272.4288551221653,2.26,-0.03301945012528553
2017-09-25,0.04523858580810197,93.64109802246094,2440.54170547929,2.22,0.07397936792528856
2017-09-26,-0.005503097332020351,93.127197265625,2419.8587689872234,2.24,-0.008474731837456942
2017-09-27,0.08157989034421761,101.04299926757812,2615.310911825315,2.31,0.0807700620147736
2017-09-28,-0.03843088375130826,97.2334976196289,2611.8406385712356,2.31,-0.0013269065786360012
2017-09-29,-0.028494291141529363,94.5019989013672,2621.587123246636,2.33,0.0037316536589047816
2017-09-30,0.013181232411355543,95.75589752197266,2741.3099899491244,2.33,0.0456680861913224
2017-10-01,-0.026818472435386407,93.22200012207033,2786.8377271044556,2.33,0.016608022194591742
2017-10-02,-0.018161862762225037,91.54419708251952,2795.2623848803323,2.34,0.0030230169822733264
2017-10-03,0.015360284559550555,92.96119689941406,2732.4697140004037,2.33,-0.022463963032442434
2017-10-04,-0.027859399008546778,90.40709686279295,2650.5516774737225,2.33,-0.029979485630510828
2017-10-05,0.015930956173624437,91.85890197753906,2708.5806166677485,2.35,0.021893155182446448
2017-10-06,-0.007310715843977026,91.1897964477539,2725.719884955726,2.37,0.0063277674596457145
2017-10-07,0.005619687163562185,91.70369720458984,2757.9797777808863,2.37,0.011835366136929539
2017-10-08,-0.021260643956568064,89.77459716796875,2886.7156505362213,2.37,0.04667759850614931
2017-10-09,-0.04895996365009084,85.48509979248047,3077.043999459813,2.37,0.06593248936321022
2017-10-10,0.015508713470959654,86.82119750976562,3066.943123718121,2.35,-0.0032826556082608356
2017-10-11,0.006892727357652031,87.42169952392578,3090.827020108138,2.35,0.007787525045805907
2017-10-12,-0.003773910752785555,87.09239959716797,3633.7040583640496,2.33,0.1756413525325393
2017-10-13,0.08832308818055025,95.13459777832033,3715.7982022633564,2.28,0.022592413300786766
2017-10-14,0.052174870949994505,100.2300033569336,3869.0978167458225,2.28,0.04125617327364242
2017-10-15,-0.055007464781225,94.8655014038086,3738.6139947852535,2.28,-0.033724611819278036
2017-10-16,0.010848986721302816,95.90029907226562,3783.1093887248157,2.30,0.01190157475514348
2017-10-17,-0.049331355487834905,91.2842025756836,3742.9291619667442,2.30,-0.010620952933009211
2017-10-18,-0.019267742758512046,89.54219818115234,3754.2177919022733,2.34,0.0030159881331009316
2017-10-19,-0.010308413868368815,88.6239013671875,3880.060339294592,2.33,0.03352031085243823
2017-10-20,0.02139564100491615,90.54049682617188,4165.340505760344,2.39,0.07352467269042964
2017-10-21,-0.027060274569096272,88.12329864501953,4193.723909771781,2.39,0.0068141857723720296
2017-10-22,-0.017646150089760126,86.58190155029297,4197.005957143234,2.39,0.0007826093090690362
2017-10-23,-0.01597550952976748,85.20970153808594,4163.770196584637,2.38,-0.00791892146400935
2017-10-24,0.03678612143086142,88.40260314941406,3752.5058474706234,2.42,-0.0987721054950046
2017-10-25,-0.003089576062926863,88.12989807128906,3955.6173875611053,2.44,0.054126908350426474
2017-10-26,0.005113485430546901,88.58170318603516,4102.94512641548,2.46,0.03724519447145324
2017-10-27,-0.020952514028209957,86.74500274658203,3992.5710787246344,2.42,-0.026901175689686557
2017-10-28,-0.005079528558364005,86.30549621582031,3976.778920877161,2.42,-0.0039553855237858294
2017-10-29,0.026830908220978143,88.65249633789062,4303.4050244732725,2.42,0.08213333204956422
2017-10-30,0.0021206669390832706,88.8406982421875,4276.046118476778,2.37,-0.006357501987590154
2017-10-31,-0.013550332169676093,87.6449966430664,4592.550930488279,2.38,0.07401810065702628
2017-11-01,-0.022243320580353224,85.71700286865234,4925.45205730725,2.37,0.07248719325222086
2017-11-02,-0.023052621883810864,83.76360321044922,5206.816727426249,2.35,0.05712463888498826
2017-11-03,0.04919048683439967,87.98699951171875,5262.768339974962,2.34,0.0107458386722151
2017-11-04,-0.007807723746590596,87.30269622802734,5447.283528970708,2.34,0.03506048092487838
2017-11-05,-0.011008432568102956,86.3469009399414,5487.85119278204,2.34,0.007447320044124324
2017-11-06,0.17554021065008407,102.91600036621094,5109.978080781664,2.32,-0.06885629706894711
2017-11-07,-0.03110175222935021,99.76439666748048,5217.598666133595,2.32,0.021060870252396058
2017-11-08,0.12736019984689764,113.31500244140624,5431.397132918457,2.32,0.040976410886599236
2017-11-09,0.06379912607672479,120.77999877929688,5083.902637356766,2.33,-0.0639788413658074
2017-11-10,-0.13444492592074653,105.58599853515624,4710.631654821997,2.40,-0.07342213436424919
2017-11-11,0.12476081652951868,119.61599731445312,4412.129918483046,2.40,-0.06336766663413217
2017-11-12,0.03483303374906044,123.8560028076172,4093.8414070474464,2.40,-0.07213942411401877
2017-11-13,-0.003672300873148653,123.4020004272461,4599.057202401713,2.40,0.12340873647048221
2017-11-14,-0.008537038789273935,122.35299682617188,4596.901249631393,2.38,-0.0004687814644258776
2017-11-15,-0.008033591293907828,121.3740005493164,5197.009848978937,2.33,0.13054633257472406
2017-11-16,-0.008846504761048748,120.30500030517578,5676.334072713305,2.37,0.09223077070530121
2017-11-17,0.05179187582722999,126.6999969482422,5532.890416709365,2.35,-0.02527047459970477
2017-11-18,0.031839699695535566,130.7989959716797,5552.623528523085,2.35,0.003566510508526572
2017-11-19,-0.010143026939432778,129.47900390625,5747.992315315344,2.35,0.03518495100355277
2017-11-20,0.04740670945488673,135.76499938964844,5837.1513425734465,2.37,0.015511333760927455
2017-11-21,0.04305488399499255,141.73800659179688,5754.847907755093,2.36,-0.01409993162556383
2017-11-22,0.15770619032977226,165.9499969482422,5843.624798708322,2.32,0.015426453031642275
2017-11-23,-0.045257109222075854,158.60699462890625,5587.798391008228,2.32,-0.04377871894797935
2017-11-24,0.008913095437027946,160.02699279785156,5620.654560718361,2.34,0.005879984818887638
2017-11-25,0.051248978867860846,168.44200134277344,6078.192784857828,2.34,0.08140301439926786
2017-11-26,-0.0305494771576777,163.37399291992188,6544.287770390303,2.34,0.0766831527117114
2017-11-27,0.059512909622953455,173.39199829101562,6900.535352988427,2.32,0.05443641769696766
2017-11-28,0.15868504280646029,203.2100067138672,6958.8021900943895,2.34,0.008443814012303973
2017-11-29,-0.1893835582426735,168.14999389648438,7073.440490922552,2.37,0.016473855370015597
2017-11-30,0.06886682464047046,180.13800048828125,7278.024112422068,2.42,0.02892278824739689
2017-12-01,0.058225560031970366,190.93800354003903,7836.957623257243,2.37,0.07679742498808041
2017-12-02,0.061424649306877445,203.03399658203125,7911.208665333975,2.37,0.009474472830678834
2017-12-03,-0.014801127454723015,200.05099487304688,8097.261599426728,2.37,0.023517637059431423
2017-12-04,0.04968696067801276,210.24200439453125,8286.431540495141,2.37,0.023362211871950155
2017-12-05,0.24824978290797248,269.4840087890625,8420.247539327636,2.36,0.016148808830260264
2017-12-06,0.033573050966975264,278.6849975585937,10660.384828875853,2.33,0.2660417379756858
2017-12-07,0.007756458069352407,280.8550109863281,14117.934464240043,2.37,0.32433628718530905
2017-12-08,-0.014745713125502002,276.7439880371094,12474.501653847665,2.38,-0.116407454260048
2017-12-09,-0.0527160994811622,262.5329895019531,11182.834476943299,2.38,-0.10354459141908576
2017-12-10,-0.067760307416053,245.3329925537109,11650.976436207226,2.38,0.04186254926952009
2017-12-11,0.13099034271468818,279.66900634765625,12583.766296795886,2.39,0.08006108893069858
2017-12-12,0.0967104628851909,308.0669860839844,12242.032625730213,2.40,-0.027156708334029212
2017-12-13,-0.007565841378715792,305.7449951171875,11138.319854660731,2.36,-0.09015764005968313
2017-12-14,0.06170740293548535,325.2059936523437,10807.873243111764,2.35,-0.029667545541951224
2017-12-15,-0.040424130199052444,312.3219909667969,11934.429584517406,2.35,0.10423478477818336
2017-12-16,0.04690670680538882,327.3210144042969,13295.983604662611,2.35,0.11408622511054543
2017-12-17,0.07090691221100102,351.3729858398437,12801.42905520413,2.35,-0.037195785145602366
2017-12-18,0.08229399074906951,381.5119934082031,12406.180040901918,2.39,-0.030875382162238518
2017-12-19,-0.011271321508125294,377.2359924316406,11054.93629592897,2.46,-0.1089169865758867
2017-12-20,0.21815388380559422,469.197998046875,10177.195647905137,2.49,-0.07939807381314945
2017-12-21,-0.11559123925850819,417.9800109863281,9180.44893245817,2.48,-0.09793923099553815
2017-12-22,-0.18866828039490158,346.1130065917969,8141.173086945104,2.48,-0.1132053403008025
2017-12-23,0.09875737109088603,382.03900146484375,8646.90783452,2.48,0.06212062342537268
2017-12-24,-0.1252617526657942,337.0599975585937,8207.787778379168,2.48,-0.05078347827275153
2017-12-25,0.06801298486909281,360.7820129394531,8084.352372736146,2.48,-0.015038815448929335
2017-12-26,0.05594962175462131,381.5429992675781,9668.186813002365,2.47,0.19591358308521756
2017-12-27,0.1004238723546748,421.8489990234375,9317.869951260931,2.42,-0.036233977323473575
2017-12-28,-0.10736457484637354,378.9039916992188,8389.119273660137,2.43,-0.09967414038388804
2017-12-29,-0.004067321267203718,377.3659973144531,7761.945348418194,2.40,-0.07476040151331757
2017-12-30,-0.13168952023788644,330.8039855957031,6583.054815222797,2.40,-0.15188080826099135
2017-12-31,0.0536204093612871,349.0260009765625,7260.6673954483895,2.40,0.10293284793234093
2018-01-01,0.02814808495121053,358.989990234375,6760.03713830496,2.40,-0.06895099718481361
2018-01-02,0.06582864362326786,383.4169921875,7446.783076964166,2.46,0.1015890777829963
2018-01-03,0.07205307247439746,412.06298828125,6930.043044615459,2.44,-0.06939104134068143
2018-01-04,-0.022120549990418244,403.0480041503906,7094.142404143028,2.46,0.023679414178397102
2018-01-05,-0.04597857309761649,384.9360046386719,8500.683954020968,2.47,0.1982680174359778
2018-01-06,0.16230937152043096,452.77099609375,8442.450847824826,2.47,-0.006850402451275237
2018-01-07,0.014384598973287343,459.33099365234375,7435.444242091953,2.47,-0.11927894208496642
2018-01-08,-0.12570129012519796,405.0740051269531,7147.103653929261,2.49,-0.03877920118483304
2018-01-09,0.02018623974106179,413.3340148925781,6896.490832157766,2.55,-0.035064948531104013
2018-01-10,-0.013623856540401132,407.7409973144531,7252.419912440688,2.55,0.05161017232463415
2018-01-11,-0.1368481266013062,355.5920104980469,6364.938986781847,2.54,-0.1223703172697529
2018-01-12,0.10455218454161962,394.7829895019531,6472.962229699372,2.55,0.016971606977200904
2018-01-13,0.06204701988666862,420.0539855957031,6612.71137515672,2.55,0.02158967417052868
2018-01-14,-0.050121885459719226,399.5190124511719,6417.951745936244,2.55,-0.029452310583547952
2018-01-15,0.03698050146039664,414.5700073242188,6634.338742581139,2.55,0.033715896474589085
2018-01-16,-0.25880528170907696,320.0369873046875,5713.469584100342,2.54,-0.13880345791968493
2018-01-17,-0.00266255494396568,319.1860046386719,5435.08320524422,2.57,-0.04872457527923595
2018-01-18,-0.008551929757060091,316.4679870605469,5430.555462383818,2.62,-0.0008330586100381077
2018-01-19,0.14163637423861294,364.6210021972656,5533.89397493087,2.64,0.019029087035912592
2018-01-20,0.051234462239815,383.78900146484375,6219.923335398689,2.64,0.12396864912403549
2018-01-21,-0.10631952088625647,345.0790100097656,5626.647158835942,2.64,-0.0953831976008944
2018-01-22,-0.08835399620249423,315.89801025390625,5249.030536903659,2.66,-0.0671121915543049
2018-01-23,-0.023823996677337003,308.46099853515625,5246.956750975205,2.63,-0.00039507979880736585
2018-01-24,0.02856737640981462,317.3999938964844,5469.373230457156,2.65,0.042389615550120975
2018-01-25,-0.0009361566339180622,317.1029968261719,5410.592635700135,2.63,-0.010747226835735129
2018-01-26,0.020544180884338615,323.6849975585937,5413.054327040056,2.66,0.00045497628553251636
2018-01-27,-0.007224347870285137,321.3550109863281,5533.444854628618,2.66,0.022240775782938288
2018-01-28,0.033091365734017116,332.1669921875,5545.745689356809,2.66,0.002222997617460982
2018-01-29,-0.04791027706932194,316.62799072265625,5347.267155436178,2.70,-0.035789332046282554
2018-01-30,-0.1445410871386276,274.0159912109375,4834.593874242436,2.73,-0.09587575602474699
2018-01-31,-0.004121319937724733,272.8890075683594,4849.9859215516335,2.72,0.0031837311901631925
2018-02-01,-0.12441346730049162,240.96499633789065,4413.582291916229,2.78,-0.08998039101436973
2018-02-02,-0.02238888067191348,235.6300048828125,4353.792654083718,2.84,-0.013546736840507088
2018-02-03,0.06553001988743903,251.58799743652344,4473.1250192518155,2.84,0.027408830564351207
2018-02-04,-0.12942197034478822,221.04600524902344,4086.984191386996,2.84,-0.08632462231726452
2018-02-05,-0.2082680692144274,179.48699951171875,3433.256623618662,2.77,-0.15995353472274598
2018-02-06,0.16784578160870012,212.28900146484372,3788.410174940968,2.79,0.10344509317453027
2018-02-07,-0.023902176239758165,207.2749938964844,3789.6556080055193,2.84,0.000328748210209535
2018-02-08,0.17624841974357083,247.2239990234375,4103.6538190774845,2.85,0.0828566612777833
2018-02-09,0.05205087955044195,260.4330139160156,4236.018561667811,2.83,0.0322553383950117
2018-02-10,-0.04076477806923606,250.02999877929688,4123.746487009211,2.83,-0.026504150778413064
2018-02-11,-0.08574323523348593,229.4850006103516,3904.729636148855,2.83,-0.053111133662147064
2018-02-12,0.07584759358784356,247.5679931640625,4332.791331495647,2.86,0.10962646206895363
2018-02-13,-0.05342405048408267,234.68899536132807,4160.439412675299,2.83,-0.03977849511641576
2018-02-14,0.16453528497207948,276.6619873046875,4579.24657915102,2.91,0.10066416667426362
2018-02-15,0.09176437015225918,303.2510070800781,5012.456224070176,2.90,0.09460282110413712
2018-02-16,-0.02259125960158539,296.4769897460937,5054.084224853587,2.87,0.008304910591240776
2018-02-17,0.0938996627190655,325.6650085449219,5589.596672054507,2.87,0.10595637575003662
2018-02-18,-0.08169350300477372,300.1180114746094,5344.621699472676,2.87,-0.04382694977020377
2018-02-19,0.05312847737249071,316.4939880371094,5780.377602430801,2.87,0.0815316644396214
2018-02-20,-0.03897477379647239,304.39599609375,6033.306605646748,2.88,0.04375648454342908
2018-02-21,0.05810537504080845,322.60699462890625,5632.773901955929,2.94,-0.06638693006517324
2018-02-22,-0.13183633166519199,282.760009765625,5271.564788593063,2.92,-0.06412632916748884
2018-02-23,0.010371821749565996,285.7080078125,5366.93403500366,2.88,0.018091259471374212
