Date,XRP Return,XRP Price,Famala Index,US Treasury Yield,Famala Index Return
2016-03-02,0.0030581347760488295,0.00803017988801,361.81692785194645,1.84,-0.036341971820662754
2016-03-03,0.0162357780120693,0.0081616202369332,356.4091535678205,1.83,-0.014946161629946643
2016-03-04,-0.008068891868682046,0.0080960299819707,342.5254721811114,1.88,-0.038954334499344434
2016-03-05,-0.027309928685990123,0.0078779198229312,331.0010708973931,1.88,-0.0336453847076948
2016-03-06,-0.0023344812761812083,0.0078595504164695,336.4968434985874,1.88,0.01660348888387108
2016-03-07,0.007359986358719971,0.0079176099970936,348.428835266608,1.91,0.03545944634714148
2016-03-08,0.00400328291112265,0.0079493699595332,347.11195610033496,1.83,-0.003779478140106903
2016-03-09,0.013359261580798741,0.0080562802031636,341.1067449786789,1.90,-0.01730050208907308
2016-03-10,0.016516936244736734,0.008190450258553,344.88487598706536,1.93,0.011076095867358577
2016-03-11,0.07209870205104936,0.0088027799502015,348.8558840370354,1.98,0.011514010403051122
2016-03-12,-0.011714669218745474,0.0087002599611878,331.8967372112208,1.98,-0.04861361840757773
2016-03-13,-0.007501438298077994,0.008635239675641,331.43243125112303,1.98,-0.0013989470459972438
2016-03-14,-0.018263664105448395,0.0084789600223302,340.2113205978411,1.97,0.02648771972488835
2016-03-15,-0.03519662196383145,0.0081857200711965,339.2916803721798,1.97,-0.0027031441048029565
2016-03-16,-0.0008885148944033108,0.0081784501671791,340.90610002537227,1.94,0.00475820583464214
2016-03-17,0.013134725749176965,0.0082865804433822,348.59507183340145,1.91,0.022554515180153483
2016-03-18,-0.020398380091666116,0.0081192599609494,338.91122102866234,1.88,-0.0277796549268693
2016-03-19,-0.012845647145127459,0.0080156298354268,341.3143945014316,1.88,0.007090864284384414
2016-03-20,-0.006998286401525749,0.0079597299918532,345.12471125671084,1.88,0.011163656782905661
2016-03-21,0.010914172722515068,0.0080470796674489,339.55227287792155,1.92,-0.016146158756636792
2016-03-22,0.0077911210191696795,0.0081100203096866,345.88807868075804,1.94,0.0186592943382075
2016-03-23,0.026945486297873057,0.0083315195515751,341.78512635059593,1.88,-0.011862080780034588
2016-03-24,-0.012222185736930107,0.0082303099334239,344.073412997029,1.91,0.006695103063337445
2016-03-25,-0.004777936094366083,0.0081910798326134,346.5349690846597,1.91,0.007154159532959765
2016-03-26,-0.015437638947878609,0.0080655999481678,346.5765123226007,1.91,0.00011988180601444151
2016-03-27,-0.004594173897338315,0.0080286301672458,356.95808024429726,1.91,0.029954620560187228
2016-03-28,-0.059662674611573,0.0075636301189661,351.1303312275754,1.89,-0.016326143990726884
2016-03-29,0.0002723302175758869,0.0075656902045011,343.6225724693101,1.81,-0.02138168677145514
2016-03-30,-0.03139437339323802,0.0073318597860634,341.5357596165973,1.83,-0.006072979541817427
2016-03-31,0.008098751934705987,0.0073914797976613,345.0178603637506,1.78,0.010195420681752932
2016-04-01,0.003555927349417649,0.0074178101494908,345.36457140717425,1.79,0.001004907522926917
2016-04-02,0.011192447826762715,0.0075012999586761,348.163241835464,1.79,0.008103524970400686
2016-04-03,0.00018261507065009172,0.0075026699341833,348.1497081763217,1.79,-3.887159101273752e-05
2016-04-04,-0.001540611031432688,0.0074911201372742,350.1763381936616,1.78,0.005821145242245829
2016-04-05,-0.002263943820205621,0.0074741798453032,355.19767520426063,1.73,0.014339452621216341
2016-04-06,-0.024103485545150207,0.0072961798869073,354.0306829563899,1.76,-0.0032854726518117858
2016-04-07,-0.05938801778062872,0.0068754898384213,356.1788875713181,1.70,0.006067848687546733
2016-04-08,-0.03022762922000614,0.0066707697696983,355.5287626028612,1.72,-0.0018252765426101574
2016-04-09,-0.05915265027472996,0.0062876199372112,357.3391835334647,1.72,0.005092192590408719
2016-04-10,-0.05738370802928598,0.0059369700029492,360.81980948331517,1.72,0.009740398227345622
2016-04-11,0.01857169009818674,0.0060482597909867,362.5066089131063,1.73,0.004674908044008344
2016-04-12,-0.027350263626047547,0.0058850799687206,369.77425765098604,1.79,0.020048320662815394
2016-04-13,-0.03288793827445874,0.0056946799159049,366.43160986696375,1.77,-0.009039698450770121
2016-04-14,0.09920447496494604,0.0062885899096727,364.6760840171401,1.80,-0.004790869025903635
2016-04-15,0.0212745386082681,0.006423810031265,370.2572763194816,1.76,0.015304519673626777
2016-04-16,0.013337239848646154,0.0065100598149001,369.52185821204375,1.76,-0.001986235394880629
2016-04-17,-0.0016680276052343265,0.0064992099069058,363.9454217109889,1.76,-0.015090951663960569
2016-04-18,0.07236064920158237,0.0069869300350546,365.24720072101826,1.78,0.003576852276117103
2016-04-19,0.018633302537506002,0.0071183401159942,372.81373880638046,1.79,0.020716211022084305
2016-04-20,0.01750999294912226,0.0072440798394382,379.25489202221485,1.85,0.017277134787083533
2016-04-21,0.025805503075958545,0.0074334498494863,388.06781178398205,1.88,0.023237458361515317
2016-04-22,-0.0203318876596633,0.0072838398627936,385.79180734512687,1.89,-0.005864965786242843
2016-04-23,0.008557679826403135,0.0073464401066303,388.3285676476913,1.89,0.006575464419582746
2016-04-24,-0.013022710947815543,0.0072513897903263,397.05484131520046,1.89,0.02247136676131963
2016-04-25,0.004359348020565738,0.0072830701246857,401.12697257130174,1.91,0.01025584083703094
2016-04-26,-0.02612979295301187,0.0070952298119664,406.134711233726,1.94,0.012484173353698235
2016-04-27,-0.053635405875527085,0.0067246998660266,384.6997164933569,1.87,-0.05277804173707654
2016-04-28,-0.0057086641458000825,0.0066864201799035,391.40933899739224,1.84,0.017441194303950573
2016-04-29,0.010839241617516805,0.0067592901177704,396.16749423903525,1.83,0.01215646835057942
2016-04-30,0.007747340811440873,0.0068118600174784,384.7716824858081,1.83,-0.028765135754301036
2016-05-01,-0.003022811254737283,0.0067913001403212,388.0566171289822,1.83,0.008537360706879093
2016-05-02,-0.011431150064014343,0.0067141097970306,376.51223264051515,1.88,-0.029749227249048434
2016-05-03,-0.023220629809798787,0.0065600001253187,385.1670031601395,1.81,0.022986691452034944
2016-05-04,-0.03683161215128418,0.0063227801583707,381.70329444847977,1.79,-0.008992745181288576
2016-05-05,-0.020783017453962195,0.0061927298083901,381.7748871738534,1.76,0.00018756119324852023
2016-05-06,0.032700104085019346,0.0063985800370574,394.2493494265362,1.79,0.03267491569449963
2016-05-07,0.014123228846733905,0.0064895898103713,392.71630132781655,1.79,-0.0038885241052383735
2016-05-08,-0.013301491999827518,0.0064038401469588,392.5358572090634,1.79,-0.0004594770274191385
2016-05-09,-0.0007873872956826408,0.006398799829185,394.8723781452147,1.77,0.005952375797625266
2016-05-10,-0.019946596193617726,0.0062724300660192,385.99079095597597,1.77,-0.022492297969681094
2016-05-11,-0.013471085463088754,0.0061885002069175,385.4696291302655,1.73,-0.0013501923826206143
2016-05-12,-0.0034705019847642406,0.0061670602299273,387.24367393629444,1.75,0.004602294634811344
2016-05-13,-0.009388785105126085,0.00610942998901,386.5385625049403,1.71,-0.0018208468693285019
2016-05-14,-0.005911614786546078,0.0060734199360013,387.41133318397743,1.71,0.0022579136047415843
2016-05-15,-0.002094878447107813,0.0060607101768255,390.1464237217236,1.71,0.007059913594337936
2016-05-16,-0.006419193969202105,0.0060219299048185,382.8009438351493,1.75,-0.018827495114535513
2016-05-17,0.000210927400935734,0.0060232002288103,379.0225508916079,1.76,-0.00987038565184036
2016-05-18,0.0008579416342389882,0.006028370000422,375.27921570393596,1.87,-0.009876286196866611
2016-05-19,0.0006301204248067841,0.0060321697965264,356.4289729796607,1.85,-0.05022991398262382
2016-05-20,0.008519428514408603,0.0060837799683213,363.53616490875913,1.85,0.01993999497202482
2016-05-21,-0.015584865665522345,0.0059897000901401,362.82412715225905,1.85,-0.0019586435277458274
2016-05-22,-0.008955312868411945,0.0059362999163568,358.3782340021721,1.85,-0.012253576367652124
2016-05-23,-0.004594198116350581,0.0059090899303555,365.6400019958698,1.84,0.020262860030873586
2016-05-24,0.008887333672663485,0.0059618400409817,369.7341799915225,1.86,0.011197292345761927
2016-05-25,-0.03514332367116449,0.0057559600099921,374.07477319902347,1.87,0.011739767223037016
2016-05-26,-0.015233686073209426,0.0056689400225877,378.1637060989581,1.83,0.010930790293520063
2016-05-27,0.0018117371283476891,0.0056792199611663,400.63654758474047,1.85,0.05942622500082462
2016-05-28,0.00043127679626372956,0.0056816698051989,453.1596618200331,1.85,0.13109915845653897
2016-05-29,-0.0033796914034603318,0.0056624999269843,448.03658463361444,1.85,-0.011305236582273753
2016-05-30,0.015017841039914727,0.005748180206865,453.8511072274082,1.85,0.012977785281861809
2016-05-31,-0.007337049797659419,0.0057061598636209,446.8005490468281,1.84,-0.01553495864238865
2016-06-01,0.01792930240783005,0.0058093899860978,452.016755673776,1.85,0.011674575239613674
2016-06-02,-0.007564628322606717,0.005765609908849,454.09645016717724,1.81,0.004600923455373336
2016-06-03,0.010521000427805552,0.005826590117067,483.6354669032775,1.71,0.06505009392877964
2016-06-04,-0.007997122219929289,0.0057801799848675,487.6146517344262,1.71,0.008227653064047305
2016-06-05,0.002705627397084273,0.0057958401739597,488.93754666388094,1.71,0.002712992574667791
2016-06-06,-0.004601833091496057,0.0057692299596965,499.1032892370949,1.73,0.020791495033623108
2016-06-07,0.0017992852390858439,0.0057796197943389,488.7176094927767,1.72,-0.020808678220079885
2016-06-08,-0.0015895299043170484,0.0057704402133822,494.0108300551759,1.71,0.010830836580439268
2016-06-09,0.0029623782814905413,0.0057875597849488,487.19320213094,1.68,-0.013800563691031758
2016-06-10,-0.008929503887228553,0.0057361098006367,491.4431498721573,1.64,0.008723331365520677
2016-06-11,0.0051851819880508005,0.0057659298181533,518.5629165767916,1.64,0.0551839347271179
2016-06-12,0.014820452803065993,0.0058520198799669,576.4741165527264,1.64,0.11167632340203983
2016-06-13,-0.0048150621699986455,0.0058239097706973,600.6350992474887,1.62,0.0419116522338301
2016-06-14,0.19885366247290032,0.0071051898412406,575.7197530645936,1.62,-0.04148166867722264
2016-06-15,-0.031233440864390213,0.0068867001682519,586.4681034180574,1.60,0.01866941388800634
2016-06-16,-0.03104456411572505,0.0066761900670826,647.6992200192847,1.57,0.10440655893195164
2016-06-17,0.0025476327571557003,0.006693220231682,649.4681277016238,1.62,0.0027310634746270388
2016-06-18,-0.013416551089315547,0.0066040200181305,671.9496734244352,1.62,0.034615317925408416
2016-06-19,0.03108351787811496,0.0068125198595225,674.5220821165694,1.62,0.0038282758275996107
2016-06-20,-0.027756249010616414,0.0066260299645364,650.753600539022,1.67,-0.03523751439384274
2016-06-21,-0.0710249978555475,0.0061717401258647,578.4082238580972,1.71,-0.11117168867141236
2016-06-22,0.05101946565756605,0.0064947898499667,511.9830619167238,1.69,-0.11484131656756968
2016-06-23,-0.017747583681457055,0.0063805398531258,536.8745647879019,1.74,0.04861782492958108
2016-06-24,0.008300162923302554,0.0064337197691202,572.8209965066044,1.57,0.06695499112144283
2016-06-25,-0.0031336712053678965,0.0064135901629924,573.0078820412175,1.57,0.000326254686460252
2016-06-26,-0.002129022173916544,0.0063999500125646,540.1234031796358,1.57,-0.057389226033746306
2016-06-27,-0.00022812907226857338,0.0063984901644289,563.175731921097,1.46,0.04267974430612556
2016-06-28,0.05683334006586708,0.0067726699635386,560.1105789353039,1.46,-0.005442622634567948
2016-06-29,0.0006671912846067193,0.0067771901376545,552.7108466955955,1.50,-0.013211198856080086
2016-06-30,-0.01787410857457767,0.0066571300849318,584.9439774520251,1.49,0.05831825257118936
2016-07-01,0.01928078218671796,0.0067867301404476,589.3653078828579,1.46,0.007558553641481655
2016-07-02,-0.012973663960487764,0.0066992500796914,615.8567399247761,1.46,0.04494908622477592
2016-07-03,-0.013796299458852827,0.0066074598580598,574.1430868912958,1.46,-0.06773272147443814
2016-07-04,0.061658744069945495,0.007027689833194,598.1885912595595,1.46,0.041880682563746316
2016-07-05,-0.04792069523909873,0.0066988598555326,590.0958424625039,1.37,-0.01352875817978295
2016-07-06,-0.0012263444156028862,0.0066906497813761,596.8975858375255,1.38,0.011526506180144457
2016-07-07,-0.013883808550449503,0.006598399952054,564.161603923357,1.40,-0.05484354886146113
2016-07-08,0.017582193129384027,0.0067154401913285,583.9772301999252,1.37,0.035124024993484326
2016-07-09,-0.005429133585163121,0.0066790799610316,570.6401392860182,1.37,-0.02283837489578322
2016-07-10,-0.0007428569239405052,0.0066741202026605,569.2151688459112,1.37,-0.0024971437198405507
2016-07-11,-0.02123341130726176,0.0065338998101651,569.695069498151,1.43,0.0008430918192374448
2016-07-12,-0.028601172712763374,0.0063496697694063,585.6782514317408,1.53,0.02805567888742567
2016-07-13,0.009554736153889803,0.006410629954189,576.0109287495474,1.48,-0.01650620056073596
2016-07-14,-0.004018604274371004,0.0063849198631942,575.8940332422612,1.53,-0.00020293973855651902
2016-07-15,0.008901654830085589,0.0064420099370181,579.1623536163592,1.60,0.00567521138515259
2016-07-16,0.01996849932293165,0.0065719401463866,577.8194743649027,1.60,-0.0023186577011978645
2016-07-17,-0.0051792866207077985,0.0065379901789128,598.0895120813549,1.60,0.03508022594553695
2016-07-18,-0.008619236551220773,0.0064818798564374,592.6368038145351,1.59,-0.009116876582310038
2016-07-19,-0.011892576564618803,0.0064052501693367,590.6756554523142,1.56,-0.003309190974299749
2016-07-20,-0.0016390540086295758,0.0063947602175176,580.4125768320907,1.59,-0.017375150855615452
2016-07-21,0.0033673819032315616,0.0064163301140069,579.1453302311686,1.57,-0.002183354826387128
2016-07-22,-0.01783172436735678,0.0063029299490153,557.9497520617953,1.57,-0.036598029998641306
2016-07-23,0.0021854962476320675,0.0063167200423777,563.6351663312581,1.57,0.010189832056477319
2016-07-24,-0.004953104346936076,0.0062855100259184,575.1144952224525,1.57,0.02036659452232941
2016-07-25,-0.006257708249154929,0.0062462999485433,564.1736509449462,1.58,-0.01902376721225653
2016-07-26,-0.04062654678459293,0.0059976200573146,569.6453917451315,1.57,0.009698681941314695
2016-07-27,-0.004781677762223095,0.0059690098278224,568.4322637009462,1.52,-0.0021296196928212055
2016-07-28,0.0007720321383415458,0.0059736198745667,569.5886498859998,1.52,0.00203434297962703
2016-07-29,0.02270132716783456,0.006110779941082,571.1813095107001,1.46,0.0027961575867410534
2016-07-30,0.0016073581004124261,0.006120610050857,570.4772592166963,1.46,-0.00123262138007787
2016-07-31,-0.029126382896300144,0.0059449099935591,543.4141366823843,1.46,-0.04743944144499555
2016-08-01,-0.006522566724774742,0.0059062601067125,529.559930998865,1.51,-0.025494746544690805
2016-08-02,-0.03737115484767315,0.0056896097958087,481.7397674660262,1.55,-0.090301702854745
2016-08-03,-0.00772086982282795,0.0056458502076566,494.2098087497059,1.55,0.025885430528753597
2016-08-04,0.02962317103992397,0.0058156000450253,502.4662283724452,1.51,0.01670630464342068
2016-08-05,0.10310350564321176,0.0064472099766135,498.7013533751763,1.59,-0.00749279212149997
2016-08-06,-0.017305119931494355,0.0063366000540554,511.31104934327453,1.59,0.025285064663965028
2016-08-07,-0.025384994831324906,0.006177769973874,516.2082285471735,1.59,0.00957769093820453
2016-08-08,-0.024744450643396285,0.0060267802327871,513.7201400882585,1.59,-0.004819931805266781
2016-08-09,0.02236052976214583,0.0061630601994693,506.31345764878705,1.55,-0.014417738105807919
2016-08-10,0.005062542571960517,0.0061943400651216,510.897168646525,1.50,0.009053109153021044
2016-08-11,-0.0007946176991854149,0.0061894198879599,509.60313584157774,1.57,-0.0025328635278513006
2016-08-12,-0.010828387960637936,0.0061227600090205,507.49628566151483,1.51,-0.004134295948912432
2016-08-13,-0.004975804523747914,0.0060923700220882,506.3445619062851,1.51,-0.0022694230239113608
2016-08-14,-0.016261499471917674,0.0059941001236438,493.23432613335075,1.51,-0.02589192569497923
2016-08-15,0.008447518587554588,0.0060449498705565,490.0267366106786,1.55,-0.0065031757781694784
2016-08-16,0.01563085531432419,0.0061401799321174,499.9605152757285,1.57,0.020271911556822203
2016-08-17,-0.005104033769617665,0.0061089200899004,497.41910121771696,1.56,-0.005083229535856316
2016-08-18,0.0020898496423482587,0.0061217001639306,498.3978397001512,1.53,0.0019676334906284175
2016-08-19,-0.0003774411656703018,0.0061193900182843,499.54016033944504,1.58,0.0022919855350518035
2016-08-20,-0.0008877497407567399,0.006113959942013,503.6087052673548,1.58,0.008144580257861843
2016-08-21,-0.010235431334862828,0.0060517000965774,503.6481255999574,1.58,7.827571721905204e-05
2016-08-22,-0.008554772169228217,0.0060001499950885,508.3795796095745,1.55,0.009394364376876966
2016-08-23,0.003204814928015728,0.0060194102115929,504.67072425274495,1.55,-0.007295445186208815
2016-08-24,0.005318562296875594,0.0060515101067721,501.645458636876,1.56,-0.00599453360475462
2016-08-25,0.004552119100712242,0.0060791200958192,498.25923540649455,1.58,-0.006750232005653682
2016-08-26,-0.0080830990967051,0.0060301800258457,500.3277856340044,1.62,0.0041515542121808285
2016-08-27,-0.009239591669208218,0.0059747202321887,491.09771115880767,1.62,-0.018448054935626988
2016-08-28,-0.0019937849466899423,0.0059628197923302,493.24979466588525,1.62,0.004382190057452033
2016-08-29,0.02782256416991262,0.0061310501769185,493.54753060109925,1.57,0.0006036210018408333
2016-08-30,-0.017254365557680243,0.0060261702165007,495.9656811795649,1.57,0.004899529282459489
2016-08-31,-0.002292693939074481,0.0060123698785901,492.3630855880225,1.58,-0.007263800154426586
2016-09-01,-0.004774899656641782,0.0059837298467755,488.5177580906605,1.57,-0.007809942723000009
2016-09-02,-0.00231225000514164,0.0059699099510908,489.98706550960975,1.60,0.003007684766039924
2016-09-03,-0.0009418421962475987,0.0059642898850142,513.0084775417549,1.60,0.046983713760284304
2016-09-04,-0.001761984042396453,0.005953790154308,521.662180838571,1.60,0.016868538582993888
2016-09-05,-0.003654818289381448,0.0059320698492228,519.2723657952224,1.60,-0.004581154492562484
2016-09-06,-0.0034329933849578057,0.0059117400087416,523.9968224088308,1.55,0.009098224601983692
2016-09-07,-0.003280191176225386,0.0058923801407217,528.9124844157122,1.54,0.009381091252202638
2016-09-08,0.0015634467374774576,0.0059015997685492,540.6796635076453,1.61,0.022247875477797035
2016-09-09,-0.005520437851133396,0.0058691101148724,536.1397423606661,1.67,-0.008396693002149456
2016-09-10,0.0001311421359266387,0.0058698798529803,535.1019644050684,1.67,-0.0019356482528757458
2016-09-11,-0.004733579682827328,0.0058421599678695,521.9061668960702,1.67,-0.024660342115674052
2016-09-12,0.009394008019623503,0.0058972998522222,522.7859273562091,1.68,0.0016856678766052203
2016-09-13,-0.0019162631906384814,0.0058860098943114,523.130961518753,1.73,0.0006599912975638118
2016-09-14,0.012706867232240494,0.0059612798504531,524.6500648337404,1.70,0.002903868107093441
2016-09-15,0.3313425364828366,0.0083030899986624,517.8212101909804,1.71,-0.013016017914577108
2016-09-16,-0.10895477673127273,0.0074459700845181,517.0596566746312,1.70,-0.001470688147494593
2016-09-17,-0.059156212994353176,0.007018269971013,515.9547100919425,1.70,-0.002136980846262478
2016-09-18,-0.02389440891760732,0.006852560210973,520.6478519318762,1.70,0.0090960344932162
2016-09-19,0.0008343351487709578,0.006858279928565,517.0699690777653,1.70,-0.006871982359737048
2016-09-20,-0.010704051606117943,0.0067852600477635,511.5523608003557,1.69,-0.010670912269863053
2016-09-21,0.006400752786527117,0.0068288301117718,503.52353007766163,1.66,-0.01569503209824398
2016-09-22,0.0020289940125894253,0.0068426998332142,504.5872822566235,1.63,0.002112616621506832
2016-09-23,0.052375314998186616,0.007210639771074,509.6645482587971,1.62,0.010062215558558978
2016-09-24,0.020788905359026316,0.0073621100746095,510.90879177765805,1.62,0.0024412989349794213
2016-09-25,0.06474890366630592,0.0078545697033405,507.7475940819247,1.62,-0.006187401247753541
2016-09-26,0.013739193911610529,0.0079632299020886,515.9864127367754,1.59,0.016226209145801158
2016-09-27,0.03285771731692015,0.0082292295992374,512.8808110318857,1.56,-0.006018766440801464
2016-09-28,0.09483589510622878,0.0090478602796792,509.3681269413289,1.57,-0.006848928669196104
2016-09-29,-0.014905182255973773,0.0089140003547072,511.84703800375416,1.56,0.004866639531041536
2016-09-30,-0.009431850068267926,0.0088303200900554,515.4238968701237,1.60,0.006988140207511201
2016-10-01,-0.07347803555648372,0.0082047497853636,521.3401859781486,1.60,0.011478492060517874
2016-10-02,-0.004854106150890649,0.0081650195643305,517.7665810591878,1.60,-0.006854650792468456
2016-10-03,-0.009328059187047504,0.0080892099067568,518.4168953645378,1.63,0.00125599899479731
2016-10-04,-0.029660883007090005,0.0078528001904487,517.8028819295043,1.69,-0.0011844008953483774
2016-10-05,-0.054729405663661405,0.0074345702305436,522.0370775198033,1.72,0.008177234499972267
2016-10-06,-0.007055502153283719,0.0073823002167046,523.0946019697574,1.75,0.0020257650184127268
2016-10-07,-0.0007846205196951289,0.0073765101842582,527.9739735642377,1.73,0.00932789513810045
2016-10-08,-0.008994472437152038,0.0073104598559439,531.7896202625857,1.73,0.007226959830215524
2016-10-09,0.031316446183006864,0.0075430199503898,529.4088251085412,1.73,-0.0044769492734154275
2016-10-10,0.05610770385012411,0.0079783396795392,532.4322945094049,1.73,0.005711029468093491
2016-10-11,0.03158410082370402,0.0082343500107526,552.7427958588322,1.77,0.03814663678156843
2016-10-12,-0.03529345779612951,0.0079487999901175,548.2193058007821,1.79,-0.008183715992212418
2016-10-13,0.004107915188994086,0.0079815201461315,548.5175021101846,1.75,0.0005439361697906307
2016-10-14,0.09386806119321932,0.008767019957304,550.7893142261453,1.80,0.004141731316176466
2016-10-15,-0.07351165905270342,0.008145660161972,550.3404849351692,1.80,-0.0008148838029050218
2016-10-16,-0.00835209321565298,0.008077910169959,553.5838055349135,1.80,0.005893298219058575
2016-10-17,-0.005896345221966304,0.0080304201692342,551.1802244493058,1.77,-0.004341855851952137
2016-10-18,0.03902823077353854,0.0083500295877456,547.1682856024808,1.75,-0.0072788149299685915
2016-10-19,0.03264450702961762,0.0086271101608872,541.6493298108774,1.76,-0.010086395605926848
2016-10-20,0.05247101034971353,0.0090918699279427,540.9128236845868,1.76,-0.0013597471385180838
2016-10-21,-0.00691906566847218,0.0090291798114776,542.5426197194959,1.74,0.003013047507003517
2016-10-22,-0.006305028352277917,0.0089724296703934,566.9114567924825,1.74,0.04491598666586915
2016-10-23,0.05227194951104607,0.0094539104029536,565.9462553244142,1.74,-0.0017025612315708686
