Date,Bitcoin Return,Bitcoin Price,Famala Index,US Treasury Yield,Famala Index Return
2018-01-11,-0.11058116741362263,13405.7998046875,6364.938986781847,2.54,-0.1223703172697529
2018-01-12,0.04198319183702074,13980.599609375,6472.962229699372,2.55,0.016971606977200904
2018-01-13,0.02678987830152579,14360.2001953125,6612.71137515672,2.55,0.02158967417052868
2018-01-14,-0.04182295922437423,13772.0,6417.951745936244,2.55,-0.029452310583547952
2018-01-15,0.0034647868456980165,13819.7998046875,6634.338742581139,2.55,0.033715896474589085
2018-01-16,-0.18458172530715175,11490.5,5713.469584100342,2.54,-0.13880345791968493
2018-01-17,-0.02662523913776235,11188.599609375,5435.08320524422,2.57,-0.04872457527923595
2018-01-18,0.025266707476315743,11474.900390625,5430.555462383818,2.62,-0.0008330586100381077
2018-01-19,0.011480784055017625,11607.400390625,5533.89397493087,2.64,0.019029087035912592
2018-01-20,0.10552244967375776,12899.2001953125,6219.923335398689,2.64,0.12396864912403549
2018-01-21,-0.10615162399161542,11600.099609375,5626.647158835942,2.64,-0.0953831976008944
2018-01-22,-0.05937426753876515,10931.400390625,5249.030536903659,2.66,-0.0671121915543049
2018-01-23,-0.005779885423653502,10868.400390625,5246.956750975205,2.63,-0.00039507979880736585
2018-01-24,0.04418609725643604,11359.400390625,5469.373230457156,2.65,0.042389615550120975
2018-01-25,-0.008842259367552611,11259.400390625,5410.592635700135,2.63,-0.010747226835735129
2018-01-26,-0.007846394102556208,11171.400390625,5413.054327040056,2.66,0.00045497628553251636
2018-01-27,0.02382021404816243,11440.7001953125,5533.444854628618,2.66,0.022240775782938288
2018-01-28,0.02976063348641126,11786.2998046875,5545.745689356809,2.66,0.002222997617460982
2018-01-29,-0.04245369798060674,11296.400390625,5347.267155436178,2.70,-0.035789332046282554
2018-01-30,-0.11132515302966894,10106.2998046875,4834.593874242436,2.73,-0.09587575602474699
2018-01-31,0.011295200421318582,10221.099609375,4849.9859215516335,2.72,0.0031837311901631925
2018-02-01,-0.10845799638872773,9170.5400390625,4413.582291916229,2.78,-0.08998039101436973
2018-02-02,-0.03775622775012468,8830.75,4353.792654083718,2.84,-0.013546736840507088
2018-02-03,0.03823265293714762,9174.91015625,4473.1250192518155,2.84,0.027408830564351207
2018-02-04,-0.10299083790500331,8277.009765625,4086.984191386996,2.84,-0.08632462231726452
2018-02-05,-0.17398211533124852,6955.27001953125,3433.256623618662,2.77,-0.15995353472274598
2018-02-06,0.10870919082663183,7754.0,3788.410174940968,2.79,0.10344509317453027
2018-02-07,-0.017261906053983648,7621.2998046875,3789.6556080055193,2.84,0.000328748210209535
2018-02-08,0.08115416198669995,8265.58984375,4103.6538190774845,2.85,0.0828566612777833
2018-02-09,0.05546355066788704,8736.98046875,4236.018561667811,2.83,0.0322553383950117
2018-02-10,-0.013259122522587949,8621.900390625,4123.746487009211,2.83,-0.026504150778413064
2018-02-11,-0.05874826338459948,8129.97021484375,3904.729636148855,2.83,-0.053111133662147064
2018-02-12,0.09347499762512804,8926.5703125,4332.791331495647,2.86,0.10962646206895363
2018-02-13,-0.03746663522015054,8598.3095703125,4160.439412675299,2.83,-0.03977849511641576
2018-02-14,0.09916074093751738,9494.6298828125,4579.24657915102,2.91,0.10066416667426362
2018-02-15,0.06836184023155013,10166.400390625,5012.456224070176,2.90,0.09460282110413712
2018-02-16,0.006617573638271057,10233.900390625,5054.084224853587,2.87,0.008304910591240776
2018-02-17,0.08238283884948888,11112.7001953125,5589.596672054507,2.87,0.10595637575003662
2018-02-18,-0.05179217303128765,10551.7998046875,5344.621699472676,2.87,-0.04382694977020377
2018-02-19,0.06187369895710683,11225.2998046875,5780.377602430801,2.87,0.0815316644396214
2018-02-20,0.015767739342639062,11403.7001953125,6033.306605646748,2.88,0.04375648454342908
2018-02-21,-0.06459170224791023,10690.400390625,5632.773901955929,2.94,-0.06638693006517324
2018-02-22,-0.06626121098880938,10005.0,5271.564788593063,2.92,-0.06412632916748884
2018-02-23,0.02916567969339066,10301.099609375,5366.93403500366,2.88,0.018091259471374212
2018-02-24,-0.048535445290413405,9813.0703125,5086.717465973996,2.88,-0.052211666326074595
2018-02-25,-0.01523197751850677,9664.73046875,4965.0102216475725,2.88,-0.023926480120145418
2018-02-26,0.07011553986619887,10366.7001953125,5438.2511569428325,2.86,0.09531519859353306
2018-02-27,0.0340346060989737,10725.599609375,5694.983209240918,2.90,0.047208568506499404
2018-02-28,-0.03102947063646394,10397.900390625,5541.189358363788,2.87,-0.027005145621426436
2018-03-01,0.05182687604474616,10951.0,5897.389454443781,2.81,0.0642822457497052
2018-03-02,0.012288390831968733,11086.400390625,6039.861127676976,2.86,0.024158430494333485
2018-03-03,0.03573183173255637,11489.7001953125,6350.8143894566,2.86,0.0514835118235941
2018-03-04,0.0019910549659772955,11512.599609375,6279.381252152229,2.86,-0.011247870418471414
2018-03-05,0.005258650235306609,11573.2998046875,6383.164677064829,2.88,0.0165276514906671
2018-03-06,-0.07101737882303372,10779.900390625,5896.269550891499,2.88,-0.07627801424625301
2018-03-07,-0.0785471416488412,9965.5703125,5444.816205268908,2.89,-0.07656592727419208
2018-03-08,-0.05895751127349285,9395.009765625,5140.451381498829,2.86,-0.055899926149122814
2018-03-09,-0.006134788034011313,9337.5498046875,5040.705408647293,2.90,-0.0194041272738295
2018-03-10,-0.05182014795719041,8866.0,4801.984691805678,2.90,-0.047358593190566296
2018-03-11,0.0773108269362234,9578.6298828125,5241.022151446785,2.90,0.09142833387001416
2018-03-12,-0.039774699535065794,9205.1201171875,5024.712939725387,2.87,-0.04127233304321869
2018-03-13,-0.0011163614975213596,9194.849609375,5030.490258330704,2.84,0.0011497808282025063
2018-03-14,-0.10603202002040293,8269.8095703125,4548.478446599809,2.81,-0.09581805887262437
2018-03-15,0.0037476840392196608,8300.8603515625,4594.016689662122,2.82,0.010011753072360925
2018-03-16,0.00450614197866649,8338.349609375,4652.640574313758,2.85,0.0127609211310784
2018-03-17,-0.05186813420832641,7916.8798828125,4474.21128042967,2.85,-0.03835011345367153
2018-03-18,0.03802058543426426,8223.6796875,4707.695814242081,2.85,0.052184512348283286
2018-03-19,0.048302106725166924,8630.650390625,4862.927343393988,2.85,0.03297399306945212
2018-03-20,0.03224371887087316,8913.4697265625,5085.720524544456,2.89,0.04581462263735436
2018-03-21,0.0017722101148143986,8929.2802734375,5098.712842117788,2.89,0.0025546660518660264
2018-03-22,-0.022745729727735496,8728.4697265625,5009.31815443372,2.83,-0.017532795129316714
2018-03-23,0.017168711059965366,8879.6201171875,5149.101205975292,2.82,0.02790460642190404
2018-03-24,-0.02410683537135471,8668.1201171875,5004.116926323857,2.82,-0.02815720139335918
2018-03-25,-0.02008233931084544,8495.7802734375,4874.520825948751,2.82,-0.025897896128960093
2018-03-26,-0.03428971504220468,8209.400390625,4774.20824808104,2.85,-0.020578961799426938
2018-03-27,-0.04692919680936608,7833.0400390625,4583.973794709995,2.78,-0.03984628308735989
2018-03-28,0.01538459954530477,7954.47998046875,4670.361079444802,2.77,0.018845501436875644
2018-03-29,-0.10442950860100436,7165.7001953125,4242.769784758394,2.74,-0.09155422619641197
2018-03-30,-0.03915922419318774,6890.52001953125,4004.3478273764104,2.74,-0.05619488435089832
2018-03-31,0.01197496528897845,6973.52978515625,4068.0586255499047,2.74,0.01591040561909347
2018-04-01,-0.018715563309412864,6844.22998046875,4030.4279949980046,2.74,-0.009250267514719844
2018-04-02,0.03440450062348593,7083.7998046875,4173.741523850956,2.73,0.03555789336289136
2018-04-03,0.051223352843477454,7456.10986328125,4338.3475704826715,2.79,0.03943848599417818
2018-04-04,-0.08422475580705478,6853.83984375,4018.073986939666,2.79,-0.07382386457970509
2018-04-05,-0.006201068910304803,6811.47021484375,3965.740645551284,2.83,-0.013024484257503995
2018-04-06,-0.026050420941338085,6636.31982421875,3887.6913500549954,2.77,-0.0196808874992477
2018-04-07,0.040569778635102284,6911.08984375,4062.727388485539,2.77,0.045023131383119586
2018-04-08,0.0161371745154427,7023.52001953125,4105.3838623548045,2.77,0.010499467424312346
2018-04-09,-0.03665561276645477,6770.72998046875,3927.2433500285615,2.78,-0.04339192589510094
2018-04-10,0.009412414998555812,6834.759765625,3947.0009495834543,2.80,0.005030907889817691
2018-04-11,0.019352815614150316,6968.31982421875,3938.622984072683,2.79,-0.002122615529559377
2018-04-12,0.12412693581038274,7889.25,4439.364149198855,2.83,0.1271360998884912
2018-04-13,0.0008501580097129826,7895.9599609375,4446.517797916374,2.82,0.0016114129134484196
2018-04-14,0.01136885881377853,7986.240234375,4497.315165436312,2.82,0.011424078307690964
2018-04-15,0.04203655981360764,8329.1103515625,4636.374344051205,2.82,0.03092048777982462
2018-04-16,-0.03300812914143919,8058.669921875,4467.245487678745,2.83,-0.03647868869550286
2018-04-17,-0.01962125912828721,7902.08984375,4353.159881972387,2.82,-0.025538244097178357
2018-04-18,0.03253592757494634,8163.419921875,4427.301772963487,2.87,0.017031740850627045
2018-04-19,0.015906496489625957,8294.3095703125,4389.394054923071,2.92,-0.008562262069396153
2018-04-20,0.06437648463049019,8845.830078125,4591.914081627955,2.96,0.04613849296071765
2018-04-21,0.005608362578138261,8895.580078125,4699.146207616274,2.96,0.023352380746266624
2018-04-22,-0.010523309510453865,8802.4599609375,4609.614785245162,2.96,-0.01905269987684177
2018-04-23,0.014483697709083162,8930.8798828125,4652.597663015122,2.98,0.00932461382837079
2018-04-24,0.08235319918742609,9697.5,5016.371787519564,3.00,0.07818731617311142
2018-04-25,-0.09193210663750347,8845.740234375,4663.483200218652,3.03,-0.07034737500495439
