Date,EOS Return,EOS Price,Famala Index,US Treasury Yield,Famala Index Return
2018-07-16,0.0905225362692087,8.10515022277832,3766.9802399207574,2.85,0.0526273356701876
2018-07-17,0.07948680483666899,8.775699615478516,4141.298694225593,2.86,0.09936830842327693
2018-07-18,-0.01883683739943658,8.611940383911133,4211.297279169861,2.88,0.016902568520804975
2018-07-19,-0.02606260651490196,8.390390396118164,4317.176650046738,2.84,0.025141747033766346
2018-07-20,-0.06062309092329269,7.896850109100342,4326.176064453675,2.89,0.0020845601504028083
2018-07-21,0.01867134755341716,8.045680046081543,4337.509985224946,2.89,0.0026198473206850235
2018-07-22,-0.018734691546859254,7.896349906921387,4352.699884445777,2.89,0.003501985994861746
2018-07-23,0.008770565789861011,7.965909957885742,4613.2121617350285,2.96,0.05985073269585701
2018-07-24,0.07710602860863955,8.604430198669434,5097.609610053835,2.95,0.10500220482741138
2018-07-25,-0.011175107588208125,8.508810043334961,4903.2626177911225,2.94,-0.038125122779
2018-07-26,-0.022225903547393625,8.32178020477295,4758.029075248987,2.98,-0.029619776435218077
2018-07-27,0.010734273013106628,8.411589622497559,4914.223578464656,2.96,0.03282756383902413
2018-07-28,-0.010617731811448592,8.322750091552734,4944.492267875782,2.96,0.006159404212655401
2018-07-29,0.002641049838723033,8.344759941101074,4967.580405093112,2.96,0.004669465734092213
2018-07-30,-0.0715026313259659,7.76892,4988.724589673562,2.98,0.0042564352977098666
2018-07-31,-0.052400068652445016,7.37231,4739.901515559318,2.96,-0.04987709175794089
2018-08-01,-0.015994718753743465,7.25533,4632.343147811904,3.00,-0.02269211024624466
2018-08-02,-0.02781978789499841,7.05627,4635.408424999034,2.98,0.000661712029813236
2018-08-03,0.020560197755482103,7.20285,4502.366195980649,2.95,-0.02870129594209659
2018-08-04,-0.030515672982854958,6.98637,4229.25422526369,2.95,-0.0606596529089017
2018-08-05,0.00988461375019332,7.05577,4235.855391701053,2.95,0.0015608346260979756
2018-08-06,0.0022933614435619422,7.07197,4176.851783981145,2.94,-0.01392956139048303
2018-08-07,-0.06783534752598618,6.60815,4113.7003476771515,2.98,-0.015119386459004486
2018-08-08,-0.1664858021030725,5.59469,3888.58820336617,2.96,-0.05472254303551633
2018-08-09,0.036438180507825775,5.80231,4052.2556814882014,2.93,0.0420891772444179
2018-08-10,-0.09495900205428785,5.27668,3841.0729397451496,2.87,-0.05211486104092385
